Tiempo ,YAW,PITCH,E_YAW,E_PITCH
-0.4,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0
0.0,0.003,0.0,0.0,0.0
0.02,0.003,0.0,0.0,0.0
0.04,0.003,0.0,0.0,18.7
0.06,0.003,0.0,0.0,18.7
0.08,0.005,0.0,0.0,18.7
0.1,0.005,0.0,0.0,18.7
0.12,0.007,0.0,0.0,18.7
0.14,0.009,0.0,0.0,18.7
0.16,0.01,0.0,0.0,18.7
0.18,0.012,0.0,0.0,18.7
0.2,0.014,0.0,0.0,18.7
0.22,0.016,0.0,0.0,18.7
0.24,0.019,0.0,0.0,18.7
0.26,0.021,0.002,0.0,18.7
0.28,0.024,0.005,0.0,18.7
0.3,0.026,0.007,0.0,18.7
0.32,0.028,0.01,0.0,18.7
0.34,0.031,0.016,0.0,18.7
0.36,0.033,0.019,0.0,18.7
0.38,0.037,0.023,0.0,18.7
0.4,0.038,0.028,0.0,18.7
0.42,0.042,0.033,0.0,18.7
0.44,0.045,0.037,0.0,18.7
0.46,0.047,0.042,0.0,18.7
0.48,0.051,0.047,0.0,18.7
0.5,0.054,0.054,0.0,18.7
0.52,0.058,0.059,0.0,18.7
0.54,0.061,0.066,0.0,18.7
0.56,0.063,0.073,0.0,18.7
0.58,0.066,0.079,0.0,18.7
0.6,0.07,0.089,0.0,18.7
0.62,0.073,0.098,0.0,18.7
0.64,0.077,0.105,0.0,18.7
0.66,0.08,0.113,0.0,18.7
0.68,0.084,0.12,0.0,18.7
0.7,0.087,0.129,0.0,18.7
0.72,0.091,0.138,0.0,18.7
0.74,0.094,0.15,0.0,18.7
0.76,0.098,0.159,0.0,18.7
0.78,0.101,0.164,0.0,18.7
0.8,0.105,0.171,0.0,18.7
0.82,0.108,0.187,0.0,18.7
0.84,0.112,0.197,0.0,18.7
0.86,0.117,0.202,0.0,18.7
0.88,0.12,0.218,0.0,18.7
0.9,0.124,0.229,0.0,18.7
0.92,0.127,0.239,0.0,18.7
0.94,0.131,0.251,0.0,18.7
0.96,0.136,0.26,0.0,18.7
0.98,0.14,0.271,0.0,18.7
1.0,0.143,0.284,0.0,18.7
1.02,0.148,0.297,0.0,18.7
1.04,0.152,0.307,0.0,18.7
1.06,0.155,0.319,0.0,18.7
1.08,0.159,0.33,0.0,18.7
1.1,0.164,0.342,0.0,18.7
1.12,0.168,0.353,0.0,18.7
1.14,0.173,0.365,0.0,18.7
1.16,0.176,0.377,0.0,18.7
1.18,0.182,0.382,0.0,18.7
1.2,0.185,0.4,0.0,18.7
1.22,0.19,0.408,0.0,18.7
1.24,0.194,0.422,0.0,18.7
1.26,0.199,0.435,0.0,18.7
1.28,0.202,0.445,0.0,18.7
1.3,0.208,0.457,0.0,18.7
1.32,0.211,0.468,0.0,18.7
1.34,0.216,0.48,0.0,18.7
1.36,0.222,0.487,0.0,18.7
1.38,0.225,0.501,0.0,18.7
1.4,0.23,0.513,0.0,18.7
1.42,0.236,0.524,0.0,18.7
1.44,0.241,0.534,0.0,18.7
1.46,0.246,0.545,0.0,18.7
1.48,0.25,0.555,0.0,18.7
1.5,0.255,0.565,0.0,18.7
1.52,0.26,0.576,0.0,18.7
1.54,0.265,0.586,0.0,18.7
1.56,0.271,0.597,0.0,18.7
1.58,0.276,0.604,0.0,18.7
1.6,0.281,0.616,0.0,18.7
1.62,0.286,0.625,0.0,18.7
1.64,0.291,0.635,0.0,18.7
1.66,0.297,0.639,0.0,18.7
1.68,0.304,0.653,0.0,18.7
1.7,0.309,0.661,0.0,18.7
1.72,0.314,0.67,0.0,18.7
1.74,0.319,0.679,0.0,18.7
1.76,0.326,0.682,0.0,18.7
1.78,0.332,0.695,0.0,18.7
1.8,0.337,0.703,0.0,18.7
1.82,0.344,0.707,0.0,18.7
1.84,0.349,0.717,0.0,18.7
1.86,0.356,0.726,0.0,18.7
1.88,0.361,0.733,0.0,18.7
1.9,0.368,0.74,0.0,18.7
1.92,0.374,0.744,0.0,18.7
1.94,0.38,0.75,0.0,18.7
1.96,0.387,0.757,0.0,18.7
1.98,0.393,0.763,0.0,18.7
2.0,0.4,0.766,0.0,18.7
2.02,0.407,0.77,0.0,18.7
2.04,0.414,0.78,0.0,18.7
2.06,0.421,0.782,0.0,18.7
2.08,0.428,0.789,0.0,18.7
2.1,0.435,0.792,0.0,18.7
2.12,0.44,0.796,0.0,18.7
2.14,0.447,0.803,0.0,18.7
2.16,0.456,0.805,0.0,18.7
2.18,0.463,0.808,0.0,18.7
2.2,0.469,0.812,0.0,18.7
2.22,0.476,0.815,0.0,18.7
2.24,0.483,0.819,0.0,18.7
2.26,0.49,0.822,0.0,18.7
2.28,0.499,0.822,0.0,18.7
2.3,0.506,0.827,0.0,18.7
2.32,0.515,0.827,0.0,18.7
2.34,0.522,0.831,0.0,18.7
2.36,0.529,0.833,0.0,18.7
2.38,0.538,0.833,0.0,18.7
2.4,0.545,0.834,0.0,18.7
2.42,0.553,0.836,0.0,18.7
2.44,0.562,0.836,0.0,18.7
2.46,0.569,0.836,0.0,18.7
2.48,0.578,0.836,0.0,18.7
2.5,0.586,0.836,0.0,18.7
2.52,0.593,0.836,0.0,18.7
2.54,0.602,0.836,0.0,18.7
2.56,0.611,0.838,0.0,18.7
2.58,0.62,0.838,0.0,18.7
2.6,0.628,0.836,0.0,18.7
2.62,0.637,0.836,0.0,18.7
2.64,0.646,0.834,0.0,18.7
2.66,0.654,0.833,0.0,18.7
2.68,0.663,0.831,0.0,18.7
2.7,0.672,0.829,0.0,18.7
2.72,0.681,0.827,0.0,18.7
2.74,0.689,0.826,0.0,18.7
2.76,0.698,0.824,0.0,18.7
2.78,0.707,0.82,0.0,18.7
2.8,0.716,0.819,0.0,18.7
2.82,0.724,0.815,0.0,18.7
2.84,0.735,0.813,0.0,18.7
2.86,0.744,0.81,0.0,18.7
2.88,0.752,0.806,0.0,18.7
2.9,0.763,0.803,0.0,18.7
2.92,0.771,0.799,0.0,18.7
2.94,0.78,0.796,0.0,18.7
2.96,0.791,0.792,0.0,18.7
2.98,0.799,0.791,0.0,18.7
3.0,0.81,0.785,0.0,18.7
3.02,0.819,0.784,0.0,18.7
3.04,0.829,0.778,0.0,18.7
3.06,0.838,0.775,0.0,18.7
3.08,0.848,0.77,0.0,18.7
3.1,0.859,0.766,0.0,18.7
3.12,0.867,0.764,0.0,18.7
3.14,0.878,0.759,0.0,18.7
3.16,0.888,0.756,0.0,18.7
3.18,0.897,0.75,0.0,18.7
3.2,0.908,0.745,0.0,18.7
3.22,0.918,0.742,0.0,18.7
3.24,0.929,0.737,0.0,18.7
3.26,0.937,0.731,0.0,18.7
3.28,0.948,0.728,0.0,18.7
3.3,0.958,0.721,0.0,18.7
3.32,0.969,0.719,0.0,18.7
3.34,0.979,0.714,0.0,18.7
3.36,0.99,0.709,0.0,18.7
3.38,1.0,0.705,0.0,18.7
3.4,1.011,0.698,0.0,18.7
3.42,1.021,0.693,0.0,18.7
3.44,1.031,0.691,0.0,18.7
3.46,1.042,0.682,0.0,18.7
3.48,1.052,0.677,0.0,18.7
3.5,1.063,0.675,0.0,18.7
3.52,1.073,0.668,0.0,18.7
3.54,1.086,0.663,0.0,18.7
3.56,1.096,0.658,0.0,18.7
3.58,1.107,0.653,0.0,18.7
3.6,1.117,0.648,0.0,18.7
3.62,1.129,0.642,0.0,18.7
3.64,1.14,0.639,0.0,18.7
3.66,1.152,0.634,0.0,18.7
3.68,1.162,0.628,0.0,18.7
3.7,1.175,0.623,0.0,18.7
3.72,1.185,0.618,0.0,18.7
3.74,1.197,0.613,0.0,18.7
3.76,1.208,0.607,0.0,18.7
3.78,1.22,0.602,0.0,18.7
3.8,1.23,0.597,0.0,18.7
3.82,1.243,0.592,0.0,18.7
3.84,1.255,0.588,0.0,18.7
3.86,1.265,0.585,0.0,18.7
3.88,1.278,0.578,0.0,18.7
3.9,1.29,0.571,0.0,18.7
3.92,1.302,0.565,0.0,18.7
3.94,1.312,0.562,0.0,18.7
3.96,1.325,0.557,0.0,18.7
3.98,1.337,0.552,0.0,18.7
4.0,1.349,0.546,0.0,18.7
4.02,1.361,0.543,0.0,18.7
4.04,1.374,0.538,0.0,18.7
4.06,1.386,0.532,0.0,18.7
4.08,1.398,0.527,0.0,18.7
4.1,1.412,0.525,0.0,18.7
4.12,1.424,0.518,0.0,18.7
4.14,1.436,0.517,0.0,18.7
4.16,1.449,0.511,0.0,18.7
4.18,1.463,0.508,0.0,18.7
4.2,1.475,0.501,0.0,18.7
4.22,1.487,0.499,0.0,18.7
4.24,1.501,0.494,0.0,18.7
4.26,1.513,0.492,0.0,18.7
4.28,1.527,0.485,0.0,18.7
4.3,1.541,0.483,0.0,18.7
4.32,1.553,0.48,0.0,18.7
4.34,1.567,0.476,0.0,18.7
4.36,1.581,0.471,0.0,18.7
4.38,1.593,0.468,0.0,18.7
4.4,1.607,0.466,0.0,18.7
4.42,1.621,0.464,0.0,18.7
4.44,1.635,0.461,0.0,18.7
4.46,1.649,0.457,0.0,18.7
4.48,1.663,0.454,0.0,18.7
4.5,1.677,0.454,0.0,18.7
4.52,1.691,0.449,0.0,18.7
4.54,1.705,0.447,0.0,18.7
4.56,1.719,0.443,0.0,18.7
4.58,1.735,0.442,0.0,18.7
4.6,1.749,0.44,0.0,18.7
4.62,1.763,0.438,0.0,18.7
4.64,1.778,0.436,0.0,18.7
4.66,1.792,0.435,0.0,18.7
4.68,1.806,0.433,0.0,18.7
4.7,1.822,0.431,0.0,18.7
4.72,1.836,0.429,0.0,18.7
4.74,1.852,0.429,0.0,18.7
4.76,1.868,0.428,0.0,18.7
4.78,1.881,0.426,0.0,18.7
4.8,1.897,0.426,0.0,18.7
4.82,1.913,0.424,0.0,18.7
4.84,1.929,0.424,0.0,18.7
4.86,1.944,0.424,0.0,18.7
4.88,1.96,0.424,0.0,18.7
4.9,1.976,0.424,0.0,18.7
4.92,1.991,0.424,0.0,18.7
4.94,2.007,0.424,0.0,18.7
4.96,2.023,0.424,0.0,18.7
4.98,2.039,0.424,0.0,18.7
5.0,2.054,0.424,0.0,18.7
5.02,2.07,0.422,0.0,18.7
5.04,2.087,0.422,0.0,18.7
5.06,2.103,0.422,0.0,18.7
5.08,2.119,0.424,0.0,18.7
5.1,2.136,0.426,0.0,18.7
5.12,2.152,0.428,0.0,18.7
5.14,2.169,0.428,0.0,18.7
5.16,2.185,0.429,0.0,18.7
5.18,2.203,0.431,0.0,18.7
5.2,2.218,0.431,0.0,18.7
5.22,2.236,0.435,0.0,18.7
5.24,2.253,0.435,0.0,18.7
5.26,2.271,0.436,0.0,18.7
5.28,2.286,0.44,0.0,18.7
5.3,2.304,0.442,0.0,18.7
5.32,2.321,0.443,0.0,18.7
5.34,2.339,0.445,0.0,18.7
5.36,2.356,0.449,0.0,18.7
5.38,2.372,0.45,0.0,18.7
5.4,2.389,0.454,0.0,18.7
5.42,2.407,0.456,0.0,18.7
5.44,2.424,0.459,0.0,18.7
5.46,2.442,0.459,0.0,18.7
5.48,2.459,0.464,0.0,18.7
5.5,2.477,0.464,0.0,18.7
5.52,2.494,0.468,0.0,18.7
5.54,2.512,0.469,0.0,18.7
5.56,2.531,0.473,0.0,18.7
5.58,2.548,0.476,0.0,18.7
5.6,2.566,0.48,0.0,18.7
5.62,2.583,0.483,0.0,18.7
5.64,2.601,0.485,0.0,18.7
5.66,2.62,0.489,0.0,18.7
5.68,2.637,0.49,0.0,18.7
5.7,2.655,0.494,0.0,18.7
5.72,2.672,0.496,0.0,18.7
5.74,2.691,0.499,0.0,18.7
5.76,2.709,0.503,0.0,18.7
5.78,2.728,0.506,0.0,18.7
5.8,2.745,0.51,0.0,18.7
5.82,2.765,0.513,0.0,18.7
5.84,2.782,0.517,0.0,18.7
5.86,2.801,0.517,0.0,18.7
5.88,2.819,0.52,0.0,18.7
5.9,2.838,0.524,0.0,18.7
5.92,2.857,0.525,0.0,18.7
5.94,2.875,0.529,0.0,18.7
5.96,2.894,0.531,0.0,18.7
5.98,2.911,0.534,0.0,18.7
6.0,2.93,0.539,0.0,18.7
6.02,2.95,0.541,0.0,18.7
6.04,2.967,0.543,0.0,18.7
6.06,2.986,0.546,0.0,18.7
6.08,3.005,0.546,0.0,18.7
6.1,3.025,0.552,0.0,18.7
6.12,3.044,0.553,0.0,18.7
6.14,3.063,0.555,0.0,18.7
6.16,3.082,0.559,0.0,18.7
6.18,3.101,0.559,0.0,18.7
6.2,3.119,0.562,0.0,18.7
6.22,3.138,0.565,0.0,18.7
6.24,3.157,0.565,0.0,18.7
6.26,3.177,0.569,0.0,18.7
6.28,3.196,0.571,0.0,18.7
6.3,3.215,0.572,0.0,18.7
6.32,3.234,0.574,0.0,18.7
6.34,3.253,0.576,0.0,18.7
6.36,3.272,0.576,0.0,18.7
6.38,3.293,0.578,0.0,18.7
6.4,3.313,0.579,0.0,18.7
6.42,3.332,0.581,0.0,18.7
6.44,3.351,0.581,0.0,18.7
6.46,3.372,0.583,0.0,18.7
6.48,3.391,0.585,0.0,18.7
6.5,3.41,0.585,0.0,18.7
6.52,3.43,0.586,0.0,18.7
6.54,3.451,0.586,0.0,18.7
6.56,3.47,0.588,0.0,18.7
6.58,3.489,0.588,0.0,18.7
6.6,3.508,0.588,0.0,18.7
6.62,3.529,0.588,0.0,18.7
6.64,3.548,0.59,0.0,18.7
6.66,3.567,0.59,0.0,18.7
6.68,3.588,0.59,0.0,18.7
6.7,3.608,0.59,0.0,18.7
6.72,3.629,0.59,0.0,18.7
6.74,3.648,0.59,0.0,18.7
6.76,3.669,0.59,0.0,18.7
6.78,3.688,0.592,0.0,18.7
6.8,3.709,0.592,0.0,18.7
6.82,3.728,0.592,0.0,18.7
6.84,3.749,0.592,0.0,18.7
6.86,3.768,0.592,0.0,18.7
6.88,3.789,0.59,0.0,18.7
6.9,3.808,0.59,0.0,18.7
6.92,3.829,0.586,0.0,18.7
6.94,3.848,0.588,0.0,18.7
6.96,3.869,0.588,0.0,18.7
6.98,3.889,0.586,0.0,18.7
7.0,3.91,0.586,0.0,18.7
7.02,3.93,0.585,0.0,18.7
7.04,3.951,0.583,0.0,18.7
7.06,3.971,0.583,0.0,18.7
7.08,3.992,0.581,0.0,18.7
7.1,4.013,0.581,0.0,18.7
7.12,4.032,0.579,0.0,18.7
7.14,4.053,0.579,0.0,18.7
7.16,4.072,0.579,0.0,18.7
7.18,4.093,0.578,0.0,18.7
7.2,4.114,0.576,0.0,18.7
7.22,4.133,0.576,0.0,18.7
7.24,4.154,0.574,0.0,18.7
7.26,4.175,0.571,0.0,18.7
7.28,4.194,0.572,0.0,18.7
7.3,4.215,0.571,0.0,18.7
7.32,4.236,0.569,0.0,18.7
7.34,4.257,0.569,0.0,18.7
7.36,4.276,0.567,0.0,18.7
7.38,4.297,0.565,0.0,18.7
7.4,4.318,0.565,0.0,18.7
7.42,4.339,0.564,0.0,18.7
7.44,4.358,0.564,0.0,18.7
7.46,4.379,0.562,0.0,18.7
7.48,4.4,0.562,0.0,18.7
7.5,4.421,0.56,0.0,18.7
7.52,4.442,0.559,0.0,18.7
7.54,4.461,0.559,0.0,18.7
7.56,4.482,0.559,0.0,18.7
7.58,4.503,0.557,0.0,18.7
7.6,4.524,0.555,0.0,18.7
7.62,4.545,0.555,0.0,18.7
7.64,4.564,0.553,0.0,18.7
7.66,4.585,0.553,0.0,18.7
7.68,4.606,0.552,0.0,18.7
7.7,4.627,0.552,0.0,18.7
7.72,4.648,0.55,0.0,18.7
7.74,4.669,0.55,0.0,18.7
7.76,4.688,0.55,0.0,18.7
7.78,4.709,0.548,0.0,18.7
7.8,4.73,0.546,0.0,18.7
7.82,4.751,0.546,0.0,18.7
7.84,4.772,0.546,0.0,18.7
7.86,4.793,0.545,0.0,18.7
7.88,4.814,0.545,0.0,18.7
7.9,4.833,0.545,0.0,18.7
7.92,4.854,0.543,0.0,18.7
7.94,4.875,0.543,0.0,18.7
7.96,4.896,0.541,0.0,18.7
7.98,4.917,0.541,0.0,18.7
8.0,4.938,0.541,0.0,18.7
8.02,4.958,0.539,0.0,18.7
8.04,4.979,0.539,0.0,18.7
8.06,5.0,0.539,0.0,18.7
8.08,5.021,0.539,0.0,18.7
8.1,5.041,0.538,0.0,18.7
8.12,5.061,0.538,0.0,18.7
8.14,5.082,0.538,0.0,18.7
8.16,5.105,0.538,0.0,18.7
8.18,5.126,0.536,0.0,18.7
8.2,5.147,0.536,0.0,18.7
8.22,5.168,0.536,0.0,18.7
8.24,5.189,0.536,0.0,18.7
8.26,5.21,0.534,0.0,18.7
8.28,5.231,0.534,0.0,18.7
8.3,5.252,0.534,0.0,18.7
8.32,5.273,0.534,0.0,18.7
8.34,5.295,0.532,0.0,18.7
8.36,5.316,0.532,0.0,18.7
8.38,5.337,0.532,0.0,18.7
8.4,5.358,0.532,0.0,18.7
8.42,5.379,0.532,0.0,18.7
8.44,5.402,0.531,0.0,18.7
8.46,5.423,0.531,0.0,18.7
8.48,5.444,0.531,0.0,18.7
8.5,5.465,0.531,0.0,18.7
8.52,5.486,0.531,0.0,18.7
8.54,5.508,0.529,0.0,18.7
8.56,5.529,0.529,0.0,18.7
8.58,5.55,0.529,0.0,18.7
8.6,5.571,0.529,0.0,18.7
8.62,5.594,0.529,0.0,18.7
8.64,5.615,0.529,0.0,18.7
8.66,5.636,0.529,0.0,18.7
8.68,5.657,0.529,0.0,18.7
8.7,5.679,0.529,0.0,18.7
8.72,5.7,0.529,0.0,18.7
8.74,5.721,0.529,0.0,18.7
8.76,5.742,0.529,0.0,18.7
8.78,5.765,0.529,0.0,18.7
8.8,5.786,0.529,0.0,18.7
8.82,5.807,0.527,0.0,18.7
8.84,5.829,0.527,0.0,18.7
8.86,5.85,0.527,0.0,18.7
8.88,5.871,0.527,0.0,18.7
8.9,5.894,0.527,0.0,18.7
8.92,5.915,0.527,0.0,18.7
8.94,5.936,0.527,0.0,18.7
8.96,5.957,0.529,0.0,18.7
8.98,5.98,0.529,0.0,18.7
9.0,6.0,0.529,0.0,18.7
9.02,6.023,0.529,0.0,18.7
9.04,6.044,0.529,0.0,18.7
9.06,6.065,0.529,0.0,18.7
9.08,6.088,0.531,0.0,18.7
9.1,6.109,0.531,0.0,18.7
9.12,6.131,0.531,0.0,18.7
9.14,6.152,0.531,0.0,18.7
9.16,6.173,0.531,0.0,18.7
9.18,6.196,0.531,0.0,18.7
9.2,6.217,0.532,0.0,18.7
9.22,6.24,0.532,0.0,18.7
9.24,6.26,0.532,0.0,18.7
9.26,6.283,0.532,0.0,18.7
9.28,6.304,0.532,0.0,18.7
9.3,6.325,0.532,0.0,18.7
9.32,6.348,0.532,0.0,18.7
9.34,6.369,0.534,0.0,18.7
9.36,6.391,0.534,0.0,18.7
9.38,6.412,0.534,0.0,18.7
9.4,6.435,0.534,0.0,18.7
9.42,6.458,0.534,0.0,18.7
9.44,6.479,0.534,0.0,18.7
9.46,6.501,0.534,0.0,18.7
9.48,6.522,0.534,0.0,18.7
9.5,6.545,0.534,0.0,18.7
9.52,6.566,0.536,0.0,18.7
9.54,6.589,0.536,0.0,18.7
9.56,6.611,0.536,0.0,18.7
9.58,6.632,0.536,0.0,18.7
9.6,6.655,0.536,0.0,18.7
9.62,6.676,0.536,0.0,18.7
9.64,6.699,0.536,0.0,18.7
9.66,6.721,0.536,0.0,18.7
9.68,6.744,0.536,0.0,18.7
9.7,6.765,0.536,0.0,18.7
9.72,6.788,0.536,0.0,18.7
9.74,6.81,0.536,0.0,18.7
9.76,6.833,0.536,0.0,18.7
9.78,6.854,0.536,0.0,18.7
9.8,6.877,0.536,0.0,18.7
9.82,6.899,0.536,0.0,18.7
9.84,6.922,0.536,0.0,18.7
9.86,6.945,0.536,0.0,18.7
9.88,6.967,0.536,0.0,18.7
9.9,6.99,0.536,0.0,18.7
9.92,7.013,0.536,0.0,18.7
9.94,7.035,0.536,0.0,18.7
9.96,7.058,0.536,0.0,18.7
9.98,7.081,0.536,0.0,18.7
10.0,7.103,0.536,0.0,18.7
10.02,7.126,0.536,0.0,18.7
10.04,7.149,0.536,0.0,18.7
10.06,7.172,0.536,0.0,18.7
10.08,7.194,0.538,0.0,18.7
10.1,7.219,0.538,0.0,18.7
10.12,7.241,0.538,0.0,18.7
10.14,7.264,0.538,0.0,18.7
10.16,7.287,0.538,0.0,18.7
10.18,7.311,0.538,0.0,18.7
10.2,7.334,0.538,0.0,18.7
10.22,7.357,0.538,0.0,18.7
10.24,7.379,0.538,0.0,18.7
10.26,7.404,0.538,0.0,18.7
10.28,7.426,0.538,0.0,18.7
10.3,7.451,0.538,0.0,18.7
10.32,7.474,0.538,0.0,18.7
10.34,7.496,0.538,0.0,18.7
10.36,7.521,0.538,0.0,18.7
10.38,7.543,0.538,0.0,18.7
10.4,7.568,0.536,0.0,18.7
10.42,7.59,0.536,0.0,18.7
10.44,7.615,0.536,0.0,18.7
10.46,7.638,0.536,0.0,18.7
10.48,7.662,0.536,0.0,18.7
10.5,7.685,0.536,0.0,18.7
10.52,7.709,0.536,0.0,18.7
10.54,7.734,0.536,0.0,18.7
10.56,7.756,0.536,0.0,18.7
10.58,7.781,0.536,0.0,18.7
10.6,7.803,0.538,0.0,18.7
10.62,7.828,0.538,0.0,18.7
10.64,7.852,0.538,0.0,18.7
10.66,7.875,0.538,0.0,18.7
10.68,7.899,0.538,0.0,18.7
10.7,7.924,0.538,0.0,18.7
10.72,7.946,0.538,0.0,18.7
10.74,7.971,0.538,0.0,18.7
10.76,7.995,0.538,0.0,18.7
10.78,8.02,0.538,0.0,18.7
10.8,8.044,0.538,0.0,18.7
10.82,8.069,0.538,0.0,18.7
10.84,8.091,0.538,0.0,18.7
10.86,8.116,0.538,0.0,18.7
10.88,8.14,0.538,0.0,18.7
10.9,8.165,0.539,0.0,18.7
10.92,8.189,0.539,0.0,18.7
10.94,8.214,0.539,0.0,18.7
10.96,8.238,0.539,0.0,18.7
10.98,8.262,0.539,0.0,18.7
11.0,8.287,0.539,0.0,18.7
11.02,8.311,0.539,0.0,18.7
11.04,8.336,0.539,0.0,18.7
11.06,8.36,0.539,0.0,18.7
11.08,8.385,0.539,0.0,18.7
11.1,8.409,0.539,0.0,18.7
11.12,8.435,0.539,0.0,18.7
11.14,8.46,0.539,0.0,18.7
11.16,8.484,0.539,0.0,18.7
11.18,8.508,0.539,0.0,18.7
11.2,8.533,0.539,0.0,18.7
11.22,8.559,0.539,0.0,18.7
11.24,8.584,0.539,0.0,18.7
11.26,8.608,0.539,0.0,18.7
11.28,8.634,0.539,0.0,18.7
11.3,8.659,0.539,0.0,18.7
11.32,8.683,0.539,0.0,18.7
11.34,8.709,0.539,0.0,18.7
11.36,8.734,0.539,0.0,18.7
11.38,8.76,0.539,0.0,18.7
11.4,8.784,0.539,0.0,18.7
11.42,8.81,0.539,0.0,18.7
11.44,8.835,0.539,0.0,18.7
11.46,8.861,0.539,0.0,18.7
11.48,8.885,0.539,0.0,18.7
11.5,8.912,0.539,0.0,18.7
11.52,8.936,0.539,0.0,18.7
11.54,8.962,0.539,0.0,18.7
11.56,8.987,0.539,0.0,18.7
11.58,9.013,0.539,0.0,18.7
11.6,9.037,0.539,0.0,18.7
11.62,9.063,0.539,0.0,18.7
11.64,9.09,0.539,0.0,18.7
11.66,9.114,0.539,0.0,18.7
11.68,9.14,0.539,0.0,18.7
11.7,9.166,0.539,0.0,18.7
11.72,9.191,0.539,0.0,18.7
11.74,9.217,0.539,0.0,18.7
11.76,9.243,0.539,0.0,18.7
11.78,9.269,0.539,0.0,18.7
11.8,9.294,0.539,0.0,18.7
11.82,9.32,0.539,0.0,18.7
11.84,9.346,0.539,0.0,18.7
11.86,9.371,0.539,0.0,18.7
11.88,9.397,0.539,0.0,18.7
11.9,9.423,0.539,0.0,18.7
11.92,9.449,0.539,0.0,18.7
11.94,9.474,0.539,0.0,18.7
11.96,9.5,0.539,0.0,18.7
11.98,9.526,0.539,0.0,18.7
12.0,9.552,0.539,0.0,18.7
12.02,9.578,0.539,0.0,18.7
12.04,9.605,0.539,6.0,18.7
12.06,9.631,0.539,6.0,18.7
12.08,9.657,0.539,6.0,18.7
12.1,9.681,0.539,6.0,18.7
12.12,9.708,0.539,6.0,18.7
12.14,9.734,0.539,6.0,18.7
12.16,9.76,0.539,6.0,18.7
12.18,9.784,0.539,6.0,18.7
12.2,9.811,0.541,6.0,18.7
12.22,9.837,0.541,6.0,18.7
12.24,9.863,0.541,6.0,18.7
12.26,9.887,0.541,6.0,18.7
12.28,9.913,0.541,6.0,18.7
12.3,9.94,0.539,6.0,18.7
12.32,9.964,0.539,6.0,18.7
12.34,9.99,0.539,6.0,18.7
12.36,10.015,0.538,6.0,18.7
12.38,10.041,0.538,6.0,18.7
12.4,10.065,0.538,6.0,18.7
12.42,10.09,0.538,6.0,18.7
12.44,10.114,0.538,6.0,18.7
12.46,10.14,0.538,6.0,18.7
12.48,10.165,0.534,6.0,18.7
12.5,10.187,0.536,6.0,18.7
12.52,10.212,0.536,6.0,18.7
12.54,10.236,0.536,6.0,18.7
12.56,10.261,0.536,6.0,18.7
12.58,10.285,0.536,6.0,18.7
12.6,10.308,0.536,6.0,18.7
12.62,10.332,0.536,6.0,18.7
12.64,10.355,0.536,6.0,18.7
12.66,10.379,0.536,6.0,18.7
12.68,10.402,0.536,6.0,18.7
12.7,10.425,0.536,6.0,18.7
12.72,10.448,0.536,6.0,18.7
12.74,10.47,0.536,6.0,18.7
12.76,10.493,0.536,6.0,18.7
12.78,10.516,0.536,6.0,18.7
12.8,10.537,0.536,6.0,18.7
12.82,10.559,0.536,6.0,18.7
12.84,10.582,0.536,6.0,18.7
12.86,10.603,0.534,6.0,18.7
12.88,10.624,0.534,6.0,18.7
12.9,10.645,0.534,6.0,18.7
12.92,10.667,0.534,6.0,18.7
12.94,10.688,0.534,6.0,18.7
12.96,10.709,0.534,6.0,18.7
12.98,10.729,0.534,6.0,18.7
13.0,10.749,0.534,6.0,18.7
13.02,10.77,0.534,6.0,18.7
13.04,10.79,0.536,6.0,18.7
13.06,10.811,0.536,6.0,18.7
13.08,10.83,0.536,6.0,18.7
13.1,10.849,0.536,6.0,18.7
13.12,10.87,0.536,6.0,18.7
13.14,10.889,0.536,6.0,18.7
13.16,10.908,0.536,6.0,18.7
13.18,10.928,0.536,6.0,18.7
13.2,10.945,0.536,6.0,18.7
13.22,10.964,0.536,6.0,18.7
13.24,10.983,0.536,6.0,18.7
13.26,11.001,0.536,6.0,18.7
13.28,11.018,0.536,6.0,18.7
13.3,11.037,0.536,6.0,18.7
13.32,11.055,0.536,6.0,18.7
13.34,11.072,0.536,6.0,18.7
13.36,11.09,0.536,6.0,18.7
13.38,11.107,0.536,6.0,18.7
13.4,11.125,0.536,6.0,18.7
13.42,11.14,0.536,6.0,18.7
13.44,11.158,0.536,6.0,18.7
13.46,11.174,0.536,6.0,18.7
13.48,11.191,0.536,6.0,18.7
13.5,11.207,0.536,6.0,18.7
13.52,11.222,0.538,6.0,18.7
