Tiempo ,YAW,PITCH,E_PITCH,E_YAW
-0.4,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0
0.0,-2.384,0.0,0.0,0.0
0.02,-2.384,0.0,0.0,0.0
0.04,-2.384,0.0,0.0,6.0
0.06,-2.384,0.0,0.0,6.0
0.08,-2.384,0.0,0.0,6.0
0.1,-2.384,0.0,0.0,6.0
0.12,-2.384,0.0,0.0,6.0
0.14,-2.384,0.0,0.0,6.0
0.16,-2.384,0.0,0.0,6.0
0.18,-2.384,0.0,0.0,6.0
0.2,-2.384,0.0,0.0,6.0
0.22,-2.384,0.0,0.0,6.0
0.24,-2.386,0.0,0.0,6.0
0.26,-2.386,0.0,0.0,6.0
0.28,-2.386,0.0,0.0,6.0
0.3,-2.386,0.0,0.0,6.0
0.32,-2.388,0.0,0.0,6.0
0.34,-2.388,0.0,0.0,6.0
0.36,-2.389,0.0,0.0,6.0
0.38,-2.389,0.0,0.0,6.0
0.4,-2.391,0.0,0.0,6.0
0.42,-2.391,0.0,0.0,6.0
0.44,-2.393,0.0,0.0,6.0
0.46,-2.393,0.0,0.0,6.0
0.48,-2.395,0.0,0.0,6.0
0.5,-2.396,0.0,0.0,6.0
0.52,-2.398,0.0,0.0,6.0
0.54,-2.4,0.0,0.0,6.0
0.56,-2.402,0.0,0.0,6.0
0.58,-2.403,0.0,0.0,6.0
0.6,-2.405,0.0,0.0,6.0
0.62,-2.407,0.0,0.0,6.0
0.64,-2.409,0.0,0.0,6.0
0.66,-2.41,0.0,0.0,6.0
0.68,-2.414,0.0,0.0,6.0
0.7,-2.416,0.0,0.0,6.0
0.72,-2.419,0.0,0.0,6.0
0.74,-2.421,0.0,0.0,6.0
0.76,-2.424,0.0,0.0,6.0
0.78,-2.428,0.0,0.0,6.0
0.8,-2.429,0.0,0.0,6.0
0.82,-2.433,0.0,0.0,6.0
0.84,-2.436,0.0,0.0,6.0
0.86,-2.44,0.0,0.0,6.0
0.88,-2.443,0.0,0.0,6.0
0.9,-2.449,0.0,0.0,6.0
0.92,-2.452,0.0,0.0,6.0
0.94,-2.456,0.0,0.0,6.0
0.96,-2.461,0.0,0.0,6.0
0.98,-2.464,0.0,0.0,6.0
1.0,-2.47,0.0,0.0,6.0
1.02,-2.475,0.0,0.0,6.0
1.04,-2.48,0.0,0.0,6.0
1.06,-2.485,0.0,0.0,6.0
1.08,-2.491,0.0,0.0,6.0
1.1,-2.496,0.0,0.0,6.0
1.12,-2.501,0.0,0.0,6.0
1.14,-2.506,0.0,0.0,6.0
1.16,-2.512,0.0,0.0,6.0
1.18,-2.519,0.0,0.0,6.0
1.2,-2.524,0.0,0.0,6.0
1.22,-2.531,0.0,0.0,6.0
1.24,-2.538,0.0,0.0,6.0
1.26,-2.543,0.0,0.0,6.0
1.28,-2.55,0.0,0.0,6.0
1.3,-2.557,0.0,0.0,6.0
1.32,-2.564,0.0,0.0,6.0
1.34,-2.571,0.0,0.0,6.0
1.36,-2.58,0.0,0.0,6.0
1.38,-2.587,0.0,0.0,6.0
1.4,-2.594,0.0,0.0,6.0
1.42,-2.602,0.0,0.0,6.0
1.44,-2.611,0.0,0.0,6.0
1.46,-2.618,0.0,0.0,6.0
1.48,-2.627,0.0,0.0,6.0
1.5,-2.635,0.0,0.0,6.0
1.52,-2.644,0.0,0.0,6.0
1.54,-2.653,0.0,0.0,6.0
1.56,-2.662,0.0,0.0,6.0
1.58,-2.67,0.0,0.0,6.0
1.6,-2.681,0.0,0.0,6.0
1.62,-2.69,0.0,0.0,6.0
1.64,-2.7,0.0,0.0,6.0
1.66,-2.709,0.0,0.0,6.0
1.68,-2.719,0.0,0.0,6.0
1.7,-2.73,0.0,0.0,6.0
1.72,-2.74,0.0,0.0,6.0
1.74,-2.751,0.0,0.0,6.0
1.76,-2.761,0.0,0.0,6.0
1.78,-2.772,0.0,0.0,6.0
1.8,-2.782,0.0,0.0,6.0
1.82,-2.793,0.0,0.0,6.0
1.84,-2.805,0.0,0.0,6.0
1.86,-2.815,0.0,0.0,6.0
1.88,-2.827,0.0,0.0,6.0
1.9,-2.84,0.0,0.0,6.0
1.92,-2.852,0.0,0.0,6.0
1.94,-2.862,0.0,0.0,6.0
1.96,-2.875,0.0,0.0,6.0
1.98,-2.889,0.0,0.0,6.0
2.0,-2.901,0.0,0.0,6.0
2.02,-2.913,0.0,0.0,6.0
2.04,-2.925,0.0,0.0,6.0
2.06,-2.939,0.0,0.0,6.0
2.08,-2.951,0.0,0.0,6.0
2.1,-2.965,0.0,0.0,6.0
2.12,-2.979,0.0,0.0,6.0
2.14,-2.993,0.0,0.0,6.0
2.16,-3.005,0.0,0.0,6.0
2.18,-3.019,0.0,0.0,6.0
2.2,-3.035,0.0,0.0,6.0
2.22,-3.049,0.0,0.0,6.0
2.24,-3.063,0.0,0.0,6.0
2.26,-3.077,0.0,0.0,6.0
2.28,-3.093,0.0,0.0,6.0
2.3,-3.108,0.0,0.0,6.0
2.32,-3.122,0.0,0.0,6.0
2.34,-3.138,0.0,0.0,6.0
2.36,-3.154,0.0,0.0,6.0
2.38,-3.17,0.0,0.0,6.0
2.4,-3.185,0.0,0.0,6.0
2.42,-3.201,0.0,0.0,6.0
2.44,-3.217,0.0,0.0,6.0
2.46,-3.232,0.0,0.0,6.0
2.48,-3.25,0.0,0.0,6.0
2.5,-3.266,0.0,0.0,6.0
2.52,-3.283,0.0,0.0,6.0
2.54,-3.3,0.0,0.0,6.0
2.56,-3.316,0.0,0.0,6.0
2.58,-3.334,0.0,0.0,6.0
2.6,-3.351,0.0,0.0,6.0
2.62,-3.368,0.0,0.0,6.0
2.64,-3.388,0.0,0.0,6.0
2.66,-3.405,0.0,0.0,6.0
2.68,-3.423,0.0,0.0,6.0
2.7,-3.44,0.0,0.0,6.0
2.72,-3.459,0.0,0.0,6.0
2.74,-3.478,0.0,0.0,6.0
2.76,-3.496,0.0,0.0,6.0
2.78,-3.515,0.0,0.0,6.0
2.8,-3.534,0.0,0.0,6.0
2.82,-3.553,0.0,0.0,6.0
2.84,-3.573,0.0,0.0,6.0
2.86,-3.592,0.0,0.0,6.0
2.88,-3.613,0.0,0.0,6.0
2.9,-3.632,0.0,0.0,6.0
2.92,-3.651,0.0,0.0,6.0
2.94,-3.672,0.0,0.0,6.0
2.96,-3.691,0.0,0.0,6.0
2.98,-3.712,0.0,0.0,6.0
3.0,-3.733,0.0,0.0,6.0
3.02,-3.754,0.0,0.0,6.0
3.04,-3.775,0.0,0.0,6.0
3.06,-3.796,0.0,0.0,6.0
3.08,-3.817,0.0,0.0,6.0
3.1,-3.838,0.0,0.0,6.0
3.12,-3.861,0.0,0.0,6.0
3.14,-3.882,0.0,0.0,6.0
3.16,-3.904,0.0,0.0,6.0
3.18,-3.925,0.0,0.0,6.0
3.2,-3.948,0.0,0.0,6.0
3.22,-3.971,0.0,0.0,6.0
3.24,-3.993,0.0,0.0,6.0
3.26,-4.016,0.0,0.0,6.0
3.28,-4.039,0.0,0.0,6.0
3.3,-4.061,0.0,0.0,6.0
3.32,-4.084,0.0,0.0,6.0
3.34,-4.109,0.0,0.0,6.0
3.36,-4.131,0.0,0.0,6.0
3.38,-4.156,0.0,0.0,6.0
3.4,-4.18,0.0,0.0,6.0
3.42,-4.203,0.0,0.0,6.0
3.44,-4.227,0.0,0.0,6.0
3.46,-4.252,0.0,0.0,6.0
3.48,-4.276,0.0,0.0,6.0
3.5,-4.3,0.0,0.0,6.0
3.52,-4.327,0.0,0.0,6.0
3.54,-4.351,0.0,0.0,6.0
3.56,-4.376,0.0,0.0,6.0
3.58,-4.402,0.0,0.0,6.0
3.6,-4.428,0.0,0.0,6.0
3.62,-4.452,0.0,0.0,6.0
3.64,-4.479,0.0,0.0,6.0
3.66,-4.505,0.0,0.0,6.0
3.68,-4.531,0.0,0.0,6.0
3.7,-4.557,0.0,0.0,6.0
3.72,-4.583,0.0,0.0,6.0
3.74,-4.611,0.0,0.0,6.0
3.76,-4.637,0.0,0.0,6.0
3.78,-4.664,0.0,0.0,6.0
3.8,-4.691,0.0,0.0,6.0
3.82,-4.718,0.0,0.0,6.0
3.84,-4.746,0.0,0.0,6.0
3.86,-4.773,0.0,0.0,6.0
3.88,-4.801,0.0,0.0,6.0
3.9,-4.829,0.0,0.0,6.0
3.92,-4.857,0.0,0.0,6.0
3.94,-4.885,0.0,0.0,6.0
3.96,-4.913,0.0,0.0,6.0
3.98,-4.943,0.0,0.0,6.0
4.0,-4.971,0.0,0.0,6.0
4.02,-5.0,0.0,0.0,6.0
4.04,-5.028,0.0,0.0,6.0
4.06,-5.058,0.0,0.0,6.0
4.08,-5.088,0.0,0.0,6.0
4.1,-5.116,0.0,0.0,6.0
4.12,-5.145,0.0,0.0,6.0
4.14,-5.175,0.0,0.0,6.0
4.16,-5.205,0.0,0.0,6.0
4.18,-5.234,0.0,0.0,6.0
4.2,-5.266,0.0,0.0,6.0
4.22,-5.295,0.0,0.0,6.0
4.24,-5.325,0.0,0.0,6.0
4.26,-5.356,0.0,0.0,6.0
4.28,-5.388,0.0,0.0,6.0
4.3,-5.418,0.0,0.0,6.0
4.32,-5.449,0.0,0.0,6.0
4.34,-5.48,0.0,0.0,6.0
4.36,-5.512,0.0,0.0,6.0
4.38,-5.543,0.0,0.0,6.0
4.4,-5.575,0.0,0.0,6.0
4.42,-5.606,0.0,0.0,6.0
4.44,-5.637,0.0,0.0,6.0
4.46,-5.669,0.0,0.0,6.0
4.48,-5.702,0.0,0.0,6.0
4.5,-5.733,0.0,0.0,6.0
4.52,-5.767,0.0,0.0,6.0
4.54,-5.798,0.0,0.0,6.0
4.56,-5.831,0.0,0.0,6.0
4.58,-5.864,0.0,0.0,6.0
4.6,-5.897,0.0,0.0,6.0
4.62,-5.929,0.0,0.0,6.0
4.64,-5.964,0.0,0.0,6.0
4.66,-5.997,0.0,0.0,6.0
4.68,-6.03,0.0,0.0,6.0
4.7,-6.063,0.0,0.0,6.0
4.72,-6.096,0.0,0.0,6.0
4.74,-6.131,0.0,0.0,6.0
4.76,-6.165,0.0,0.0,6.0
4.78,-6.199,0.0,0.0,6.0
4.8,-6.233,0.0,0.0,6.0
4.82,-6.267,0.0,0.0,6.0
4.84,-6.302,0.0,0.0,6.0
4.86,-6.336,0.0,0.0,6.0
4.88,-6.37,0.0,0.0,6.0
4.9,-6.405,0.0,0.0,6.0
4.92,-6.44,0.0,0.0,6.0
4.94,-6.475,0.0,0.0,6.0
4.96,-6.51,0.0,0.0,6.0
4.98,-6.547,0.0,0.0,6.0
5.0,-6.582,0.0,0.0,6.0
5.02,-6.617,0.0,0.0,6.0
5.04,-6.653,0.0,0.0,6.0
5.06,-6.688,0.0,0.0,6.0
5.08,-6.725,0.0,0.0,6.0
5.1,-6.761,0.0,0.0,6.0
5.12,-6.796,0.0,0.0,6.0
5.14,-6.833,0.0,0.0,6.0
5.16,-6.87,0.0,0.0,6.0
5.18,-6.906,0.0,0.0,6.0
5.2,-6.943,0.0,0.0,6.0
5.22,-6.98,0.0,0.0,6.0
5.24,-7.016,0.0,0.0,6.0
5.26,-7.053,0.0,0.0,6.0
5.28,-7.091,0.0,0.0,6.0
5.3,-7.128,0.0,0.0,6.0
5.32,-7.165,0.0,0.0,6.0
5.34,-7.203,0.0,0.0,6.0
5.36,-7.24,0.0,0.0,6.0
5.38,-7.278,0.0,0.0,6.0
5.4,-7.316,0.0,0.0,6.0
5.42,-7.355,0.0,0.0,6.0
5.44,-7.391,0.0,0.0,6.0
5.46,-7.43,0.0,0.0,6.0
5.48,-7.468,0.0,0.0,6.0
5.5,-7.507,0.0,0.0,6.0
5.52,-7.547,0.0,0.0,6.0
5.54,-7.585,0.0,0.0,6.0
5.56,-7.624,0.0,0.0,6.0
5.58,-7.664,0.0,0.0,6.0
5.6,-7.702,0.0,0.0,6.0
5.62,-7.742,0.0,0.0,6.0
5.64,-7.781,0.0,0.0,6.0
5.66,-7.821,0.0,0.0,6.0
5.68,-7.861,0.0,0.0,6.0
5.7,-7.901,0.0,0.0,6.0
5.72,-7.941,0.0,0.0,6.0
5.74,-7.981,0.0,0.0,6.0
5.76,-8.022,0.0,0.0,6.0
5.78,-8.062,0.0,0.0,6.0
5.8,-8.102,0.0,0.0,6.0
5.82,-8.144,0.0,0.0,6.0
5.84,-8.184,0.0,0.0,6.0
5.86,-8.226,0.0,0.0,6.0
5.88,-8.266,0.0,0.0,6.0
5.9,-8.308,0.0,0.0,6.0
5.92,-8.348,0.0,0.0,6.0
5.94,-8.39,0.0,0.0,6.0
5.96,-8.432,0.0,0.0,6.0
5.98,-8.474,0.0,0.0,6.0
6.0,-8.515,0.0,0.0,6.0
6.02,-8.557,0.0,0.0,6.0
6.04,-8.601,0.0,0.0,6.0
6.06,-8.643,0.0,0.0,6.0
6.08,-8.685,0.0,0.0,6.0
6.1,-8.728,0.0,0.0,6.0
6.12,-8.77,0.0,0.0,6.0
6.14,-8.814,0.0,0.0,6.0
6.16,-8.858,0.0,0.0,6.0
6.18,-8.899,0.0,0.0,6.0
6.2,-8.943,0.0,0.0,6.0
6.22,-8.987,0.0,0.0,6.0
6.24,-9.03,0.0,0.0,6.0
6.26,-9.074,0.0,0.0,6.0
6.28,-9.118,0.0,0.0,6.0
6.3,-9.161,0.0,0.0,6.0
6.32,-9.205,0.002,0.0,6.0
6.34,-9.25,0.002,0.0,6.0
6.36,-9.294,0.002,0.0,6.0
6.38,-9.338,0.019,0.0,6.0
6.4,-9.383,0.019,0.0,6.0
6.42,-9.427,0.003,0.0,6.0
6.44,-9.472,0.003,0.0,6.0
6.46,-9.517,0.005,0.0,6.0
6.48,-9.561,0.007,0.0,6.0
6.5,-9.606,0.007,0.0,6.0
6.52,-9.652,0.009,0.0,6.0
6.54,-9.695,0.009,0.0,6.0
6.56,-9.741,0.012,0.0,6.0
6.58,-9.786,0.012,0.0,6.0
6.6,-9.831,0.016,0.0,6.0
6.62,-9.877,0.017,0.0,6.0
6.64,-9.922,0.019,0.0,6.0
6.66,-9.968,0.021,0.0,6.0
6.68,-10.013,0.023,0.0,6.0
6.7,-10.058,0.024,0.0,6.0
6.72,-10.104,0.024,0.0,6.0
6.74,-10.149,0.028,0.0,6.0
6.76,-10.194,0.03,0.0,6.0
6.78,-10.24,0.033,0.0,6.0
6.8,-10.285,0.035,0.0,6.0
6.82,-10.331,0.037,0.0,6.0
6.84,-10.376,0.038,0.0,6.0
6.86,-10.421,0.042,0.0,6.0
6.88,-10.467,0.044,0.0,6.0
6.9,-10.512,0.044,0.0,6.0
6.92,-10.558,0.047,0.0,6.0
6.94,-10.603,0.052,0.0,6.0
6.96,-10.65,0.054,0.0,6.0
6.98,-10.695,0.056,0.0,6.0
7.0,-10.741,0.058,0.0,6.0
7.02,-10.786,0.061,0.0,6.0
7.04,-10.832,0.065,0.0,6.0
7.06,-10.879,0.066,0.0,6.0
7.08,-10.924,0.07,0.0,6.0
7.1,-10.969,0.07,0.0,6.0
7.12,-11.015,0.075,0.0,6.0
7.14,-11.06,0.077,0.0,6.0
7.16,-11.107,0.08,0.0,6.0
7.18,-11.153,0.084,0.0,6.0
7.2,-11.198,0.084,0.0,6.0
7.22,-11.243,0.087,0.0,6.0
7.24,-11.291,0.091,0.0,6.0
7.26,-11.336,0.093,0.0,6.0
7.28,-11.381,0.094,0.0,6.0
7.3,-11.427,0.096,0.0,6.0
7.32,-11.474,0.099,0.0,6.0
7.34,-11.519,0.099,0.0,6.0
7.36,-11.566,0.103,0.0,6.0
7.38,-11.612,0.106,0.0,6.0
7.4,-11.657,0.106,0.0,6.0
7.42,-11.704,0.11,0.0,6.0
7.44,-11.75,0.112,0.0,6.0
7.46,-11.797,0.113,0.0,6.0
7.48,-11.842,0.117,0.0,6.0
7.5,-11.889,0.117,0.0,6.0
7.52,-11.935,0.12,0.0,6.0
7.54,-11.982,0.12,0.0,6.0
7.56,-12.027,0.122,0.0,6.0
7.58,-12.074,0.124,0.0,6.0
7.6,-12.121,0.126,0.0,6.0
7.62,-12.168,0.126,0.0,6.0
7.64,-12.214,0.127,0.0,6.0
7.66,-12.261,0.127,0.0,6.0
7.68,-12.308,0.129,0.0,6.0
7.7,-12.355,0.129,0.0,6.0
7.72,-12.402,0.131,0.0,6.0
7.74,-12.449,0.131,0.0,6.0
7.76,-12.497,0.133,0.0,6.0
7.78,-12.544,0.133,0.0,6.0
7.8,-12.591,0.133,0.0,6.0
7.82,-12.638,0.134,0.0,6.0
7.84,-12.687,0.134,0.0,6.0
7.86,-12.734,0.134,0.0,6.0
7.88,-12.783,0.134,0.0,6.0
7.9,-12.83,0.134,0.0,6.0
7.92,-12.879,0.134,0.0,6.0
7.94,-12.926,0.134,0.0,6.0
7.96,-12.975,0.134,0.0,6.0
7.98,-13.024,0.134,0.0,6.0
8.0,-13.071,0.134,0.0,6.0
8.02,-13.12,0.134,0.0,6.0
8.04,-13.169,0.134,0.0,6.0
8.06,-13.217,0.134,0.0,6.0
8.08,-13.266,0.136,0.0,6.0
8.1,-13.317,0.136,0.0,6.0
8.12,-13.366,0.136,0.0,6.0
8.14,-13.415,0.136,0.0,6.0
8.16,-13.465,0.136,0.0,6.0
8.18,-13.514,0.134,0.0,6.0
8.2,-13.565,0.134,0.0,6.0
8.22,-13.614,0.134,0.0,6.0
8.24,-13.664,0.134,0.0,6.0
8.26,-13.715,0.134,0.0,6.0
8.28,-13.764,0.134,0.0,6.0
8.3,-13.814,0.134,0.0,6.0
8.32,-13.865,0.134,0.0,6.0
8.34,-13.916,0.134,0.0,6.0
8.36,-13.968,0.134,0.0,6.0
8.38,-14.018,0.134,0.0,6.0
8.4,-14.069,0.134,0.0,6.0
8.42,-14.12,0.134,0.0,6.0
8.44,-14.172,0.134,0.0,6.0
8.46,-14.223,0.134,0.0,6.0
8.48,-14.275,0.134,0.0,6.0
8.5,-14.326,0.134,0.0,6.0
8.52,-14.378,0.134,0.0,6.0
8.54,-14.43,0.133,0.0,6.0
8.56,-14.481,0.133,0.0,6.0
8.58,-14.533,0.133,0.0,6.0
8.6,-14.586,0.134,0.0,6.0
8.62,-14.638,0.134,0.0,6.0
8.64,-14.69,0.136,0.0,6.0
8.66,-14.743,0.136,0.0,6.0
8.68,-14.795,0.138,0.0,6.0
8.7,-14.848,0.138,0.0,6.0
8.72,-14.9,0.14,0.0,6.0
8.74,-14.952,0.141,0.0,6.0
8.76,-15.005,0.141,0.0,6.0
8.78,-15.057,0.143,0.0,6.0
8.8,-15.111,0.145,0.0,6.0
8.82,-15.163,0.147,0.0,6.0
8.84,-15.216,0.148,0.0,6.0
8.86,-15.268,0.15,0.0,6.0
8.88,-15.322,0.152,0.0,6.0
8.9,-15.375,0.154,0.0,6.0
8.92,-15.427,0.154,0.0,6.0
8.94,-15.481,0.157,0.0,6.0
8.96,-15.533,0.159,0.0,6.0
8.98,-15.586,0.161,0.0,6.0
9.0,-15.64,0.162,0.0,6.0
9.02,-15.692,0.164,0.0,6.0
9.04,-15.746,0.168,0.0,6.0
9.06,-15.799,0.168,0.0,6.0
9.08,-15.853,0.171,0.0,6.0
9.1,-15.905,0.175,0.0,6.0
9.12,-15.958,0.175,0.0,6.0
9.14,-16.012,0.178,0.0,6.0
9.16,-16.064,0.18,0.0,6.0
9.18,-16.118,0.18,0.0,6.0
9.2,-16.17,0.183,0.0,6.0
9.22,-16.225,0.187,0.0,6.0
9.24,-16.279,0.187,0.0,6.0
9.26,-16.331,0.19,0.0,6.0
9.28,-16.385,0.192,0.0,6.0
9.3,-16.438,0.195,0.0,6.0
9.32,-16.492,0.195,0.0,6.0
9.34,-16.544,0.199,0.0,6.0
9.36,-16.598,0.201,0.0,6.0
9.38,-16.652,0.202,0.0,6.0
9.4,-16.705,0.206,0.0,6.0
9.42,-16.759,0.206,0.0,6.0
9.44,-16.813,0.209,0.0,6.0
9.46,-16.867,0.211,0.0,6.0
9.48,-16.919,0.211,0.0,6.0
9.5,-16.973,0.215,0.0,6.0
9.52,-17.027,0.216,0.0,6.0
9.54,-17.082,0.216,0.0,6.0
9.56,-17.136,0.218,0.0,6.0
9.58,-17.19,0.22,0.0,6.0
9.6,-17.244,0.223,0.0,6.0
9.62,-17.298,0.223,0.0,6.0
9.64,-17.354,0.225,0.0,6.0
9.66,-17.408,0.227,0.0,6.0
9.68,-17.462,0.229,0.0,6.0
9.7,-17.516,0.229,0.0,6.0
9.72,-17.572,0.23,0.0,6.0
9.74,-17.626,0.23,0.0,6.0
9.76,-17.68,0.232,0.0,6.0
9.78,-17.736,0.232,0.0,6.0
9.8,-17.79,0.234,0.0,6.0
9.82,-17.846,0.234,0.0,6.0
9.84,-17.902,0.234,0.0,6.0
9.86,-17.956,0.236,0.0,6.0
9.88,-18.012,0.236,0.0,6.0
9.9,-18.068,0.237,0.0,6.0
9.92,-18.124,0.237,0.0,6.0
9.94,-18.178,0.237,0.0,6.0
9.96,-18.233,0.237,0.0,6.0
9.98,-18.289,0.237,0.0,6.0
10.0,-18.345,0.239,0.0,6.0
10.02,-18.403,0.239,0.0,6.0
10.04,-18.459,0.239,0.0,6.0
10.06,-18.514,0.239,0.0,6.0
10.08,-18.57,0.239,0.0,6.0
10.1,-18.628,0.239,0.0,6.0
10.12,-18.684,0.239,0.0,6.0
10.14,-18.741,0.239,0.0,6.0
10.16,-18.797,0.239,0.0,6.0
10.18,-18.855,0.239,0.0,6.0
10.2,-18.911,0.239,0.0,6.0
10.22,-18.968,0.239,0.0,6.0
10.24,-19.026,0.239,0.0,6.0
10.26,-19.083,0.239,0.0,6.0
10.28,-19.141,0.239,0.0,6.0
10.3,-19.199,0.239,0.0,6.0
10.32,-19.256,0.239,0.0,6.0
10.34,-19.314,0.239,0.0,6.0
10.36,-19.371,0.239,0.0,6.0
10.38,-19.429,0.239,0.0,6.0
10.4,-19.487,0.239,0.0,6.0
10.42,-19.546,0.239,0.0,6.0
10.44,-19.604,0.239,0.0,6.0
10.46,-19.663,0.239,0.0,6.0
10.48,-19.72,0.239,0.0,6.0
10.5,-19.78,0.239,0.0,6.0
10.52,-19.837,0.239,0.0,6.0
10.54,-19.897,0.239,0.0,6.0
10.56,-19.956,0.239,0.0,6.0
10.58,-20.014,0.239,0.0,6.0
10.6,-20.073,0.239,0.0,6.0
10.62,-20.132,0.241,0.0,6.0
10.64,-20.192,0.241,0.0,6.0
10.66,-20.251,0.241,0.0,6.0
10.68,-20.31,0.241,0.0,6.0
10.7,-20.37,0.241,0.0,6.0
10.72,-20.429,0.243,0.0,6.0
10.74,-20.49,0.243,0.0,6.0
10.76,-20.55,0.244,0.0,6.0
10.78,-20.609,0.244,0.0,6.0
10.8,-20.67,0.244,0.0,6.0
10.82,-20.729,0.246,0.0,6.0
10.84,-20.789,0.246,0.0,6.0
10.86,-20.85,0.248,0.0,6.0
10.88,-20.909,0.248,0.0,6.0
10.9,-20.97,0.25,0.0,6.0
10.92,-21.031,0.25,0.0,6.0
10.94,-21.091,0.251,0.0,6.0
10.96,-21.152,0.251,0.0,6.0
10.98,-21.213,0.253,0.0,6.0
11.0,-21.274,0.255,0.0,6.0
11.02,-21.333,0.255,0.0,6.0
11.04,-21.394,0.257,0.0,6.0
11.06,-21.455,0.258,0.0,6.0
11.08,-21.516,0.26,0.0,6.0
11.1,-21.578,0.26,0.0,6.0
11.12,-21.639,0.262,0.0,6.0
11.14,-21.7,0.262,0.0,6.0
11.16,-21.761,0.264,0.0,6.0
11.18,-21.822,0.265,0.0,6.0
11.2,-21.881,0.265,0.0,6.0
11.22,-21.944,0.269,0.0,6.0
11.24,-22.005,0.269,0.0,6.0
11.26,-22.066,0.271,0.0,6.0
11.28,-22.127,0.271,0.0,6.0
11.3,-22.188,0.274,0.0,6.0
11.32,-22.249,0.274,0.0,6.0
11.34,-22.311,0.276,0.0,6.0
11.36,-22.373,0.278,0.0,6.0
11.38,-22.434,0.279,0.0,6.0
11.4,-22.496,0.279,0.0,6.0
11.42,-22.558,0.281,0.0,6.0
11.44,-22.619,0.283,0.0,6.0
11.46,-22.681,0.283,0.0,6.0
11.48,-22.743,0.283,0.0,6.0
11.5,-22.804,0.286,0.0,6.0
11.52,-22.867,0.286,0.0,6.0
11.54,-22.928,0.288,0.0,6.0
11.56,-22.991,0.288,0.0,6.0
11.58,-23.054,0.29,0.0,6.0
11.6,-23.115,0.29,0.0,6.0
11.62,-23.178,0.291,0.0,6.0
11.64,-23.241,0.293,0.0,6.0
11.66,-23.304,0.293,0.0,6.0
11.68,-23.366,0.295,0.0,6.0
11.7,-23.429,0.295,0.0,6.0
11.72,-23.492,0.297,0.0,6.0
11.74,-23.555,0.298,0.0,6.0
11.76,-23.618,0.298,0.0,6.0
11.78,-23.681,0.298,0.0,6.0
11.8,-23.743,0.3,0.0,6.0
11.82,-23.808,0.3,0.0,6.0
11.84,-23.871,0.302,0.0,6.0
11.86,-23.934,0.302,0.0,6.0
11.88,-23.998,0.302,0.0,6.0
11.9,-24.061,0.304,0.0,6.0
11.92,-24.124,0.304,0.0,6.0
11.94,-24.189,0.305,0.0,6.0
11.96,-24.253,0.305,0.0,6.0
11.98,-24.316,0.307,0.0,6.0
12.0,-24.381,0.307,0.0,6.0
12.02,-24.443,0.307,0.0,6.0
12.04,-24.508,0.309,0.0,6.0
12.06,-24.573,0.309,0.0,6.0
12.08,-24.637,0.309,0.0,6.0
12.1,-24.702,0.309,0.0,6.0
12.12,-24.766,0.311,0.0,6.0
12.14,-24.831,0.311,0.0,6.0
12.16,-24.895,0.311,0.0,6.0
12.18,-24.96,0.311,0.0,6.0
12.2,-25.025,0.312,0.0,6.0
12.22,-25.089,0.312,0.0,6.0
12.24,-25.154,0.312,0.0,6.0
12.26,-25.218,0.312,0.0,6.0
12.28,-25.285,0.312,0.0,6.0
12.3,-25.349,0.314,0.0,6.0
12.32,-25.415,0.314,0.0,6.0
12.34,-25.48,0.314,0.0,6.0
12.36,-25.546,0.314,0.0,6.0
12.38,-25.611,0.314,0.0,6.0
12.4,-25.677,0.314,0.0,6.0
12.42,-25.742,0.316,0.0,6.0
12.44,-25.808,0.316,0.0,6.0
12.46,-25.875,0.316,0.0,6.0
12.48,-25.941,0.316,0.0,6.0
12.5,-26.005,0.316,0.0,6.0
12.52,-26.072,0.316,0.0,6.0
12.54,-26.138,0.316,0.0,6.0
12.56,-26.204,0.318,0.0,6.0
12.58,-26.271,0.318,0.0,6.0
12.6,-26.337,0.318,0.0,6.0
12.62,-26.405,0.318,0.0,6.0
12.64,-26.471,0.318,0.0,6.0
12.66,-26.538,0.318,0.0,6.0
12.68,-26.604,0.318,0.0,6.0
12.7,-26.672,0.318,0.0,6.0
12.72,-26.738,0.318,0.0,6.0
12.74,-26.807,0.319,0.0,6.0
12.76,-26.873,0.319,0.0,6.0
12.78,-26.941,0.319,0.0,6.0
12.8,-27.007,0.319,0.0,6.0
12.82,-27.075,0.319,0.0,6.0
12.84,-27.143,0.319,0.0,6.0
12.86,-27.211,0.321,0.0,6.0
12.88,-27.28,0.321,0.0,6.0
