Tiempo ,YAW,PITCH,E_PITCH,E_YAW
12.88,-24.878,0.321,0.0,6.0
12.9,-24.946,0.321,0.0,6.0
12.92,-25.014,0.323,0.0,6.0
12.94,-25.082,0.323,0.0,6.0
12.96,-25.15,0.323,0.0,6.0
12.98,-25.22,0.323,0.0,6.0
13.0,-25.288,0.325,0.0,6.0
13.02,-25.358,0.325,0.0,6.0
13.04,-25.426,0.325,0.0,6.0
13.06,-25.496,0.326,0.0,6.0
13.08,-25.564,0.326,0.0,6.0
13.1,-25.634,0.326,0.0,6.0
13.12,-25.702,0.328,0.0,6.0
13.14,-25.772,0.328,0.0,6.0
13.16,-25.84,0.33,0.0,6.0
13.18,-25.909,0.33,0.0,6.0
13.2,-25.979,0.332,0.0,6.0
13.22,-26.047,0.332,0.0,6.0
13.24,-26.117,0.333,0.0,6.0
13.26,-26.187,0.333,0.0,6.0
13.28,-26.257,0.335,0.0,6.0
13.3,-26.327,0.335,0.0,6.0
13.32,-26.395,0.337,0.0,6.0
13.34,-26.464,0.339,0.0,6.0
13.36,-26.534,0.339,0.0,6.0
13.38,-26.604,0.34,0.0,6.0
13.4,-26.674,0.34,0.0,6.0
13.42,-26.744,0.342,0.0,6.0
13.44,-26.814,0.344,0.0,6.0
13.46,-26.883,0.344,0.0,6.0
13.48,-26.953,0.346,0.0,6.0
13.5,-27.023,0.346,0.0,6.0
13.52,-27.093,0.346,0.0,6.0
13.54,-27.164,0.349,0.0,6.0
13.56,-27.234,0.349,0.0,6.0
13.58,-27.304,0.349,0.0,6.0
13.6,-27.374,0.351,0.0,6.0
13.62,-27.445,0.353,0.0,6.0
13.64,-27.515,0.353,0.0,6.0
13.66,-27.587,0.354,0.0,6.0
13.68,-27.656,0.354,0.0,6.0
13.7,-27.728,0.356,0.0,6.0
13.72,-27.798,0.356,0.0,6.0
13.74,-27.869,0.358,0.0,6.0
13.76,-27.941,0.358,0.0,6.0
13.78,-28.011,0.358,0.0,6.0
13.8,-28.082,0.36,0.0,6.0
13.82,-28.154,0.36,0.0,6.0
13.84,-28.225,0.361,0.0,6.0
13.86,-28.295,0.363,0.0,6.0
13.88,-28.367,0.363,0.0,6.0
13.9,-28.438,0.363,0.0,6.0
13.92,-28.51,0.363,0.0,6.0
13.94,-28.582,0.363,0.0,6.0
13.96,-28.653,0.365,0.0,6.0
13.98,-28.725,0.365,0.0,6.0
14.0,-28.798,0.365,0.0,6.0
14.02,-28.87,0.365,0.0,6.0
14.04,-28.941,0.365,0.0,6.0
14.06,-29.013,0.367,0.0,6.0
14.08,-29.086,0.367,0.0,6.0
14.1,-29.157,0.367,0.0,6.0
14.12,-29.229,0.367,0.0,6.0
14.14,-29.302,0.367,0.0,6.0
14.16,-29.374,0.367,0.0,6.0
14.18,-29.447,0.367,0.0,6.0
14.2,-29.519,0.367,0.0,6.0
14.22,-29.592,0.367,0.0,6.0
14.24,-29.665,0.367,0.0,6.0
14.26,-29.737,0.367,0.0,6.0
14.28,-29.81,0.367,0.0,6.0
14.3,-29.884,0.367,0.0,6.0
14.32,-29.957,0.367,0.0,6.0
14.34,-30.03,0.367,0.0,6.0
14.36,-30.103,0.368,0.0,6.0
14.38,-30.177,0.368,0.0,6.0
14.4,-30.25,0.368,0.0,6.0
14.42,-30.323,0.368,0.0,6.0
14.44,-30.398,0.368,0.0,6.0
14.46,-30.472,0.368,0.0,6.0
14.48,-30.547,0.368,0.0,6.0
14.5,-30.62,0.368,0.0,6.0
14.52,-30.693,0.368,0.0,6.0
14.54,-30.768,0.368,0.0,6.0
14.56,-30.843,0.367,0.0,6.0
14.58,-30.917,0.367,0.0,6.0
14.6,-30.992,0.367,0.0,6.0
14.62,-31.067,0.365,0.0,6.0
14.64,-31.142,0.365,0.0,6.0
14.66,-31.217,0.365,0.0,6.0
14.68,-31.292,0.365,0.0,6.0
14.7,-31.367,0.365,0.0,6.0
14.72,-31.442,0.365,0.0,6.0
14.74,-31.517,0.365,0.0,6.0
14.76,-31.592,0.365,0.0,6.0
14.78,-31.667,0.365,0.0,6.0
14.8,-31.742,0.367,0.0,6.0
14.82,-31.817,0.367,0.0,6.0
14.84,-31.892,0.367,0.0,6.0
14.86,-31.969,0.368,0.0,6.0
14.88,-32.044,0.368,0.0,6.0
14.9,-32.119,0.368,0.0,6.0
14.92,-32.194,0.37,0.0,6.0
14.94,-32.271,0.37,0.0,6.0
14.96,-32.346,0.372,0.0,6.0
14.98,-32.421,0.372,0.0,6.0
15.0,-32.498,0.374,0.0,6.0
15.02,-32.573,0.374,0.0,6.0
15.04,-32.65,0.374,0.0,6.0
15.06,-32.725,0.375,0.0,6.0
15.08,-32.802,0.375,0.0,6.0
15.1,-32.877,0.377,0.0,6.0
15.12,-32.954,0.377,0.0,6.0
15.14,-33.029,0.377,0.0,6.0
15.16,-33.105,0.379,0.0,6.0
15.18,-33.182,0.379,0.0,6.0
15.2,-33.257,0.38,0.0,6.0
15.22,-33.334,0.382,0.0,6.0
15.24,-33.411,0.382,0.0,6.0
15.26,-33.488,0.382,0.0,6.0
15.28,-33.563,0.384,0.0,6.0
15.3,-33.639,0.384,0.0,6.0
15.32,-33.716,0.386,0.0,6.0
15.34,-33.793,0.386,0.0,6.0
15.36,-33.87,0.387,0.0,6.0
15.38,-33.947,0.387,0.0,6.0
15.4,-34.025,0.389,0.0,6.0
15.42,-34.102,0.389,0.0,6.0
15.44,-34.179,0.391,0.0,6.0
15.46,-34.256,0.391,0.0,6.0
15.48,-34.332,0.391,0.0,6.0
15.5,-34.411,0.393,0.0,6.0
15.52,-34.488,0.393,0.0,6.0
15.54,-34.565,0.393,0.0,6.0
15.56,-34.641,0.394,0.0,6.0
15.58,-34.72,0.394,0.0,6.0
15.6,-34.797,0.394,0.0,6.0
15.62,-34.875,0.394,0.0,6.0
15.64,-34.952,0.394,0.0,6.0
15.66,-35.031,0.396,0.0,6.0
15.68,-35.109,0.396,0.0,6.0
15.7,-35.186,0.396,0.0,6.0
15.72,-35.264,0.396,0.0,6.0
15.74,-35.343,0.396,0.0,6.0
15.76,-35.42,0.396,0.0,6.0
15.78,-35.498,0.396,0.0,6.0
15.8,-35.577,0.396,0.0,6.0
15.82,-35.655,0.396,0.0,6.0
15.84,-35.734,0.396,0.0,6.0
15.86,-35.812,0.396,0.0,6.0
15.88,-35.891,0.396,0.0,6.0
15.9,-35.97,0.396,0.0,6.0
15.92,-36.048,0.396,0.0,6.0
15.94,-36.127,0.396,0.0,6.0
15.96,-36.207,0.396,0.0,6.0
15.98,-36.285,0.396,0.0,6.0
16.0,-36.364,0.396,0.0,6.0
16.02,-36.444,0.398,0.0,6.0
16.04,-36.523,0.398,0.0,6.0
16.06,-36.603,0.398,0.0,6.0
16.08,-36.682,0.398,0.0,6.0
16.1,-36.762,0.398,0.0,6.0
16.12,-36.842,0.398,0.0,6.0
16.14,-36.921,0.398,0.0,6.0
16.16,-37.001,0.398,0.0,6.0
16.18,-37.081,0.398,0.0,6.0
16.2,-37.162,0.396,0.0,6.0
16.22,-37.242,0.396,0.0,6.0
16.24,-37.322,0.396,0.0,6.0
16.26,-37.402,0.394,0.0,6.0
16.28,-37.483,0.394,0.0,6.0
16.3,-37.563,0.394,0.0,6.0
16.32,-37.643,0.394,0.0,6.0
16.34,-37.725,0.394,0.0,6.0
16.36,-37.806,0.394,0.0,6.0
16.38,-37.886,0.394,0.0,6.0
16.4,-37.968,0.394,0.0,6.0
16.42,-38.048,0.394,0.0,6.0
16.44,-38.128,0.396,0.0,6.0
16.46,-38.211,0.396,0.0,6.0
16.48,-38.291,0.396,0.0,6.0
16.5,-38.371,0.396,0.0,6.0
16.52,-38.453,0.398,0.0,6.0
16.54,-38.533,0.398,0.0,6.0
16.56,-38.615,0.398,0.0,6.0
16.58,-38.696,0.4,0.0,6.0
16.6,-38.778,0.4,0.0,6.0
16.62,-38.858,0.4,0.0,6.0
16.64,-38.94,0.401,0.0,6.0
16.66,-39.02,0.401,0.0,6.0
16.68,-39.102,0.401,0.0,6.0
16.7,-39.184,0.403,0.0,6.0
16.72,-39.265,0.403,0.0,6.0
16.74,-39.347,0.403,0.0,6.0
16.76,-39.429,0.405,0.0,6.0
16.78,-39.509,0.405,0.0,6.0
16.8,-39.591,0.405,0.0,6.0
16.82,-39.673,0.407,0.0,6.0
16.84,-39.755,0.407,0.0,6.0
16.86,-39.835,0.407,0.0,6.0
16.88,-39.919,0.408,0.0,6.0
16.9,-39.999,0.408,0.0,6.0
16.92,-40.083,0.408,0.0,6.0
16.94,-40.165,0.41,0.0,6.0
16.96,-40.247,0.41,0.0,6.0
16.98,-40.329,0.41,0.0,6.0
17.0,-40.411,0.412,0.0,6.0
17.02,-40.493,0.412,0.0,6.0
17.04,-40.575,0.412,0.0,6.0
17.06,-40.659,0.414,0.0,6.0
17.08,-40.741,0.414,0.0,6.0
17.1,-40.823,0.414,0.0,6.0
17.12,-40.907,0.414,0.0,6.0
17.14,-40.989,0.415,0.0,6.0
17.16,-41.073,0.415,0.0,6.0
17.18,-41.155,0.415,0.0,6.0
17.2,-41.239,0.415,0.0,6.0
17.22,-41.321,0.417,0.0,6.0
17.24,-41.404,0.417,0.0,6.0
17.26,-41.486,0.417,0.0,6.0
17.28,-41.57,0.417,0.0,6.0
17.3,-41.654,0.417,0.0,6.0
17.32,-41.736,0.417,0.0,6.0
17.34,-41.82,0.417,0.0,6.0
17.36,-41.904,0.419,0.0,6.0
17.38,-41.987,0.419,0.0,6.0
17.4,-42.071,0.419,0.0,6.0
17.42,-42.155,0.419,0.0,6.0
17.44,-42.239,0.419,0.0,6.0
17.46,-42.323,0.419,0.0,6.0
17.48,-42.406,0.419,0.0,6.0
17.5,-42.49,0.421,0.0,6.0
17.52,-42.574,0.421,0.0,6.0
17.54,-42.658,0.421,0.0,6.0
17.56,-42.743,0.421,0.0,6.0
17.58,-42.827,0.421,0.0,6.0
17.6,-42.911,0.421,0.0,6.0
17.62,-42.996,0.421,0.0,6.0
17.64,-43.08,0.421,0.0,6.0
17.66,-43.166,0.419,0.0,6.0
17.68,-43.249,0.419,0.0,6.0
17.7,-43.335,0.419,0.0,6.0
17.72,-43.42,0.419,0.0,6.0
17.74,-43.504,0.419,0.0,6.0
17.76,-43.59,0.419,0.0,6.0
17.78,-43.675,0.419,0.0,6.0
17.8,-43.761,0.419,0.0,6.0
17.82,-43.846,0.419,0.0,6.0
17.84,-43.932,0.419,0.0,6.0
17.86,-44.017,0.419,0.0,6.0
17.88,-44.103,0.419,0.0,6.0
17.9,-44.188,0.419,0.0,6.0
17.92,-44.274,0.419,0.0,6.0
17.94,-44.359,0.417,0.0,6.0
17.96,-44.445,0.417,0.0,6.0
17.98,-44.53,0.417,0.0,6.0
18.0,-44.616,0.417,0.0,6.0
18.02,-44.701,0.419,0.0,6.0
18.04,-44.789,0.419,0.0,6.0
18.06,-44.874,0.419,0.0,6.0
18.08,-44.96,0.419,0.0,6.0
18.1,-45.045,0.419,0.0,6.0
18.12,-45.131,0.419,0.0,6.0
18.14,-45.218,0.421,0.0,6.0
18.16,-45.304,0.421,0.0,6.0
18.18,-45.389,0.421,0.0,6.0
18.2,-45.475,0.421,0.0,6.0
18.22,-45.562,0.422,0.0,6.0
18.24,-45.647,0.422,0.0,6.0
18.26,-45.733,0.422,0.0,6.0
18.28,-45.82,0.424,0.0,6.0
18.3,-45.906,0.424,0.0,6.0
18.32,-45.993,0.424,0.0,6.0
18.34,-46.078,0.424,0.0,6.0
18.36,-46.166,0.426,0.0,6.0
18.38,-46.251,0.426,0.0,6.0
18.4,-46.339,0.426,0.0,6.0
18.42,-46.426,0.428,0.0,6.0
18.44,-46.513,0.428,0.0,6.0
18.46,-46.599,0.428,0.0,6.0
18.48,-46.686,0.428,0.0,6.0
18.5,-46.773,0.429,0.0,6.0
18.52,-46.86,0.429,0.0,6.0
18.54,-46.948,0.429,0.0,6.0
18.56,-47.035,0.429,0.0,6.0
18.58,-47.12,0.431,0.0,6.0
18.6,-47.208,0.431,0.0,6.0
18.62,-47.295,0.431,0.0,6.0
18.64,-47.382,0.431,0.0,6.0
18.66,-47.471,0.431,0.0,6.0
18.68,-47.558,0.433,0.0,6.0
18.7,-47.646,0.433,0.0,6.0
18.72,-47.733,0.433,0.0,6.0
18.74,-47.82,0.433,0.0,6.0
18.76,-47.908,0.433,0.0,6.0
18.78,-47.997,0.433,0.0,6.0
18.8,-48.084,0.433,0.0,6.0
18.82,-48.173,0.433,0.0,6.0
18.84,-48.26,0.433,0.0,6.0
18.86,-48.347,0.433,0.0,6.0
18.88,-48.436,0.433,0.0,6.0
18.9,-48.524,0.433,0.0,6.0
18.92,-48.613,0.433,0.0,6.0
18.94,-48.702,0.433,0.0,6.0
18.96,-48.789,0.433,0.0,6.0
18.98,-48.878,0.433,0.0,6.0
19.0,-48.967,0.433,0.0,6.0
19.02,-49.054,0.433,0.0,0.0
19.04,-49.143,0.433,0.0,0.0
19.06,-49.232,0.433,0.0,0.0
19.08,-49.321,0.435,0.0,0.0
19.1,-49.41,0.435,0.0,0.0
19.12,-49.499,0.435,0.0,0.0
19.14,-49.588,0.435,0.0,0.0
19.16,-49.677,0.435,0.0,0.0
19.18,-49.766,0.435,0.0,0.0
19.2,-49.855,0.435,0.0,0.0
19.22,-49.944,0.433,0.0,0.0
19.24,-50.033,0.433,0.0,0.0
19.26,-50.122,0.433,0.0,0.0
19.28,-50.21,0.433,0.0,0.0
19.3,-50.299,0.433,0.0,0.0
19.32,-50.388,0.433,0.0,0.0
19.34,-50.477,0.433,0.0,0.0
19.36,-50.566,0.435,0.0,0.0
19.38,-50.653,0.435,0.0,0.0
19.4,-50.742,0.435,0.0,0.0
19.42,-50.829,0.435,0.0,0.0
19.44,-50.918,0.435,0.0,0.0
19.46,-51.006,0.435,0.0,0.0
19.48,-51.093,0.435,0.0,0.0
19.5,-51.182,0.436,0.0,0.0
19.52,-51.269,0.436,0.0,0.0
19.54,-51.356,0.436,0.0,0.0
19.56,-51.444,0.436,0.0,0.0
19.58,-51.531,0.436,0.0,0.0
19.6,-51.618,0.436,0.0,0.0
19.62,-51.705,0.436,0.0,0.0
19.64,-51.791,0.436,0.0,0.0
19.66,-51.878,0.436,0.0,0.0
19.68,-51.965,0.436,0.0,0.0
19.7,-52.051,0.436,0.0,0.0
19.72,-52.138,0.438,0.0,0.0
19.74,-52.226,0.438,0.0,0.0
19.76,-52.311,0.438,0.0,0.0
19.78,-52.398,0.438,0.0,0.0
19.8,-52.484,0.438,0.0,0.0
19.82,-52.571,0.438,0.0,0.0
19.84,-52.657,0.436,0.0,0.0
19.86,-52.742,0.436,0.0,0.0
19.88,-52.829,0.436,0.0,0.0
19.9,-52.915,0.436,0.0,0.0
19.92,-53.0,0.436,0.0,0.0
19.94,-53.088,0.435,0.0,0.0
19.96,-53.173,0.435,0.0,0.0
19.98,-53.259,0.435,0.0,0.0
20.0,-53.344,0.435,0.0,0.0
20.02,-53.43,0.433,0.0,0.0
20.04,-53.515,0.433,0.0,0.0
20.06,-53.601,0.433,0.0,0.0
20.08,-53.686,0.433,0.0,0.0
20.1,-53.772,0.433,0.0,0.0
20.12,-53.857,0.431,0.0,0.0
20.14,-53.943,0.431,0.0,0.0
20.16,-54.028,0.431,0.0,0.0
20.18,-54.112,0.431,0.0,0.0
20.2,-54.198,0.431,0.0,0.0
20.22,-54.283,0.429,0.0,0.0
20.24,-54.367,0.429,0.0,0.0
20.26,-54.453,0.429,0.0,0.0
20.28,-54.538,0.429,0.0,0.0
20.3,-54.622,0.429,0.0,0.0
20.32,-54.707,0.428,0.0,0.0
20.34,-54.791,0.428,0.0,0.0
20.36,-54.877,0.428,0.0,0.0
20.38,-54.96,0.428,0.0,0.0
20.4,-55.044,0.428,0.0,0.0
20.42,-55.13,0.428,0.0,0.0
20.44,-55.214,0.426,0.0,0.0
20.46,-55.297,0.426,0.0,0.0
20.48,-55.383,0.426,0.0,0.0
20.5,-55.467,0.426,0.0,0.0
20.52,-55.55,0.426,0.0,0.0
20.54,-55.634,0.426,0.0,0.0
20.56,-55.718,0.426,0.0,0.0
20.58,-55.802,0.426,0.0,0.0
20.6,-55.885,0.426,0.0,0.0
20.62,-55.971,0.424,0.0,0.0
20.64,-56.055,0.424,0.0,0.0
20.66,-56.139,0.424,0.0,0.0
20.68,-56.222,0.424,0.0,0.0
20.7,-56.306,0.424,0.0,0.0
20.72,-56.388,0.424,0.0,0.0
20.74,-56.472,0.424,0.0,0.0
20.76,-56.556,0.424,0.0,0.0
20.78,-56.639,0.422,0.0,0.0
20.8,-56.723,0.422,0.0,0.0
20.82,-56.805,0.422,0.0,0.0
20.84,-56.889,0.422,0.0,0.0
20.86,-56.971,0.422,0.0,0.0
20.88,-57.055,0.422,0.0,0.0
20.9,-57.137,0.422,0.0,0.0
20.92,-57.221,0.422,0.0,0.0
20.94,-57.303,0.422,0.0,0.0
20.96,-57.385,0.421,0.0,0.0
20.98,-57.467,0.421,0.0,0.0
21.0,-57.551,0.421,0.0,0.0
21.02,-57.633,0.421,0.0,0.0
21.04,-57.715,0.421,0.0,0.0
21.06,-57.797,0.421,0.0,0.0
21.08,-57.879,0.421,0.0,0.0
21.1,-57.961,0.421,0.0,0.0
21.12,-58.043,0.419,0.0,0.0
21.14,-58.125,0.419,0.0,0.0
21.16,-58.205,0.419,0.0,0.0
21.18,-58.287,0.419,0.0,0.0
21.2,-58.369,0.419,0.0,0.0
21.22,-58.451,0.419,0.0,0.0
21.24,-58.531,0.419,0.0,0.0
21.26,-58.613,0.419,0.0,0.0
21.28,-58.694,0.419,0.0,0.0
21.3,-58.776,0.419,0.0,0.0
21.32,-58.858,0.417,0.0,0.0
21.34,-58.938,0.417,0.0,0.0
21.36,-59.02,0.417,0.0,0.0
21.38,-59.1,0.417,0.0,0.0
21.4,-59.182,0.417,0.0,0.0
21.42,-59.263,0.417,0.0,0.0
21.44,-59.343,0.417,0.0,0.0
21.46,-59.425,0.417,0.0,0.0
21.48,-59.505,0.417,0.0,0.0
21.5,-59.586,0.417,0.0,0.0
21.52,-59.666,0.417,0.0,0.0
21.54,-59.746,0.417,0.0,0.0
21.56,-59.828,0.417,0.0,0.0
21.58,-59.908,0.417,0.0,0.0
21.6,-59.989,0.417,0.0,0.0
21.62,-60.069,0.417,0.0,0.0
21.64,-60.149,0.417,0.0,0.0
21.66,-60.23,0.417,0.0,0.0
21.68,-60.308,0.417,0.0,0.0
21.7,-60.388,0.417,0.0,0.0
21.72,-60.469,0.417,0.0,0.0
21.74,-60.549,0.417,0.0,0.0
21.76,-60.629,0.415,0.0,0.0
21.78,-60.708,0.415,0.0,0.0
21.8,-60.788,0.415,0.0,0.0
21.82,-60.868,0.415,0.0,0.0
21.84,-60.947,0.415,0.0,0.0
21.86,-61.027,0.415,0.0,0.0
21.88,-61.107,0.415,0.0,0.0
21.9,-61.186,0.414,0.0,0.0
21.92,-61.266,0.414,0.0,0.0
21.94,-61.345,0.414,0.0,0.0
21.96,-61.423,0.414,0.0,0.0
21.98,-61.504,0.412,0.0,0.0
22.0,-61.582,0.412,0.0,0.0
22.02,-61.663,0.412,0.0,0.0
22.04,-61.741,0.41,0.0,0.0
22.06,-61.82,0.41,0.0,0.0
22.08,-61.9,0.41,0.0,0.0
22.1,-61.978,0.408,0.0,0.0
22.12,-62.057,0.408,0.0,0.0
22.14,-62.137,0.408,0.0,0.0
22.16,-62.216,0.407,0.0,0.0
22.18,-62.294,0.407,0.0,0.0
22.2,-62.373,0.405,0.0,0.0
22.22,-62.453,0.405,0.0,0.0
22.24,-62.532,0.405,0.0,0.0
22.26,-62.61,0.403,0.0,0.0
22.28,-62.689,0.403,0.0,0.0
22.3,-62.767,0.403,0.0,0.0
22.32,-62.846,0.401,0.0,0.0
22.34,-62.924,0.401,0.0,0.0
22.36,-63.003,0.401,0.0,0.0
22.38,-63.081,0.4,0.0,0.0
22.4,-63.16,0.4,0.0,0.0
22.42,-63.239,0.4,0.0,0.0
22.44,-63.317,0.398,0.0,0.0
22.46,-63.394,0.398,0.0,0.0
22.48,-63.472,0.398,0.0,0.0
22.5,-63.551,0.398,0.0,0.0
22.52,-63.628,0.398,0.0,0.0
22.54,-63.706,0.396,0.0,0.0
22.56,-63.783,0.396,0.0,0.0
22.58,-63.862,0.396,0.0,0.0
22.6,-63.938,0.396,0.0,0.0
22.62,-64.015,0.396,0.0,0.0
22.64,-64.094,0.396,0.0,0.0
22.66,-64.171,0.396,0.0,0.0
22.68,-64.247,0.396,0.0,0.0
22.7,-64.324,0.396,0.0,0.0
22.72,-64.403,0.396,0.0,0.0
22.74,-64.479,0.396,0.0,0.0
22.76,-64.556,0.396,0.0,0.0
22.78,-64.633,0.396,0.0,0.0
22.8,-64.71,0.396,0.0,0.0
22.82,-64.787,0.396,0.0,0.0
22.84,-64.862,0.396,0.0,0.0
22.86,-64.938,0.396,0.0,0.0
22.88,-65.015,0.396,0.0,0.0
22.9,-65.092,0.396,0.0,0.0
22.92,-65.169,0.396,0.0,0.0
22.94,-65.244,0.396,0.0,0.0
22.96,-65.321,0.394,0.0,0.0
22.98,-65.398,0.394,0.0,0.0
23.0,-65.473,0.394,0.0,0.0
23.02,-65.549,0.394,0.0,0.0
23.04,-65.624,0.394,0.0,0.0
23.06,-65.701,0.394,0.0,0.0
23.08,-65.776,0.394,0.0,0.0
23.1,-65.851,0.394,0.0,0.0
23.12,-65.928,0.394,0.0,0.0
23.14,-66.003,0.394,0.0,0.0
23.16,-66.078,0.394,0.0,0.0
23.18,-66.155,0.394,0.0,0.0
23.2,-66.23,0.394,0.0,0.0
23.22,-66.305,0.394,0.0,0.0
23.24,-66.38,0.394,0.0,0.0
23.26,-66.455,0.396,0.0,0.0
23.28,-66.53,0.396,0.0,0.0
23.3,-66.605,0.396,0.0,0.0
23.32,-66.68,0.396,0.0,0.0
23.34,-66.755,0.396,0.0,0.0
23.36,-66.83,0.396,0.0,0.0
23.38,-66.905,0.394,0.0,0.0
23.4,-66.979,0.394,0.0,0.0
23.42,-67.054,0.394,0.0,0.0
23.44,-67.129,0.394,0.0,0.0
23.46,-67.202,0.393,0.0,0.0
23.48,-67.277,0.393,0.0,0.0
23.5,-67.352,0.393,0.0,0.0
23.52,-67.426,0.391,0.0,0.0
23.54,-67.501,0.391,0.0,0.0
23.56,-67.576,0.391,0.0,0.0
23.58,-67.649,0.389,0.0,0.0
23.6,-67.724,0.389,0.0,0.0
23.62,-67.797,0.389,0.0,0.0
23.64,-67.872,0.387,0.0,0.0
23.66,-67.946,0.387,0.0,0.0
23.68,-68.021,0.386,0.0,0.0
23.7,-68.094,0.386,0.0,0.0
23.72,-68.169,0.386,0.0,0.0
23.74,-68.242,0.384,0.0,0.0
23.76,-68.316,0.384,0.0,0.0
23.78,-68.391,0.382,0.0,0.0
23.8,-68.464,0.382,0.0,0.0
23.82,-68.539,0.38,0.0,0.0
23.84,-68.612,0.38,0.0,0.0
23.86,-68.686,0.38,0.0,0.0
23.88,-68.761,0.379,0.0,0.0
23.9,-68.834,0.377,0.0,0.0
23.92,-68.907,0.377,0.0,0.0
23.94,-68.981,0.375,0.0,0.0
23.96,-69.054,0.375,0.0,0.0
23.98,-69.129,0.375,0.0,0.0
24.0,-69.202,0.375,0.0,0.0
24.02,-69.276,0.374,0.0,0.0
24.04,-69.349,0.374,0.0,0.0
24.06,-69.422,0.372,0.0,0.0
24.08,-69.496,0.372,0.0,0.0
24.1,-69.569,0.372,0.0,0.0
24.12,-69.642,0.372,0.0,0.0
24.14,-69.715,0.372,0.0,0.0
24.16,-69.787,0.37,0.0,0.0
24.18,-69.86,0.37,0.0,0.0
24.2,-69.934,0.37,0.0,0.0
24.22,-70.007,0.37,0.0,0.0
24.24,-70.078,0.37,0.0,0.0
24.26,-70.152,0.37,0.0,0.0
24.28,-70.223,0.37,0.0,0.0
24.3,-70.297,0.37,0.0,0.0
24.32,-70.368,0.37,0.0,0.0
24.34,-70.442,0.37,0.0,0.0
24.36,-70.513,0.37,0.0,0.0
24.38,-70.585,0.37,0.0,0.0
24.4,-70.658,0.37,0.0,0.0
24.42,-70.729,0.37,0.0,0.0
24.44,-70.801,0.37,0.0,0.0
24.46,-70.873,0.37,0.0,0.0
24.48,-70.944,0.37,0.0,0.0
24.5,-71.016,0.37,0.0,0.0
24.52,-71.089,0.37,0.0,0.0
24.54,-71.161,0.37,0.0,0.0
24.56,-71.23,0.368,0.0,0.0
24.58,-71.304,0.368,0.0,0.0
24.6,-71.374,0.368,0.0,0.0
24.62,-71.447,0.368,0.0,0.0
24.64,-71.517,0.368,0.0,0.0
24.66,-71.588,0.368,0.0,0.0
24.68,-71.66,0.368,0.0,0.0
24.7,-71.731,0.37,0.0,0.0
24.72,-71.803,0.37,0.0,0.0
24.74,-71.873,0.37,0.0,0.0
24.76,-71.944,0.37,0.0,0.0
24.78,-72.016,0.37,0.0,0.0
24.8,-72.086,0.37,0.0,0.0
24.82,-72.157,0.37,0.0,0.0
24.84,-72.227,0.37,0.0,0.0
24.86,-72.299,0.37,0.0,0.0
24.88,-72.368,0.37,0.0,0.0
24.9,-72.44,0.37,0.0,0.0
24.92,-72.51,0.372,0.0,0.0
24.94,-72.581,0.372,0.0,0.0
24.96,-72.651,0.372,0.0,0.0
24.98,-72.721,0.372,0.0,0.0
25.0,-72.792,0.372,0.0,0.0
25.02,-72.862,0.372,0.0,0.0
25.04,-72.932,0.37,0.0,0.0
25.06,-73.002,0.37,0.0,0.0
25.08,-73.072,0.37,0.0,0.0
25.1,-73.143,0.37,0.0,0.0
25.12,-73.213,0.37,0.0,0.0
25.14,-73.283,0.368,0.0,0.0
25.16,-73.353,0.368,0.0,0.0
25.18,-73.423,0.368,0.0,0.0
25.2,-73.492,0.367,0.0,0.0
25.22,-73.562,0.367,0.0,0.0
25.24,-73.632,0.367,0.0,0.0
25.26,-73.702,0.365,0.0,0.0
25.28,-73.77,0.365,0.0,0.0
25.3,-73.84,0.365,0.0,0.0
25.32,-73.909,0.363,0.0,0.0
25.34,-73.979,0.363,0.0,0.0
25.36,-74.049,0.361,0.0,0.0
25.38,-74.119,0.361,0.0,0.0
25.4,-74.187,0.361,0.0,0.0
25.42,-74.257,0.36,0.0,0.0
25.44,-74.327,0.36,0.0,0.0
25.46,-74.396,0.358,0.0,0.0
25.48,-74.465,0.358,0.0,0.0
25.5,-74.534,0.356,0.0,0.0
25.52,-74.604,0.356,0.0,0.0
25.54,-74.674,0.354,0.0,0.0
25.56,-74.742,0.354,0.0,0.0
25.58,-74.812,0.353,0.0,0.0
25.6,-74.882,0.353,0.0,0.0
25.62,-74.95,0.351,0.0,0.0
25.64,-75.02,0.351,0.0,0.0
25.66,-75.088,0.351,0.0,0.0
25.68,-75.157,0.349,0.0,0.0
25.7,-75.225,0.349,0.0,0.0
25.72,-75.295,0.347,0.0,0.0
25.74,-75.363,0.347,0.0,0.0
25.76,-75.433,0.347,0.0,0.0
25.78,-75.501,0.346,0.0,0.0
25.8,-75.571,0.346,0.0,0.0
25.82,-75.639,0.346,0.0,0.0
25.84,-75.709,0.344,0.0,0.0
25.86,-75.777,0.344,0.0,0.0
25.88,-75.845,0.344,0.0,0.0
25.9,-75.913,0.344,0.0,0.0
25.92,-75.981,0.342,0.0,0.0
25.94,-76.051,0.342,0.0,0.0
25.96,-76.119,0.342,0.0,0.0
25.98,-76.187,0.342,0.0,0.0
26.0,-76.255,0.342,0.0,0.0
26.02,-76.323,0.342,0.0,0.0
26.04,-76.391,0.342,0.0,0.0
26.06,-76.459,0.34,0.0,0.0
26.08,-76.527,0.34,0.0,0.0
26.1,-76.594,0.34,0.0,0.0
26.12,-76.662,0.34,0.0,0.0
26.14,-76.73,0.34,0.0,0.0
26.16,-76.798,0.34,0.0,0.0
