Tiempo ,Entrada,ANGULO,POSICION
192.74,0,-0.112,0.269
192.76,0,-0.124,0.269
192.78,0,-0.136,0.269
192.8,0,-0.147,0.269
192.82,0,-0.152,0.269
192.84,0,-0.157,0.269
192.86,0,-0.161,0.269
192.88,0,-0.161,0.269
192.9,0,-0.161,0.269
192.92,0,-0.157,0.269
192.94,0,-0.15,0.269
192.96,0,-0.143,0.269
192.98,0,-0.133,0.269
193,0,-0.12,0.269
193.02,0,-0.106,0.269
193.04,0,-0.091,0.269
193.06,0,-0.073,0.269
193.08,0,-0.056,0.269
193.1,0,-0.038,0.269
193.12,0,-0.017,0.269
193.14,0,0,0.269
193.16,0,0.021,0.269
193.18,0,0.04,0.269
193.2,0,0.058,0.269
193.22,0,0.075,0.269
193.24,0,0.093,0.269
193.26,0,0.108,0.269
193.28,0,0.122,0.269
193.3,0,0.133,0.269
193.32,0,0.145,0.269
193.34,0,0.152,0.269
193.36,0,0.157,0.269
193.38,0,0.161,0.269
193.4,0,0.162,0.269
193.42,0,0.162,0.269
193.44,0,0.161,0.269
193.46,0,0.155,0.269
193.48,0,0.148,0.269
193.5,0,0.138,0.269
193.52,0,0.127,0.269
193.54,0,0.113,0.269
193.56,0,0.098,0.269
193.58,0,0.082,0.269
193.6,0,0.065,0.269
193.62,0,0.045,0.269
193.64,0,0.026,0.269
193.66,0,0.009,0.269
193.68,0,-0.01,0.269
193.7,0,-0.031,0.269
193.72,0,-0.049,0.269
193.74,0,-0.066,0.269
193.76,0,-0.084,0.269
193.78,0,-0.099,0.269
193.8,0,-0.113,0.269
193.82,0,-0.126,0.269
193.84,0,-0.138,0.269
193.86,0,-0.147,0.269
193.88,0,-0.152,0.269
193.9,0,-0.157,0.269
193.92,0,-0.159,0.269
193.94,0,-0.159,0.269
193.96,0,-0.159,0.269
193.98,0,-0.154,0.269
194,0,-0.148,0.269
194.02,0,-0.14,0.269
194.04,0,-0.127,0.269
194.06,0,-0.115,0.269
194.08,0,-0.101,0.269
194.1,0,-0.086,0.269
194.12,0,-0.068,0.269
194.14,0,-0.051,0.269
194.16,0,-0.033,0.269
194.18,0,-0.012,0.269
194.2,0,0.007,0.269
194.22,0,0.024,0.269
194.24,0,0.044,0.269
194.26,0,0.063,0.269
194.28,0,0.079,0.269
194.3,0,0.096,0.269
194.32,0,0.11,0.269
194.34,0,0.124,0.269
194.36,0,0.134,0.269
194.38,0,0.145,0.269
194.4,0,0.152,0.269
194.42,0,0.157,0.269
194.44,0,0.161,0.269
194.46,0,0.161,0.269
194.48,0,0.161,0.269
194.5,0,0.157,0.269
194.52,0,0.152,0.269
194.54,0,0.145,0.269
194.56,0,0.133,0.269
194.58,0,0.122,0.269
194.6,0,0.108,0.269
194.62,0,0.093,0.269
194.64,0,0.077,0.269
194.66,0,0.059,0.269
194.68,0,0.042,0.269
194.7,0,0.021,0.269
194.72,0,0.002,0.269
194.74,0,-0.016,0.269
194.76,0,-0.035,0.269
194.78,0,-0.054,0.269
194.8,0,-0.07,0.269
194.82,0,-0.087,0.269
194.84,0,-0.103,0.269
194.86,0,-0.117,0.269
194.88,0,-0.127,0.269
194.9,0,-0.14,0.269
194.92,0,-0.147,0.269
194.94,0,-0.152,0.269
194.96,0,-0.157,0.269
194.98,0,-0.159,0.269
195,0,-0.159,0.269
195.02,0,-0.155,0.269
195.04,0,-0.15,0.269
195.06,0,-0.145,0.269
195.08,0,-0.134,0.269
195.1,0,-0.124,0.269
195.12,0,-0.112,0.269
195.14,0,-0.096,0.269
195.16,0,-0.08,0.269
195.18,0,-0.063,0.269
195.2,0,-0.045,0.269
195.22,0,-0.028,0.269
195.24,0,-0.009,0.269
195.26,0,0.012,0.269
195.28,0,0.03,0.269
195.3,0,0.049,0.269
195.32,0,0.066,0.269
195.34,0,0.082,0.269
195.36,0,0.099,0.269
195.38,0,0.113,0.269
195.4,0,0.126,0.269
195.42,0,0.136,0.269
195.44,0,0.147,0.269
195.46,0,0.154,0.269
195.48,0,0.157,0.269
195.5,0,0.159,0.269
195.52,0,0.161,0.269
195.54,0,0.159,0.269
195.56,0,0.155,0.269
195.58,0,0.148,0.269
195.6,0,0.14,0.269
195.62,0,0.129,0.269
195.64,0,0.117,0.269
195.66,0,0.103,0.269
195.68,0,0.089,0.269
195.7,0,0.072,0.269
195.72,0,0.054,0.269
195.74,0,0.037,0.269
195.76,0,0.017,0.269
195.78,0,-0.002,0.269
195.8,0,-0.021,0.269
195.82,0,-0.038,0.269
195.84,0,-0.058,0.269
195.86,0,-0.075,0.269
195.88,0,-0.091,0.269
195.9,0,-0.105,0.269
195.92,0,-0.119,0.269
195.94,0,-0.129,0.269
195.96,0,-0.14,0.269
195.98,0,-0.147,0.269
196,0,-0.152,0.269
196.02,0,-0.155,0.269
196.04,0,-0.157,0.269
196.06,0,-0.157,0.269
196.08,0,-0.154,0.269
196.1,0,-0.148,0.269
196.12,0,-0.141,0.269
196.14,0,-0.131,0.269
196.16,0,-0.119,0.269
196.18,0,-0.105,0.269
196.2,0,-0.091,0.269
196.22,0,-0.075,0.269
196.24,0,-0.058,0.269
196.26,0,-0.04,0.269
196.28,0,-0.021,0.269
196.3,0,-0.003,0.269
196.32,0,0.016,0.269
196.34,0,0.035,0.269
196.36,0,0.052,0.269
196.38,0,0.07,0.269
196.4,0,0.086,0.269
196.42,0,0.101,0.269
196.44,0,0.115,0.269
196.46,0,0.127,0.269
196.48,0,0.138,0.269
196.5,0,0.147,0.269
196.52,0,0.152,0.269
196.54,0,0.157,0.269
196.56,0,0.159,0.269
196.58,0,0.159,0.269
196.6,0,0.157,0.269
196.62,0,0.152,0.269
196.64,0,0.145,0.269
196.66,0,0.136,0.269
196.68,0,0.126,0.269
196.7,0,0.112,0.269
196.72,0,0.099,0.269
196.74,0,0.082,0.269
196.76,0,0.066,0.269
196.78,0,0.049,0.269
196.8,0,0.03,0.269
196.82,0,0.012,0.269
196.84,0,-0.007,0.269
196.86,0,-0.026,0.269
196.88,0,-0.044,0.269
196.9,0,-0.061,0.269
196.92,0,-0.079,0.269
196.94,0,-0.094,0.269
196.96,0,-0.108,0.269
196.98,0,-0.12,0.269
197,0,-0.131,0.269
197.02,0,-0.141,0.269
197.04,0,-0.147,0.269
197.06,0,-0.152,0.269
197.08,0,-0.154,0.269
197.1,0,-0.155,0.269
197.12,0,-0.155,0.269
197.14,0,-0.15,0.269
197.16,0,-0.145,0.269
197.18,0,-0.136,0.269
197.2,0,-0.126,0.269
197.22,0,-0.115,0.269
197.24,0,-0.101,0.269
197.26,0,-0.087,0.269
197.28,0,-0.07,0.269
197.3,0,-0.052,0.269
197.32,0,-0.035,0.269
197.34,0,-0.016,0.269
197.36,0,0.002,0.269
197.38,0,0.021,0.269
197.4,0,0.04,0.269
197.42,0,0.056,0.269
197.44,0,0.073,0.269
197.46,0,0.091,0.269
197.48,0,0.105,0.269
197.5,0,0.119,0.269
197.52,0,0.129,0.269
197.54,0,0.138,0.269
197.56,0,0.147,0.269
197.58,0,0.152,0.269
197.6,0,0.155,0.269
197.62,0,0.157,0.269
197.64,0,0.157,0.269
197.66,0,0.155,0.269
197.68,0,0.148,0.269
197.7,0,0.141,0.269
197.72,0,0.133,0.269
197.74,0,0.12,0.269
197.76,0,0.108,0.269
197.78,0,0.094,0.269
197.8,0,0.077,0.269
197.82,0,0.061,0.269
197.84,0,0.044,0.269
197.86,0,0.024,0.269
197.88,0,0.007,0.269
197.9,0,-0.012,0.269
197.92,0,-0.031,0.269
197.94,0,-0.047,0.269
197.96,0,-0.066,0.269
197.98,0,-0.082,0.269
198,0,-0.096,0.269
198.02,0,-0.11,0.269
198.04,0,-0.122,0.269
198.06,0,-0.133,0.269
198.08,0,-0.141,0.269
198.1,0,-0.147,0.269
198.12,0,-0.152,0.269
198.14,0,-0.154,0.269
198.16,0,-0.154,0.269
198.18,0,-0.152,0.269
198.2,0,-0.148,0.269
198.22,0,-0.141,0.269
198.24,0,-0.133,0.269
198.26,0,-0.122,0.269
198.28,0,-0.11,0.269
198.3,0,-0.096,0.269
198.32,0,-0.082,0.269
198.34,0,-0.065,0.269
198.36,0,-0.047,0.269
198.38,0,-0.03,0.269
198.4,0,-0.01,0.269
198.42,0,0.007,0.269
198.44,0,0.024,0.269
198.46,0,0.044,0.269
198.48,0,0.061,0.269
198.5,0,0.077,0.269
198.52,0,0.093,0.269
198.54,0,0.106,0.269
198.56,0,0.12,0.269
198.58,0,0.131,0.269
198.6,0,0.14,0.269
198.62,0,0.147,0.269
198.64,0,0.152,0.269
198.66,0,0.155,0.269
198.68,0,0.155,0.269
198.7,0,0.155,0.269
198.72,0,0.152,0.269
198.74,0,0.147,0.269
198.76,0,0.138,0.269
198.78,0,0.129,0.269
198.8,0,0.117,0.269
198.82,0,0.103,0.269
198.84,0,0.089,0.269
198.86,0,0.073,0.269
198.88,0,0.056,0.269
198.9,0,0.038,0.269
198.92,0,0.019,0.269
198.94,0,0.002,0.269
198.96,0,-0.016,0.269
198.98,0,-0.035,0.269
199,0,-0.052,0.269
199.02,0,-0.068,0.269
199.04,0,-0.086,0.269
199.06,0,-0.099,0.269
199.08,0,-0.113,0.269
199.1,0,-0.124,0.269
199.12,0,-0.133,0.269
199.14,0,-0.141,0.269
199.16,0,-0.147,0.269
199.18,0,-0.15,0.269
199.2,0,-0.152,0.269
199.22,0,-0.152,0.269
199.24,0,-0.15,0.269
199.26,0,-0.145,0.269
199.28,0,-0.138,0.269
199.3,0,-0.129,0.269
199.32,0,-0.119,0.269
199.34,0,-0.105,0.269
199.36,0,-0.093,0.269
199.38,0,-0.075,0.269
199.4,0,-0.059,0.269
199.42,0,-0.042,0.269
199.44,0,-0.024,0.269
199.46,0,-0.007,0.269
199.48,0,0.012,0.269
199.5,0,0.03,0.269
199.52,0,0.047,0.269
199.54,0,0.065,0.269
199.56,0,0.08,0.269
199.58,0,0.096,0.269
199.6,0,0.11,0.269
199.62,0,0.122,0.269
199.64,0,0.131,0.269
199.66,0,0.14,0.269
199.68,0,0.147,0.269
199.7,0,0.152,0.269
199.72,0,0.154,0.269
199.74,0,0.154,0.269
199.76,0,0.154,0.269
199.78,0,0.148,0.269
199.8,0,0.141,0.269
199.82,0,0.134,0.269
199.84,0,0.124,0.269
199.86,0,0.112,0.269
199.88,0,0.099,0.269
199.9,0,0.084,0.269
199.92,0,0.068,0.269
199.94,0,0.051,0.269
199.96,0,0.033,0.269
199.98,0,0.016,0.269
200,0,-0.003,0.269
200.02,0,-0.021,0.269
200.04,0,-0.038,0.269
200.06,0,-0.056,0.269
200.08,0,-0.072,0.269
200.1,0,-0.089,0.269
200.12,0,-0.101,0.269
200.14,0,-0.115,0.269
200.16,0,-0.126,0.269
200.18,0,-0.134,0.269
200.2,0,-0.141,0.269
200.22,0,-0.147,0.269
200.24,0,-0.15,0.269
200.26,0,-0.15,0.269
200.28,0,-0.15,0.269
200.3,0,-0.148,0.269
200.32,0,-0.143,0.269
200.34,0,-0.134,0.269
200.36,0,-0.124,0.269
200.38,0,-0.113,0.269
200.4,0,-0.101,0.269
200.42,0,-0.087,0.269
200.44,0,-0.072,0.269
200.46,0,-0.054,0.269
200.48,0,-0.038,0.269
200.5,0,-0.019,0.269
200.52,0,-0.002,0.269
200.54,0,0.017,0.269
200.56,0,0.035,0.269
200.58,0,0.051,0.269
200.6,0,0.068,0.269
200.62,0,0.084,0.269
200.64,0,0.099,0.269
200.66,0,0.112,0.269
200.68,0,0.124,0.269
200.7,0,0.133,0.269
200.72,0,0.141,0.269
200.74,0,0.147,0.269
200.76,0,0.15,0.269
200.78,0,0.152,0.269
200.8,0,0.152,0.269
200.82,0,0.15,0.269
200.84,0,0.147,0.269
200.86,0,0.138,0.269
200.88,0,0.129,0.269
200.9,0,0.12,0.269
200.92,0,0.106,0.269
200.94,0,0.094,0.269
200.96,0,0.079,0.269
200.98,0,0.063,0.269
201,0,0.045,0.269
201.02,0,0.028,0.269
201.04,0,0.01,0.269
201.06,0,-0.009,0.269
201.08,0,-0.026,0.269
201.1,0,-0.044,0.269
201.12,0,-0.061,0.269
201.14,0,-0.075,0.269
201.16,0,-0.091,0.269
201.18,0,-0.105,0.269
201.2,0,-0.117,0.269
201.22,0,-0.126,0.269
201.24,0,-0.134,0.269
201.26,0,-0.141,0.269
201.28,0,-0.147,0.269
201.3,0,-0.148,0.269
201.32,0,-0.15,0.269
201.34,0,-0.148,0.269
201.36,0,-0.145,0.269
201.38,0,-0.14,0.269
201.4,0,-0.131,0.269
201.42,0,-0.12,0.269
201.44,0,-0.11,0.269
201.46,0,-0.096,0.269
201.48,0,-0.082,0.269
201.5,0,-0.066,0.269
201.52,0,-0.049,0.269
201.54,0,-0.033,0.269
201.56,0,-0.014,0.269
201.58,0,0.003,0.269
201.6,0,0.021,0.269
201.62,0,0.038,0.269
201.64,0,0.056,0.269
201.66,0,0.073,0.269
201.68,0,0.087,0.269
201.7,0,0.101,0.269
201.72,0,0.113,0.269
201.74,0,0.126,0.269
201.76,0,0.134,0.269
201.78,0,0.141,0.269
201.8,0,0.147,0.269
201.82,0,0.15,0.269
201.84,0,0.15,0.269
201.86,0,0.15,0.269
201.88,0,0.148,0.269
201.9,0,0.143,0.269
201.92,0,0.134,0.269
201.94,0,0.127,0.269
201.96,0,0.115,0.269
201.98,0,0.103,0.269
202,0,0.089,0.269
202.02,0,0.073,0.269
202.04,0,0.058,0.269
202.06,0,0.04,0.269
202.08,0,0.023,0.269
202.1,0,0.005,0.269
202.12,0,-0.012,0.269
202.14,0,-0.03,0.269
202.16,0,-0.047,0.269
202.18,0,-0.065,0.269
202.2,0,-0.079,0.269
202.22,0,-0.094,0.269
202.24,0,-0.106,0.269
202.26,0,-0.119,0.269
202.28,0,-0.127,0.269
202.3,0,-0.136,0.269
202.32,0,-0.141,0.269
202.34,0,-0.147,0.269
202.36,0,-0.148,0.269
202.38,0,-0.148,0.269
202.4,0,-0.147,0.269
202.42,0,-0.141,0.269
202.44,0,-0.134,0.269
202.46,0,-0.127,0.269
202.48,0,-0.117,0.269
202.5,0,-0.105,0.269
202.52,0,-0.093,0.269
202.54,0,-0.077,0.269
202.56,0,-0.061,0.269
202.58,0,-0.044,0.269
202.6,0,-0.028,0.269
202.62,0,-0.01,0.269
202.64,0,0.009,0.269
202.66,0,0.024,0.269
202.68,0,0.044,0.269
202.7,0,0.059,0.269
202.72,0,0.075,0.269
202.74,0,0.091,0.269
202.76,0,0.103,0.269
202.78,0,0.117,0.269
202.8,0,0.126,0.269
202.82,0,0.134,0.269
202.84,0,0.141,0.269
202.86,0,0.147,0.269
202.88,0,0.148,0.269
202.9,0,0.15,0.269
202.92,0,0.15,0.269
202.94,0,0.145,0.269
202.96,0,0.14,0.269
202.98,0,0.131,0.269
203,0,0.122,0.269
203.02,0,0.11,0.269
203.04,0,0.099,0.269
203.06,0,0.084,0.269
203.08,0,0.07,0.269
203.1,0,0.052,0.269
203.12,0,0.037,0.269
203.14,0,0.017,0.269
203.16,0,0,0.269
203.18,0,-0.017,0.269
203.2,0,-0.035,0.269
203.22,0,-0.051,0.269
203.24,0,-0.066,0.269
203.26,0,-0.082,0.269
203.28,0,-0.096,0.269
203.3,0,-0.108,0.269
203.32,0,-0.12,0.269
203.34,0,-0.129,0.269
203.36,0,-0.136,0.269
203.38,0,-0.141,0.269
203.4,0,-0.145,0.269
203.42,0,-0.147,0.269
203.44,0,-0.147,0.269
203.46,0,-0.145,0.269
203.48,0,-0.14,0.269
203.5,0,-0.131,0.269
203.52,0,-0.122,0.269
203.54,0,-0.113,0.269
203.56,0,-0.099,0.269
203.58,0,-0.087,0.269
203.6,0,-0.072,0.269
203.62,0,-0.056,0.269
203.64,0,-0.04,0.269
203.66,0,-0.023,0.269
203.68,0,-0.005,0.269
203.7,0,0.012,0.269
203.72,0,0.03,0.269
203.74,0,0.047,0.269
203.76,0,0.063,0.269
203.78,0,0.079,0.269
203.8,0,0.093,0.269
203.82,0,0.106,0.269
203.84,0,0.119,0.269
203.86,0,0.127,0.269
203.88,0,0.134,0.269
203.9,0,0.141,0.269
203.92,0,0.147,0.269
203.94,0,0.148,0.269
203.96,0,0.148,0.269
203.98,0,0.147,0.269
204,0,0.141,0.269
204.02,0,0.136,0.269
204.04,0,0.129,0.269
204.06,0,0.119,0.269
204.08,0,0.106,0.269
204.1,0,0.094,0.269
204.12,0,0.079,0.269
204.14,0,0.065,0.269
204.16,0,0.047,0.269
204.18,0,0.03,0.269
204.2,0,0.014,0.269
204.22,0,-0.005,0.269
204.24,0,-0.021,0.269
204.26,0,-0.038,0.269
204.28,0,-0.056,0.269
204.3,0,-0.07,0.269
204.32,0,-0.086,0.269
204.34,0,-0.098,0.269
204.36,0,-0.112,0.269
204.38,0,-0.12,0.269
204.4,0,-0.129,0.269
204.42,0,-0.136,0.269
204.44,0,-0.141,0.269
204.46,0,-0.145,0.269
204.48,0,-0.145,0.269
204.5,0,-0.145,0.269
204.52,0,-0.141,0.269
204.54,0,-0.136,0.269
204.56,0,-0.127,0.269
204.58,0,-0.119,0.269
204.6,0,-0.108,0.269
204.62,0,-0.096,0.269
204.64,0,-0.082,0.269
204.66,0,-0.066,0.269
204.68,0,-0.051,0.269
204.7,0,-0.035,0.269
204.72,0,-0.017,0.269
204.74,0,0,0.269
204.76,0,0.017,0.269
204.78,0,0.035,0.269
204.8,0,0.051,0.269
204.82,0,0.066,0.269
204.84,0,0.082,0.269
204.86,0,0.096,0.269
204.88,0,0.108,0.269
204.9,0,0.119,0.269
204.92,0,0.129,0.269
204.94,0,0.134,0.269
204.96,0,0.141,0.269
204.98,0,0.145,0.269
205,0,0.147,0.269
205.02,0,0.147,0.269
205.04,0,0.145,0.269
205.06,0,0.14,0.269
205.08,0,0.133,0.269
205.1,0,0.126,0.269
205.12,0,0.113,0.269
205.14,0,0.103,0.269
205.16,0,0.089,0.269
205.18,0,0.075,0.269
205.2,0,0.059,0.269
205.22,0,0.044,0.269
205.24,0,0.026,0.269
205.26,0,0.009,0.269
205.28,0,-0.009,0.269
205.3,0,-0.026,0.269
205.32,0,-0.042,0.269
205.34,0,-0.059,0.269
205.36,0,-0.073,0.269
205.38,0,-0.089,0.269
205.4,0,-0.101,0.269
205.42,0,-0.113,0.269
205.44,0,-0.122,0.269
205.46,0,-0.129,0.269
205.48,0,-0.136,0.269
205.5,0,-0.141,0.269
205.52,0,-0.143,0.269
205.54,0,-0.143,0.269
205.56,0,-0.143,0.269
205.58,0,-0.14,0.269
205.6,0,-0.133,0.269
205.62,0,-0.124,0.269
205.64,0,-0.115,0.269
205.66,0,-0.105,0.269
205.68,0,-0.093,0.269
205.7,0,-0.077,0.269
205.72,0,-0.063,0.269
205.74,0,-0.047,0.269
205.76,0,-0.03,0.269
205.78,0,-0.012,0.269
205.8,0,0.005,0.269
205.82,0,0.021,0.269
205.84,0,0.038,0.269
205.86,0,0.054,0.269
205.88,0,0.07,0.269
205.9,0,0.084,0.269
205.92,0,0.098,0.269
205.94,0,0.11,0.269
205.96,0,0.12,0.269
205.98,0,0.129,0.269
206,0,0.136,0.269
206.02,0,0.141,0.269
206.04,0,0.145,0.269
206.06,0,0.145,0.269
206.08,0,0.145,0.269
206.1,0,0.141,0.269
206.12,0,0.136,0.269
206.14,0,0.129,0.269
206.16,0,0.12,0.269
206.18,0,0.11,0.269
206.2,0,0.098,0.269
206.22,0,0.084,0.269
206.24,0,0.07,0.269
206.26,0,0.054,0.269
206.28,0,0.038,0.269
206.3,0,0.021,0.269
206.32,0,0.005,0.269
206.34,0,-0.012,0.269
206.36,0,-0.03,0.269
206.38,0,-0.045,0.269
206.4,0,-0.063,0.269
206.42,0,-0.077,0.269
206.44,0,-0.091,0.269
206.46,0,-0.103,0.269
206.48,0,-0.113,0.269
206.5,0,-0.122,0.269
206.52,0,-0.131,0.269
206.54,0,-0.136,0.269
206.56,0,-0.14,0.269
206.58,0,-0.141,0.269
206.6,0,-0.141,0.269
206.62,0,-0.14,0.269
206.64,0,-0.136,0.269
206.66,0,-0.129,0.269
206.68,0,-0.122,0.269
206.7,0,-0.112,0.269
206.72,0,-0.099,0.269
206.74,0,-0.087,0.269
206.76,0,-0.073,0.269
206.78,0,-0.058,0.269
206.8,0,-0.042,0.269
206.82,0,-0.026,0.269
206.84,0,-0.009,0.269
206.86,0,0.009,0.269
206.88,0,0.024,0.269
206.9,0,0.042,0.269
206.92,0,0.058,0.269
206.94,0,0.073,0.269
206.96,0,0.087,0.269
206.98,0,0.101,0.269
207,0,0.112,0.269
207.02,0,0.122,0.269
207.04,0,0.129,0.269
207.06,0,0.136,0.269
207.08,0,0.14,0.269
207.1,0,0.143,0.269
207.12,0,0.143,0.269
207.14,0,0.143,0.269
207.16,0,0.14,0.269
207.18,0,0.133,0.269
207.2,0,0.126,0.269
207.22,0,0.117,0.269
207.24,0,0.105,0.269
207.26,0,0.094,0.269
207.28,0,0.08,0.269
207.3,0,0.065,0.269
207.32,0,0.049,0.269
207.34,0,0.033,0.269
207.36,0,0.017,0.269
207.38,0,0,0.269
207.4,0,-0.017,0.269
207.42,0,-0.035,0.269
207.44,0,-0.049,0.269
207.46,0,-0.066,0.269
207.48,0,-0.08,0.269
207.5,0,-0.093,0.269
207.52,0,-0.105,0.269
207.54,0,-0.115,0.269
207.56,0,-0.124,0.269
207.58,0,-0.131,0.269
207.6,0,-0.136,0.269
207.62,0,-0.14,0.269
207.64,0,-0.14,0.269
207.66,0,-0.14,0.269
207.68,0,-0.138,0.269
207.7,0,-0.133,0.269
207.72,0,-0.126,0.269
207.74,0,-0.119,0.269
207.76,0,-0.106,0.269
207.78,0,-0.096,0.269
207.8,0,-0.082,0.269
207.82,0,-0.068,0.269
207.84,0,-0.054,0.269
207.86,0,-0.037,0.269
207.88,0,-0.021,0.269
207.9,0,-0.003,0.269
207.92,0,0.014,0.269
207.94,0,0.03,0.269
207.96,0,0.045,0.269
207.98,0,0.063,0.269
208,0,0.077,0.269
208.02,0,0.091,0.269
208.04,0,0.103,0.269
208.06,0,0.113,0.269
208.08,0,0.122,0.269
208.1,0,0.131,0.269
208.12,0,0.136,0.269
208.14,0,0.14,0.269
208.16,0,0.141,0.269
208.18,0,0.141,0.269
208.2,0,0.14,0.269
208.22,0,0.136,0.269
208.24,0,0.131,0.269
208.26,0,0.122,0.269
208.28,0,0.112,0.269
208.3,0,0.101,0.269
208.32,0,0.089,0.269
208.34,0,0.075,0.269
208.36,0,0.061,0.269
208.38,0,0.045,0.269
208.4,0,0.028,0.269
208.42,0,0.012,0.269
208.44,0,-0.005,0.269
208.46,0,-0.021,0.269
208.48,0,-0.038,0.269
208.5,0,-0.054,0.269
208.52,0,-0.068,0.269
208.54,0,-0.084,0.269
208.56,0,-0.094,0.269
208.58,0,-0.106,0.269
208.6,0,-0.117,0.269
208.62,0,-0.124,0.269
208.64,0,-0.131,0.269
208.66,0,-0.134,0.269
208.68,0,-0.138,0.269
208.7,0,-0.14,0.269
208.72,0,-0.14,0.269
208.74,0,-0.134,0.269
208.76,0,-0.129,0.269
208.78,0,-0.122,0.269
208.8,0,-0.113,0.269
208.82,0,-0.103,0.269
208.84,0,-0.091,0.269
208.86,0,-0.077,0.269
208.88,0,-0.063,0.269
208.9,0,-0.047,0.269
208.92,0,-0.033,0.269
208.94,0,-0.016,0.269
208.96,0,0,0.269
208.98,0,0.017,0.269
209,0,0.035,0.269
209.02,0,0.049,0.269
209.04,0,0.066,0.269
209.06,0,0.079,0.269
209.08,0,0.093,0.269
209.1,0,0.105,0.269
209.12,0,0.115,0.269
209.14,0,0.124,0.269
209.16,0,0.131,0.269
209.18,0,0.136,0.269
209.2,0,0.138,0.269
209.22,0,0.14,0.269
209.24,0,0.14,0.269
209.26,0,0.138,0.269
209.28,0,0.133,0.269
209.3,0,0.127,0.269
209.32,0,0.119,0.269
209.34,0,0.108,0.269
209.36,0,0.098,0.269
209.38,0,0.084,0.269
209.4,0,0.072,0.269
209.42,0,0.056,0.269
209.44,0,0.04,0.269
209.46,0,0.023,0.269
209.48,0,0.007,0.269
209.5,0,-0.01,0.269
209.52,0,-0.026,0.269
209.54,0,-0.042,0.269
209.56,0,-0.058,0.269
209.58,0,-0.072,0.269
209.6,0,-0.086,0.269
209.62,0,-0.098,0.269
209.64,0,-0.108,0.269
209.66,0,-0.119,0.269
209.68,0,-0.126,0.269
209.7,0,-0.131,0.269
209.72,0,-0.134,0.269
209.74,0,-0.138,0.269
209.76,0,-0.138,0.269
209.78,0,-0.136,0.269
209.8,0,-0.133,0.269
209.82,0,-0.126,0.269
209.84,0,-0.119,0.269
209.86,0,-0.11,0.269
209.88,0,-0.098,0.269
209.9,0,-0.087,0.269
209.92,0,-0.073,0.269
209.94,0,-0.059,0.269
209.96,0,-0.044,0.269
209.98,0,-0.028,0.269
210,0,-0.01,0.269
210.02,0,0.005,0.269
210.04,0,0.021,0.269
210.06,0,0.038,0.269
210.08,0,0.054,0.269
210.1,0,0.07,0.269
210.12,0,0.082,0.269
210.14,0,0.096,0.269
210.16,0,0.106,0.269
210.18,0,0.117,0.269
210.2,0,0.126,0.269
210.22,0,0.131,0.269
210.24,0,0.134,0.269
210.26,0,0.138,0.269
210.28,0,0.138,0.269
210.3,0,0.138,0.269
210.32,0,0.134,0.269
210.34,0,0.131,0.269
210.36,0,0.124,0.269
210.38,0,0.115,0.269
210.4,0,0.105,0.269
210.42,0,0.093,0.269
210.44,0,0.079,0.269
210.46,0,0.066,0.269
210.48,0,0.051,0.269
210.5,0,0.035,0.269
210.52,0,0.019,0.269
210.54,0,0.002,0.269
210.56,0,-0.014,0.269
210.58,0,-0.03,0.269
210.6,0,-0.045,0.269
210.62,0,-0.061,0.269
210.64,0,-0.075,0.269
210.66,0,-0.089,0.269
210.68,0,-0.099,0.269
210.7,0,-0.11,0.269
210.72,0,-0.119,0.269
210.74,0,-0.126,0.269
210.76,0,-0.131,0.269
210.78,0,-0.134,0.269
210.8,0,-0.134,0.269
210.82,0,-0.136,0.269
210.84,0,-0.134,0.269
210.86,0,-0.129,0.269
210.88,0,-0.122,0.269
210.9,0,-0.115,0.269
210.92,0,-0.105,0.269
210.94,0,-0.094,0.269
210.96,0,-0.082,0.269
210.98,0,-0.068,0.269
211,0,-0.054,0.269
211.02,0,-0.038,0.269
211.04,0,-0.023,0.269
211.06,0,-0.007,0.269
211.08,0,0.01,0.269
211.1,0,0.026,0.269
211.12,0,0.042,0.269
211.14,0,0.058,0.269
211.16,0,0.072,0.269
211.18,0,0.086,0.269
211.2,0,0.098,0.269
211.22,0,0.108,0.269
211.24,0,0.119,0.269
211.26,0,0.126,0.269
211.28,0,0.131,0.269
211.3,0,0.134,0.269
211.32,0,0.136,0.269
211.34,0,0.136,0.269
211.36,0,0.136,0.269
211.38,0,0.133,0.269
211.4,0,0.127,0.269
211.42,0,0.12,0.269
211.44,0,0.11,0.269
211.46,0,0.101,0.269
211.48,0,0.089,0.269
211.5,0,0.075,0.269
211.52,0,0.061,0.269
211.54,0,0.045,0.269
211.56,0,0.03,0.269
211.58,0,0.014,0.269
211.6,0,-0.002,0.269
211.62,0,-0.017,0.269
211.64,0,-0.035,0.269
211.66,0,-0.049,0.269
211.68,0,-0.065,0.269
211.7,0,-0.077,0.269
211.72,0,-0.091,0.269
211.74,0,-0.101,0.269
211.76,0,-0.112,0.269
211.78,0,-0.12,0.269
211.8,0,-0.126,0.269
211.82,0,-0.131,0.269
211.84,0,-0.133,0.269
211.86,0,-0.134,0.269
211.88,0,-0.134,0.269
211.9,0,-0.131,0.269
211.92,0,-0.126,0.269
211.94,0,-0.12,0.269
211.96,0,-0.112,0.269
211.98,0,-0.101,0.269
212,0,-0.091,0.269
212.02,0,-0.077,0.269
212.04,0,-0.065,0.269
212.06,0,-0.049,0.269
