Tiempo ,Entrada,ANGULO,POSICION
151.32,0,0.183,0.267
151.34,0,0.164,0.267
151.36,0,0.145,0.267
151.38,0,0.122,0.267
151.4,0,0.098,0.267
151.42,0,0.073,0.267
151.44,0,0.047,0.267
151.46,0,0.019,0.267
151.48,0,-0.007,0.267
151.5,0,-0.035,0.267
151.52,0,-0.061,0.267
151.54,0,-0.087,0.267
151.56,0,-0.112,0.267
151.58,0,-0.134,0.267
151.6,0,-0.154,0.267
151.62,0,-0.173,0.267
151.64,0,-0.188,0.267
151.66,0,-0.202,0.267
151.68,0,-0.213,0.267
151.7,0,-0.22,0.267
151.72,0,-0.225,0.267
151.74,0,-0.227,0.267
151.76,0,-0.225,0.267
151.78,0,-0.22,0.267
151.8,0,-0.211,0.267
151.82,0,-0.201,0.267
151.84,0,-0.185,0.267
151.86,0,-0.169,0.267
151.88,0,-0.148,0.267
151.9,0,-0.127,0.267
151.92,0,-0.105,0.267
151.94,0,-0.08,0.267
151.96,0,-0.054,0.267
151.98,0,-0.028,0.267
152,0,0,0.267
152.02,0,0.026,0.267
152.04,0,0.054,0.267
152.06,0,0.079,0.267
152.08,0,0.105,0.267
152.1,0,0.127,0.267
152.12,0,0.15,0.267
152.14,0,0.168,0.267
152.16,0,0.187,0.267
152.18,0,0.199,0.267
152.2,0,0.211,0.267
152.22,0,0.22,0.267
152.24,0,0.225,0.267
152.26,0,0.227,0.267
152.28,0,0.229,0.267
152.3,0,0.223,0.267
152.32,0,0.216,0.267
152.34,0,0.208,0.267
152.36,0,0.194,0.267
152.38,0,0.178,0.267
152.4,0,0.161,0.267
152.42,0,0.138,0.267
152.44,0,0.117,0.267
152.46,0,0.093,0.267
152.48,0,0.068,0.267
152.5,0,0.042,0.267
152.52,0,0.014,0.267
152.54,0,-0.012,0.267
152.56,0,-0.038,0.267
152.58,0,-0.065,0.267
152.6,0,-0.091,0.267
152.62,0,-0.115,0.267
152.64,0,-0.138,0.267
152.66,0,-0.157,0.267
152.68,0,-0.175,0.267
152.7,0,-0.19,0.267
152.72,0,-0.202,0.267
152.74,0,-0.213,0.267
152.76,0,-0.22,0.267
152.78,0,-0.223,0.267
152.8,0,-0.225,0.267
152.82,0,-0.223,0.267
152.84,0,-0.216,0.267
152.86,0,-0.208,0.267
152.88,0,-0.195,0.267
152.9,0,-0.18,0.267
152.92,0,-0.164,0.267
152.94,0,-0.143,0.267
152.96,0,-0.122,0.267
152.98,0,-0.098,0.267
153,0,-0.073,0.267
153.02,0,-0.047,0.267
153.04,0,-0.023,0.267
153.06,0,0.005,0.267
153.08,0,0.031,0.267
153.1,0,0.058,0.267
153.12,0,0.084,0.267
153.14,0,0.108,0.267
153.16,0,0.131,0.267
153.18,0,0.152,0.267
153.2,0,0.171,0.267
153.22,0,0.187,0.267
153.24,0,0.201,0.267
153.26,0,0.213,0.267
153.28,0,0.22,0.267
153.3,0,0.225,0.267
153.32,0,0.227,0.267
153.34,0,0.225,0.267
153.36,0,0.222,0.267
153.38,0,0.215,0.267
153.4,0,0.204,0.267
153.42,0,0.188,0.267
153.44,0,0.173,0.267
153.46,0,0.155,0.267
153.48,0,0.133,0.267
153.5,0,0.11,0.267
153.52,0,0.087,0.267
153.54,0,0.061,0.267
153.56,0,0.035,0.267
153.58,0,0.009,0.267
153.6,0,-0.017,0.267
153.62,0,-0.044,0.267
153.64,0,-0.07,0.267
153.66,0,-0.094,0.267
153.68,0,-0.119,0.267
153.7,0,-0.14,0.267
153.72,0,-0.159,0.267
153.74,0,-0.176,0.267
153.76,0,-0.192,0.267
153.78,0,-0.202,0.267
153.8,0,-0.213,0.267
153.82,0,-0.22,0.267
153.84,0,-0.222,0.267
153.86,0,-0.222,0.267
153.88,0,-0.22,0.267
153.9,0,-0.213,0.267
153.92,0,-0.202,0.267
153.94,0,-0.192,0.267
153.96,0,-0.176,0.267
153.98,0,-0.157,0.267
154,0,-0.14,0.267
154.02,0,-0.117,0.267
154.04,0,-0.093,0.267
154.06,0,-0.068,0.267
154.08,0,-0.042,0.267
154.1,0,-0.016,0.267
154.12,0,0.01,0.267
154.14,0,0.038,0.267
154.16,0,0.063,0.267
154.18,0,0.087,0.267
154.2,0,0.112,0.267
154.22,0,0.134,0.267
154.24,0,0.155,0.267
154.26,0,0.173,0.267
154.28,0,0.188,0.267
154.3,0,0.201,0.267
154.32,0,0.213,0.267
154.34,0,0.22,0.267
154.36,0,0.223,0.267
154.38,0,0.223,0.267
154.4,0,0.223,0.267
154.42,0,0.218,0.267
154.44,0,0.211,0.267
154.46,0,0.199,0.267
154.48,0,0.185,0.267
154.5,0,0.168,0.267
154.52,0,0.15,0.267
154.54,0,0.129,0.267
154.56,0,0.105,0.267
154.58,0,0.08,0.267
154.6,0,0.056,0.267
154.62,0,0.03,0.267
154.64,0,0.003,0.267
154.66,0,-0.023,0.267
154.68,0,-0.049,0.267
154.7,0,-0.075,0.267
154.72,0,-0.099,0.267
154.74,0,-0.122,0.267
154.76,0,-0.143,0.267
154.78,0,-0.162,0.267
154.8,0,-0.178,0.267
154.82,0,-0.194,0.267
154.84,0,-0.204,0.267
154.86,0,-0.213,0.267
154.88,0,-0.218,0.267
154.9,0,-0.22,0.267
154.92,0,-0.22,0.267
154.94,0,-0.216,0.267
154.96,0,-0.209,0.267
154.98,0,-0.201,0.267
155,0,-0.187,0.267
155.02,0,-0.171,0.267
155.04,0,-0.154,0.267
155.06,0,-0.133,0.267
155.08,0,-0.112,0.267
155.1,0,-0.087,0.267
155.12,0,-0.063,0.267
155.14,0,-0.037,0.267
155.16,0,-0.01,0.267
155.18,0,0.016,0.267
155.2,0,0.042,0.267
155.22,0,0.068,0.267
155.24,0,0.093,0.267
155.26,0,0.115,0.267
155.28,0,0.138,0.267
155.3,0,0.157,0.267
155.32,0,0.175,0.267
155.34,0,0.19,0.267
155.36,0,0.202,0.267
155.38,0,0.213,0.267
155.4,0,0.218,0.267
155.42,0,0.222,0.267
155.44,0,0.222,0.267
155.46,0,0.222,0.267
155.48,0,0.216,0.267
155.5,0,0.208,0.267
155.52,0,0.194,0.267
155.54,0,0.18,0.267
155.56,0,0.162,0.267
155.58,0,0.143,0.267
155.6,0,0.124,0.267
155.62,0,0.099,0.267
155.64,0,0.077,0.267
155.66,0,0.051,0.267
155.68,0,0.024,0.267
155.7,0,-0.002,0.267
155.72,0,-0.028,0.267
155.74,0,-0.054,0.267
155.76,0,-0.079,0.267
155.78,0,-0.103,0.267
155.8,0,-0.126,0.267
155.82,0,-0.147,0.267
155.84,0,-0.164,0.267
155.86,0,-0.18,0.267
155.88,0,-0.194,0.267
155.9,0,-0.204,0.267
155.92,0,-0.211,0.267
155.94,0,-0.216,0.267
155.96,0,-0.218,0.267
155.98,0,-0.218,0.267
156,0,-0.213,0.267
156.02,0,-0.206,0.267
156.04,0,-0.195,0.267
156.06,0,-0.182,0.267
156.08,0,-0.168,0.267
156.1,0,-0.148,0.267
156.12,0,-0.127,0.267
156.14,0,-0.106,0.267
156.16,0,-0.082,0.267
156.18,0,-0.058,0.267
156.2,0,-0.031,0.267
156.22,0,-0.005,0.267
156.24,0,0.021,0.267
156.26,0,0.047,0.267
156.28,0,0.073,0.267
156.3,0,0.096,0.267
156.32,0,0.12,0.267
156.34,0,0.14,0.267
156.36,0,0.161,0.267
156.38,0,0.176,0.267
156.4,0,0.19,0.267
156.42,0,0.202,0.267
156.44,0,0.213,0.267
156.46,0,0.218,0.267
156.48,0,0.22,0.267
156.5,0,0.22,0.267
156.52,0,0.218,0.267
156.54,0,0.213,0.267
156.56,0,0.202,0.267
156.58,0,0.19,0.267
156.6,0,0.176,0.267
156.62,0,0.159,0.267
156.64,0,0.138,0.267
156.66,0,0.117,0.267
156.68,0,0.094,0.267
156.7,0,0.07,0.267
156.72,0,0.045,0.267
156.74,0,0.019,0.267
156.76,0,-0.007,0.267
156.78,0,-0.033,0.267
156.8,0,-0.059,0.267
156.82,0,-0.084,0.267
156.84,0,-0.106,0.267
156.86,0,-0.127,0.267
156.88,0,-0.148,0.267
156.9,0,-0.166,0.267
156.92,0,-0.182,0.267
156.94,0,-0.195,0.267
156.96,0,-0.204,0.267
156.98,0,-0.211,0.267
157,0,-0.215,0.267
157.02,0,-0.216,0.267
157.04,0,-0.216,0.267
157.06,0,-0.211,0.267
157.08,0,-0.202,0.267
157.1,0,-0.192,0.267
157.12,0,-0.178,0.267
157.14,0,-0.162,0.267
157.16,0,-0.143,0.267
157.18,0,-0.122,0.267
157.2,0,-0.099,0.267
157.22,0,-0.077,0.267
157.24,0,-0.052,0.267
157.26,0,-0.026,0.267
157.28,0,0,0.267
157.3,0,0.026,0.267
157.32,0,0.051,0.267
157.34,0,0.077,0.267
157.36,0,0.101,0.267
157.38,0,0.124,0.267
157.4,0,0.143,0.267
157.42,0,0.162,0.267
157.44,0,0.178,0.267
157.46,0,0.192,0.267
157.48,0,0.204,0.267
157.5,0,0.211,0.267
157.52,0,0.216,0.267
157.54,0,0.218,0.267
157.56,0,0.218,0.267
157.58,0,0.216,0.267
157.6,0,0.209,0.267
157.62,0,0.199,0.267
157.64,0,0.187,0.267
157.66,0,0.171,0.267
157.68,0,0.154,0.267
157.7,0,0.134,0.267
157.72,0,0.112,0.267
157.74,0,0.089,0.267
157.76,0,0.065,0.267
157.78,0,0.04,0.267
157.8,0,0.014,0.267
157.82,0,-0.012,0.267
157.84,0,-0.037,0.267
157.86,0,-0.063,0.267
157.88,0,-0.087,0.267
157.9,0,-0.11,0.267
157.92,0,-0.131,0.267
157.94,0,-0.15,0.267
157.96,0,-0.168,0.267
157.98,0,-0.183,0.267
158,0,-0.195,0.267
158.02,0,-0.204,0.267
158.04,0,-0.211,0.267
158.06,0,-0.215,0.267
158.08,0,-0.215,0.267
158.1,0,-0.213,0.267
158.12,0,-0.208,0.267
158.14,0,-0.199,0.267
158.16,0,-0.187,0.267
158.18,0,-0.175,0.267
158.2,0,-0.157,0.267
158.22,0,-0.138,0.267
158.24,0,-0.117,0.267
158.26,0,-0.094,0.267
158.28,0,-0.072,0.267
158.3,0,-0.045,0.267
158.32,0,-0.021,0.267
158.34,0,0.005,0.267
158.36,0,0.031,0.267
158.38,0,0.056,0.267
158.4,0,0.08,0.267
158.42,0,0.105,0.267
158.44,0,0.126,0.267
158.46,0,0.147,0.267
158.48,0,0.164,0.267
158.5,0,0.18,0.267
158.52,0,0.192,0.267
158.54,0,0.204,0.267
158.56,0,0.211,0.267
158.58,0,0.216,0.267
158.6,0,0.216,0.267
158.62,0,0.216,0.267
158.64,0,0.213,0.267
158.66,0,0.206,0.267
158.68,0,0.195,0.267
158.7,0,0.182,0.267
158.72,0,0.166,0.267
158.74,0,0.148,0.267
158.76,0,0.129,0.267
158.78,0,0.106,0.267
158.8,0,0.084,0.267
158.82,0,0.059,0.267
158.84,0,0.033,0.267
158.86,0,0.009,0.267
158.88,0,-0.017,0.267
158.9,0,-0.042,0.267
158.92,0,-0.066,0.267
158.94,0,-0.091,0.267
158.96,0,-0.113,0.267
158.98,0,-0.134,0.267
159,0,-0.154,0.267
159.02,0,-0.169,0.267
159.04,0,-0.183,0.267
159.06,0,-0.195,0.267
159.08,0,-0.204,0.267
159.1,0,-0.209,0.267
159.12,0,-0.213,0.267
159.14,0,-0.213,0.267
159.16,0,-0.211,0.267
159.18,0,-0.204,0.267
159.2,0,-0.195,0.267
159.22,0,-0.183,0.267
159.24,0,-0.169,0.267
159.26,0,-0.152,0.267
159.28,0,-0.133,0.267
159.3,0,-0.112,0.267
159.32,0,-0.089,0.267
159.34,0,-0.065,0.267
159.36,0,-0.04,0.267
159.38,0,-0.016,0.267
159.4,0,0.01,0.267
159.42,0,0.037,0.267
159.44,0,0.061,0.267
159.46,0,0.084,0.267
159.48,0,0.108,0.267
159.5,0,0.129,0.267
159.52,0,0.148,0.267
159.54,0,0.166,0.267
159.56,0,0.182,0.267
159.58,0,0.194,0.267
159.6,0,0.204,0.267
159.62,0,0.211,0.267
159.64,0,0.215,0.267
159.66,0,0.216,0.267
159.68,0,0.215,0.267
159.7,0,0.209,0.267
159.72,0,0.202,0.267
159.74,0,0.19,0.267
159.76,0,0.178,0.267
159.78,0,0.162,0.267
159.8,0,0.143,0.267
159.82,0,0.124,0.267
159.84,0,0.101,0.267
159.86,0,0.079,0.267
159.88,0,0.054,0.267
159.9,0,0.028,0.267
159.92,0,0.003,0.267
159.94,0,-0.023,0.267
159.96,0,-0.047,0.267
159.98,0,-0.072,0.267
160,0,-0.094,0.267
160.02,0,-0.117,0.267
160.04,0,-0.138,0.267
160.06,0,-0.155,0.267
160.08,0,-0.171,0.267
160.1,0,-0.185,0.267
160.12,0,-0.195,0.267
160.14,0,-0.204,0.267
160.16,0,-0.209,0.267
160.18,0,-0.211,0.267
160.2,0,-0.211,0.267
160.22,0,-0.208,0.267
160.24,0,-0.202,0.267
160.26,0,-0.192,0.267
160.28,0,-0.18,0.267
160.3,0,-0.164,0.267
160.32,0,-0.147,0.267
160.34,0,-0.127,0.267
160.36,0,-0.106,0.267
160.38,0,-0.084,0.267
160.4,0,-0.061,0.267
160.42,0,-0.035,0.267
160.44,0,-0.01,0.267
160.46,0,0.016,0.267
160.48,0,0.04,0.267
160.5,0,0.065,0.267
160.52,0,0.089,0.267
160.54,0,0.11,0.267
160.56,0,0.133,0.267
160.58,0,0.152,0.267
160.6,0,0.168,0.267
160.62,0,0.183,0.267
160.64,0,0.194,0.267
160.66,0,0.204,0.267
160.68,0,0.209,0.267
160.7,0,0.213,0.267
160.72,0,0.215,0.267
160.74,0,0.213,0.267
160.76,0,0.208,0.267
160.78,0,0.199,0.267
160.8,0,0.188,0.267
160.82,0,0.173,0.267
160.84,0,0.157,0.267
160.86,0,0.138,0.267
160.88,0,0.119,0.267
160.9,0,0.096,0.267
160.92,0,0.073,0.267
160.94,0,0.049,0.267
160.96,0,0.023,0.267
160.98,0,-0.002,0.267
161,0,-0.026,0.267
161.02,0,-0.052,0.267
161.04,0,-0.075,0.267
161.06,0,-0.098,0.267
161.08,0,-0.119,0.267
161.1,0,-0.14,0.267
161.12,0,-0.157,0.267
161.14,0,-0.173,0.267
161.16,0,-0.185,0.267
161.18,0,-0.197,0.267
161.2,0,-0.202,0.267
161.22,0,-0.208,0.267
161.24,0,-0.209,0.267
161.26,0,-0.209,0.267
161.28,0,-0.204,0.267
161.3,0,-0.199,0.267
161.32,0,-0.188,0.267
161.34,0,-0.175,0.267
161.36,0,-0.159,0.267
161.38,0,-0.143,0.267
161.4,0,-0.122,0.267
161.42,0,-0.101,0.267
161.44,0,-0.079,0.267
161.46,0,-0.056,0.267
161.48,0,-0.031,0.267
161.5,0,-0.005,0.267
161.52,0,0.021,0.267
161.54,0,0.045,0.267
161.56,0,0.07,0.267
161.58,0,0.093,0.267
161.6,0,0.113,0.267
161.62,0,0.134,0.267
161.64,0,0.154,0.267
161.66,0,0.169,0.267
161.68,0,0.183,0.267
161.7,0,0.194,0.267
161.72,0,0.204,0.267
161.74,0,0.209,0.267
161.76,0,0.213,0.267
161.78,0,0.213,0.267
161.8,0,0.209,0.267
161.82,0,0.204,0.267
161.84,0,0.194,0.267
161.86,0,0.183,0.267
161.88,0,0.169,0.267
161.9,0,0.154,0.267
161.92,0,0.134,0.267
161.94,0,0.113,0.267
161.96,0,0.091,0.267
161.98,0,0.068,0.267
162,0,0.044,0.267
162.02,0,0.019,0.267
162.04,0,-0.007,0.267
162.06,0,-0.031,0.267
162.08,0,-0.056,0.267
162.1,0,-0.08,0.267
162.12,0,-0.101,0.267
162.14,0,-0.122,0.267
162.16,0,-0.141,0.267
162.18,0,-0.159,0.267
162.2,0,-0.175,0.267
162.22,0,-0.185,0.267
162.24,0,-0.197,0.267
162.26,0,-0.202,0.267
162.28,0,-0.206,0.267
162.3,0,-0.208,0.267
162.32,0,-0.208,0.267
162.34,0,-0.202,0.267
162.36,0,-0.195,0.267
162.38,0,-0.183,0.267
162.4,0,-0.171,0.267
162.42,0,-0.155,0.267
162.44,0,-0.138,0.267
162.46,0,-0.119,0.267
162.48,0,-0.096,0.267
162.5,0,-0.073,0.267
162.52,0,-0.051,0.267
162.54,0,-0.026,0.267
162.56,0,-0.002,0.267
162.58,0,0.024,0.267
162.6,0,0.049,0.267
162.62,0,0.073,0.267
162.64,0,0.096,0.267
162.66,0,0.117,0.267
162.68,0,0.136,0.267
162.7,0,0.155,0.267
162.72,0,0.171,0.267
162.74,0,0.185,0.267
162.76,0,0.194,0.267
162.78,0,0.202,0.267
162.8,0,0.208,0.267
162.82,0,0.211,0.267
162.84,0,0.211,0.267
162.86,0,0.208,0.267
162.88,0,0.201,0.267
162.9,0,0.19,0.267
162.92,0,0.18,0.267
162.94,0,0.164,0.267
162.96,0,0.148,0.267
162.98,0,0.129,0.267
163,0,0.108,0.267
163.02,0,0.086,0.267
163.04,0,0.063,0.267
163.06,0,0.038,0.267
163.08,0,0.014,0.267
163.1,0,-0.01,0.267
163.12,0,-0.035,0.267
163.14,0,-0.059,0.267
163.16,0,-0.084,0.267
163.18,0,-0.105,0.267
163.2,0,-0.126,0.267
163.22,0,-0.145,0.267
163.24,0,-0.161,0.267
163.26,0,-0.175,0.267
163.28,0,-0.187,0.267
163.3,0,-0.195,0.267
163.32,0,-0.202,0.267
163.34,0,-0.206,0.267
163.36,0,-0.206,0.267
163.38,0,-0.204,0.267
163.4,0,-0.199,0.267
163.42,0,-0.192,0.267
163.44,0,-0.18,0.267
163.46,0,-0.168,0.267
163.48,0,-0.15,0.267
163.5,0,-0.133,0.267
163.52,0,-0.113,0.267
163.54,0,-0.091,0.267
163.56,0,-0.068,0.267
163.58,0,-0.044,0.267
163.6,0,-0.019,0.267
163.62,0,0.003,0.267
163.64,0,0.028,0.267
163.66,0,0.052,0.267
163.68,0,0.077,0.267
163.7,0,0.099,0.267
163.72,0,0.12,0.267
163.74,0,0.14,0.267
163.76,0,0.157,0.267
163.78,0,0.173,0.267
163.8,0,0.185,0.267
163.82,0,0.195,0.267
163.84,0,0.202,0.267
163.86,0,0.208,0.267
163.88,0,0.209,0.267
163.9,0,0.209,0.267
163.92,0,0.204,0.267
163.94,0,0.197,0.267
163.96,0,0.188,0.267
163.98,0,0.176,0.267
164,0,0.161,0.267
164.02,0,0.143,0.267
164.04,0,0.124,0.267
164.06,0,0.103,0.267
164.08,0,0.08,0.267
164.1,0,0.058,0.267
164.12,0,0.033,0.267
164.14,0,0.009,0.267
164.16,0,-0.016,0.267
164.18,0,-0.04,0.267
164.2,0,-0.063,0.267
164.22,0,-0.087,0.267
164.24,0,-0.108,0.267
164.26,0,-0.127,0.267
164.28,0,-0.147,0.267
164.3,0,-0.162,0.267
164.32,0,-0.176,0.267
164.34,0,-0.187,0.267
164.36,0,-0.195,0.267
164.38,0,-0.201,0.267
164.4,0,-0.204,0.267
164.42,0,-0.204,0.267
164.44,0,-0.202,0.267
164.46,0,-0.197,0.267
164.48,0,-0.187,0.267
164.5,0,-0.176,0.267
164.52,0,-0.162,0.267
164.54,0,-0.147,0.267
164.56,0,-0.127,0.267
164.58,0,-0.108,0.267
164.6,0,-0.087,0.267
164.62,0,-0.063,0.267
164.64,0,-0.038,0.267
164.66,0,-0.016,0.267
164.68,0,0.01,0.267
164.7,0,0.033,0.267
164.72,0,0.058,0.267
164.74,0,0.08,0.267
164.76,0,0.103,0.267
164.78,0,0.124,0.267
164.8,0,0.141,0.267
164.82,0,0.159,0.267
164.84,0,0.173,0.267
164.86,0,0.187,0.267
164.88,0,0.195,0.267
164.9,0,0.202,0.267
164.92,0,0.206,0.267
164.94,0,0.208,0.267
164.96,0,0.206,0.267
164.98,0,0.201,0.267
165,0,0.194,0.267
165.02,0,0.183,0.267
165.04,0,0.171,0.267
165.06,0,0.155,0.267
165.08,0,0.138,0.267
165.1,0,0.119,0.267
165.12,0,0.098,0.267
165.14,0,0.077,0.267
165.16,0,0.052,0.267
165.18,0,0.028,0.267
165.2,0,0.003,0.267
165.22,0,-0.021,0.267
165.24,0,-0.044,0.267
165.26,0,-0.068,0.267
165.28,0,-0.091,0.267
165.3,0,-0.112,0.267
165.32,0,-0.131,0.267
165.34,0,-0.148,0.267
165.36,0,-0.164,0.267
165.38,0,-0.176,0.267
165.4,0,-0.187,0.267
165.42,0,-0.195,0.267
165.44,0,-0.201,0.267
165.46,0,-0.202,0.267
165.48,0,-0.202,0.267
165.5,0,-0.201,0.267
165.52,0,-0.194,0.267
165.54,0,-0.183,0.267
165.56,0,-0.173,0.267
165.58,0,-0.157,0.267
165.6,0,-0.141,0.267
165.62,0,-0.122,0.267
165.64,0,-0.103,0.267
165.66,0,-0.082,0.267
165.68,0,-0.059,0.267
165.7,0,-0.035,0.267
165.72,0,-0.01,0.267
165.74,0,0.014,0.267
165.76,0,0.038,0.267
165.78,0,0.061,0.267
165.8,0,0.084,0.267
165.82,0,0.106,0.267
165.84,0,0.126,0.267
165.86,0,0.145,0.267
165.88,0,0.161,0.267
165.9,0,0.175,0.267
165.92,0,0.187,0.267
165.94,0,0.195,0.267
165.96,0,0.201,0.267
165.98,0,0.204,0.267
166,0,0.206,0.267
166.02,0,0.204,0.267
166.04,0,0.199,0.267
166.06,0,0.19,0.267
166.08,0,0.18,0.267
166.1,0,0.166,0.267
166.12,0,0.152,0.267
166.14,0,0.133,0.267
166.16,0,0.113,0.267
166.18,0,0.093,0.267
166.2,0,0.072,0.267
166.22,0,0.047,0.267
166.24,0,0.023,0.267
166.26,0,-0.002,0.267
166.28,0,-0.026,0.267
166.3,0,-0.049,0.267
166.32,0,-0.072,0.267
166.34,0,-0.093,0.267
166.36,0,-0.115,0.267
166.38,0,-0.134,0.267
166.4,0,-0.15,0.267
166.42,0,-0.166,0.267
166.44,0,-0.178,0.267
166.46,0,-0.187,0.267
166.48,0,-0.195,0.267
166.5,0,-0.199,0.267
166.52,0,-0.201,0.267
166.54,0,-0.201,0.267
166.56,0,-0.197,0.267
166.58,0,-0.19,0.267
166.6,0,-0.18,0.267
166.62,0,-0.169,0.267
166.64,0,-0.154,0.267
166.66,0,-0.138,0.267
166.68,0,-0.119,0.267
166.7,0,-0.098,0.267
166.72,0,-0.075,0.267
166.74,0,-0.054,0.267
166.76,0,-0.03,0.267
166.78,0,-0.005,0.267
166.8,0,0.019,0.267
166.82,0,0.044,0.267
166.84,0,0.066,0.267
166.86,0,0.087,0.267
166.88,0,0.108,0.267
166.9,0,0.129,0.267
166.92,0,0.147,0.267
166.94,0,0.162,0.267
166.96,0,0.176,0.267
166.98,0,0.187,0.267
167,0,0.194,0.267
167.02,0,0.201,0.267
167.04,0,0.204,0.267
167.06,0,0.204,0.267
167.08,0,0.201,0.267
167.1,0,0.195,0.267
167.12,0,0.187,0.267
167.14,0,0.176,0.267
167.16,0,0.162,0.267
167.18,0,0.147,0.267
167.2,0,0.129,0.267
167.22,0,0.108,0.267
167.24,0,0.087,0.267
167.26,0,0.066,0.267
167.28,0,0.042,0.267
167.3,0,0.019,0.267
167.32,0,-0.005,0.267
167.34,0,-0.03,0.267
167.36,0,-0.052,0.267
167.38,0,-0.075,0.267
167.4,0,-0.096,0.267
167.42,0,-0.117,0.267
167.44,0,-0.136,0.267
167.46,0,-0.152,0.267
167.48,0,-0.168,0.267
167.5,0,-0.178,0.267
167.52,0,-0.187,0.267
167.54,0,-0.194,0.267
167.56,0,-0.199,0.267
167.58,0,-0.199,0.267
167.6,0,-0.199,0.267
167.62,0,-0.194,0.267
167.64,0,-0.187,0.267
167.66,0,-0.176,0.267
167.68,0,-0.164,0.267
167.7,0,-0.148,0.267
167.72,0,-0.133,0.267
167.74,0,-0.113,0.267
167.76,0,-0.093,0.267
167.78,0,-0.072,0.267
167.8,0,-0.047,0.267
167.82,0,-0.024,0.267
167.84,0,-0.002,0.267
167.86,0,0.023,0.267
167.88,0,0.047,0.267
167.9,0,0.07,0.267
167.92,0,0.093,0.267
167.94,0,0.112,0.267
167.96,0,0.131,0.267
167.98,0,0.148,0.267
168,0,0.164,0.267
168.02,0,0.176,0.267
168.04,0,0.187,0.267
168.06,0,0.194,0.267
168.08,0,0.199,0.267
168.1,0,0.201,0.267
168.12,0,0.201,0.267
168.14,0,0.199,0.267
168.16,0,0.192,0.267
168.18,0,0.183,0.267
168.2,0,0.171,0.267
168.22,0,0.159,0.267
168.24,0,0.141,0.267
168.26,0,0.124,0.267
168.28,0,0.105,0.267
168.3,0,0.082,0.267
168.32,0,0.059,0.267
168.34,0,0.038,0.267
168.36,0,0.014,0.267
168.38,0,-0.01,0.267
168.4,0,-0.033,0.267
168.42,0,-0.058,0.267
168.44,0,-0.08,0.267
168.46,0,-0.099,0.267
168.48,0,-0.119,0.267
168.5,0,-0.138,0.267
168.52,0,-0.154,0.267
168.54,0,-0.168,0.267
168.56,0,-0.178,0.267
168.58,0,-0.187,0.267
168.6,0,-0.194,0.267
168.62,0,-0.197,0.267
168.64,0,-0.197,0.267
168.66,0,-0.197,0.267
168.68,0,-0.192,0.267
168.7,0,-0.183,0.267
168.72,0,-0.173,0.267
168.74,0,-0.159,0.267
168.76,0,-0.145,0.267
168.78,0,-0.127,0.267
168.8,0,-0.108,0.267
168.82,0,-0.087,0.267
168.84,0,-0.066,0.267
168.86,0,-0.044,0.267
168.88,0,-0.019,0.267
168.9,0,0.003,0.267
168.92,0,0.028,0.267
168.94,0,0.051,0.267
168.96,0,0.073,0.267
168.98,0,0.096,0.267
169,0,0.115,0.267
169.02,0,0.133,0.267
169.04,0,0.15,0.267
169.06,0,0.164,0.267
169.08,0,0.178,0.267
169.1,0,0.187,0.267
169.12,0,0.194,0.267
169.14,0,0.197,0.267
169.16,0,0.199,0.267
169.18,0,0.199,0.267
169.2,0,0.195,0.267
169.22,0,0.188,0.267
169.24,0,0.18,0.267
169.26,0,0.168,0.267
169.28,0,0.154,0.267
169.3,0,0.136,0.267
169.32,0,0.119,0.267
169.34,0,0.099,0.267
169.36,0,0.077,0.267
169.38,0,0.056,0.267
169.4,0,0.031,0.267
169.42,0,0.009,0.267
169.44,0,-0.014,0.267
169.46,0,-0.038,0.267
169.48,0,-0.061,0.267
169.5,0,-0.084,0.267
169.52,0,-0.103,0.267
169.54,0,-0.122,0.267
169.56,0,-0.14,0.267
169.58,0,-0.155,0.267
169.6,0,-0.169,0.267
169.62,0,-0.178,0.267
169.64,0,-0.187,0.267
169.66,0,-0.194,0.267
169.68,0,-0.195,0.267
169.7,0,-0.195,0.267
169.72,0,-0.194,0.267
169.74,0,-0.188,0.267
169.76,0,-0.18,0.267
169.78,0,-0.169,0.267
169.8,0,-0.155,0.267
169.82,0,-0.141,0.267
169.84,0,-0.122,0.267
169.86,0,-0.103,0.267
169.88,0,-0.084,0.267
169.9,0,-0.061,0.267
169.92,0,-0.038,0.267
169.94,0,-0.014,0.267
169.96,0,0.009,0.267
169.98,0,0.031,0.267
170,0,0.054,0.267
170.02,0,0.077,0.267
170.04,0,0.098,0.267
170.06,0,0.117,0.267
170.08,0,0.136,0.267
170.1,0,0.152,0.267
170.12,0,0.166,0.267
170.14,0,0.178,0.267
170.16,0,0.187,0.267
170.18,0,0.194,0.267
170.2,0,0.197,0.267
170.22,0,0.197,0.267
170.24,0,0.197,0.267
170.26,0,0.194,0.267
170.28,0,0.187,0.267
170.3,0,0.176,0.267
170.32,0,0.164,0.267
170.34,0,0.15,0.267
170.36,0,0.133,0.267
170.38,0,0.113,0.267
170.4,0,0.094,0.267
170.42,0,0.073,0.267
170.44,0,0.051,0.267
170.46,0,0.028,0.267
170.48,0,0.003,0.267
170.5,0,-0.019,0.267
170.52,0,-0.042,0.267
170.54,0,-0.065,0.267
170.56,0,-0.086,0.267
170.58,0,-0.106,0.267
170.6,0,-0.124,0.267
170.62,0,-0.141,0.267
170.64,0,-0.155,0.267
