Tiempo ,Entrada,ANGULO,POSICION
60.2,0.0,0.297,0.271
60.22,0.0,0.339,0.271
60.24,0.0,0.375,0.271
60.26,0.0,0.408,0.271
60.28,0.0,0.435,0.271
60.3,0.0,0.454,0.271
60.32,0.0,0.468,0.271
60.34,0.0,0.473,0.271
60.36,0.0,0.475,0.271
60.38,0.0,0.469,0.271
60.4,0.0,0.457,0.271
60.42,0.0,0.436,0.271
60.44,0.0,0.412,0.271
60.46,0.0,0.38,0.271
60.48,0.0,0.342,0.271
60.5,0.0,0.302,0.271
60.52,0.0,0.255,0.271
60.54,0.0,0.206,0.271
60.56,0.0,0.154,0.271
60.58,0.0,0.099,0.271
60.6,0.0,0.044,0.271
60.62,0.0,-0.012,0.271
60.64,0.0,-0.068,0.271
60.66,0.0,-0.124,0.271
60.68,0.0,-0.176,0.271
60.7,0.0,-0.229,0.271
60.72,0.0,-0.276,0.271
60.74,0.0,-0.319,0.271
60.76,0.0,-0.36,0.271
60.78,0.0,-0.393,0.271
60.8,0.0,-0.422,0.271
60.82,0.0,-0.445,0.271
60.84,0.0,-0.461,0.271
60.86,0.0,-0.469,0.271
60.88,0.0,-0.473,0.271
60.9,0.0,-0.471,0.271
60.92,0.0,-0.461,0.271
60.94,0.0,-0.445,0.271
60.96,0.0,-0.421,0.271
60.98,0.0,-0.393,0.271
61.0,0.0,-0.358,0.271
61.02,0.0,-0.318,0.271
61.04,0.0,-0.274,0.271
61.06,0.0,-0.227,0.271
61.08,0.0,-0.175,0.271
61.1,0.0,-0.122,0.271
61.12,0.0,-0.066,0.271
61.14,0.0,-0.01,0.271
61.16,0.0,0.045,0.271
61.18,0.0,0.101,0.271
61.2,0.0,0.155,0.271
61.22,0.0,0.208,0.271
61.24,0.0,0.257,0.271
61.26,0.0,0.302,0.271
61.28,0.0,0.342,0.271
61.3,0.0,0.379,0.271
61.32,0.0,0.41,0.271
61.34,0.0,0.435,0.271
61.36,0.0,0.454,0.271
61.38,0.0,0.466,0.271
61.4,0.0,0.471,0.271
61.42,0.0,0.473,0.271
61.44,0.0,0.466,0.271
61.46,0.0,0.452,0.271
61.48,0.0,0.431,0.271
61.5,0.0,0.405,0.271
61.52,0.0,0.374,0.271
61.54,0.0,0.335,0.271
61.56,0.0,0.293,0.271
61.58,0.0,0.248,0.271
61.6,0.0,0.197,0.271
61.62,0.0,0.145,0.271
61.64,0.0,0.091,0.271
61.66,0.0,0.035,0.271
61.68,0.0,-0.021,0.271
61.7,0.0,-0.077,0.271
61.72,0.0,-0.133,0.271
61.74,0.0,-0.185,0.271
61.76,0.0,-0.234,0.271
61.78,0.0,-0.283,0.271
61.8,0.0,-0.325,0.271
61.82,0.0,-0.363,0.271
61.84,0.0,-0.396,0.271
61.86,0.0,-0.424,0.271
61.88,0.0,-0.445,0.271
61.9,0.0,-0.459,0.271
61.92,0.0,-0.469,0.271
61.94,0.0,-0.471,0.271
61.96,0.0,-0.468,0.271
61.98,0.0,-0.456,0.271
62.0,0.0,-0.44,0.271
62.02,0.0,-0.415,0.271
62.04,0.0,-0.386,0.271
62.06,0.0,-0.349,0.271
62.08,0.0,-0.311,0.271
62.1,0.0,-0.265,0.271
62.12,0.0,-0.218,0.271
62.14,0.0,-0.168,0.271
62.16,0.0,-0.113,0.271
62.18,0.0,-0.058,0.271
62.2,0.0,-0.002,0.271
62.22,0.0,0.054,0.271
62.24,0.0,0.11,0.271
62.26,0.0,0.162,0.271
62.28,0.0,0.215,0.271
62.3,0.0,0.264,0.271
62.32,0.0,0.307,0.271
62.34,0.0,0.347,0.271
62.36,0.0,0.382,0.271
62.38,0.0,0.414,0.271
62.4,0.0,0.436,0.271
62.42,0.0,0.454,0.271
62.44,0.0,0.466,0.271
62.46,0.0,0.469,0.271
62.48,0.0,0.469,0.271
62.5,0.0,0.463,0.271
62.52,0.0,0.447,0.271
62.54,0.0,0.426,0.271
62.56,0.0,0.398,0.271
62.58,0.0,0.365,0.271
62.6,0.0,0.328,0.271
62.62,0.0,0.284,0.271
62.64,0.0,0.239,0.271
62.66,0.0,0.188,0.271
62.68,0.0,0.136,0.271
62.7,0.0,0.082,0.271
62.72,0.0,0.026,0.271
62.74,0.0,-0.03,0.271
62.76,0.0,-0.086,0.271
62.78,0.0,-0.14,0.271
62.8,0.0,-0.192,0.271
62.82,0.0,-0.241,0.271
62.84,0.0,-0.286,0.271
62.86,0.0,-0.33,0.271
62.88,0.0,-0.367,0.271
62.9,0.0,-0.398,0.271
62.92,0.0,-0.424,0.271
62.94,0.0,-0.447,0.271
62.96,0.0,-0.459,0.271
62.98,0.0,-0.468,0.271
63.0,0.0,-0.469,0.271
63.02,0.0,-0.464,0.271
63.04,0.0,-0.452,0.271
63.06,0.0,-0.433,0.271
63.08,0.0,-0.408,0.271
63.1,0.0,-0.379,0.271
63.12,0.0,-0.342,0.271
63.14,0.0,-0.302,0.271
63.16,0.0,-0.257,0.271
63.18,0.0,-0.209,0.271
63.2,0.0,-0.157,0.271
63.22,0.0,-0.105,0.271
63.24,0.0,-0.049,0.271
63.26,0.0,0.007,0.271
63.28,0.0,0.063,0.271
63.3,0.0,0.117,0.271
63.32,0.0,0.169,0.271
63.34,0.0,0.222,0.271
63.36,0.0,0.269,0.271
63.38,0.0,0.312,0.271
63.4,0.0,0.353,0.271
63.42,0.0,0.386,0.271
63.44,0.0,0.415,0.271
63.46,0.0,0.438,0.271
63.48,0.0,0.454,0.271
63.5,0.0,0.464,0.271
63.52,0.0,0.469,0.271
63.54,0.0,0.468,0.271
63.56,0.0,0.459,0.271
63.58,0.0,0.442,0.271
63.6,0.0,0.419,0.271
63.62,0.0,0.391,0.271
63.64,0.0,0.358,0.271
63.66,0.0,0.321,0.271
63.68,0.0,0.278,0.271
63.7,0.0,0.23,0.271
63.72,0.0,0.18,0.271
63.74,0.0,0.127,0.271
63.76,0.0,0.073,0.271
63.78,0.0,0.017,0.271
63.8,0.0,-0.038,0.271
63.82,0.0,-0.093,0.271
63.84,0.0,-0.147,0.271
63.86,0.0,-0.199,0.271
63.88,0.0,-0.248,0.271
63.9,0.0,-0.293,0.271
63.92,0.0,-0.335,0.271
63.94,0.0,-0.37,0.271
63.96,0.0,-0.401,0.271
63.98,0.0,-0.426,0.271
64.0,0.0,-0.447,0.271
64.02,0.0,-0.459,0.271
64.04,0.0,-0.466,0.271
64.06,0.0,-0.468,0.271
64.08,0.0,-0.461,0.271
64.1,0.0,-0.449,0.271
64.12,0.0,-0.428,0.271
64.14,0.0,-0.403,0.271
64.16,0.0,-0.372,0.271
64.18,0.0,-0.335,0.271
64.2,0.0,-0.293,0.271
64.22,0.0,-0.25,0.271
64.24,0.0,-0.201,0.271
64.26,0.0,-0.148,0.271
64.28,0.0,-0.094,0.271
64.3,0.0,-0.04,0.271
64.32,0.0,0.016,0.271
64.34,0.0,0.072,0.271
64.36,0.0,0.126,0.271
64.38,0.0,0.178,0.271
64.4,0.0,0.227,0.271
64.42,0.0,0.274,0.271
64.44,0.0,0.318,0.271
64.46,0.0,0.356,0.271
64.48,0.0,0.389,0.271
64.5,0.0,0.417,0.271
64.52,0.0,0.44,0.271
64.54,0.0,0.454,0.271
64.56,0.0,0.464,0.271
64.58,0.0,0.466,0.271
64.6,0.0,0.464,0.271
64.62,0.0,0.454,0.271
64.64,0.0,0.438,0.271
64.66,0.0,0.414,0.271
64.68,0.0,0.386,0.271
64.7,0.0,0.351,0.271
64.72,0.0,0.312,0.271
64.74,0.0,0.269,0.271
64.76,0.0,0.222,0.271
64.78,0.0,0.171,0.271
64.8,0.0,0.119,0.271
64.82,0.0,0.065,0.271
64.84,0.0,0.009,0.271
64.86,0.0,-0.045,0.271
64.88,0.0,-0.101,0.271
64.9,0.0,-0.154,0.271
64.92,0.0,-0.206,0.271
64.94,0.0,-0.253,0.271
64.96,0.0,-0.298,0.271
64.98,0.0,-0.339,0.271
65.0,0.0,-0.374,0.271
65.02,0.0,-0.403,0.271
65.04,0.0,-0.428,0.271
65.06,0.0,-0.447,0.271
65.08,0.0,-0.459,0.271
65.1,0.0,-0.464,0.271
65.12,0.0,-0.464,0.271
65.14,0.0,-0.457,0.271
65.16,0.0,-0.443,0.271
65.18,0.0,-0.422,0.271
65.2,0.0,-0.396,0.271
65.22,0.0,-0.365,0.271
65.24,0.0,-0.328,0.271
65.26,0.0,-0.286,0.271
65.28,0.0,-0.241,0.271
65.3,0.0,-0.192,0.271
65.32,0.0,-0.14,0.271
65.34,0.0,-0.087,0.271
65.36,0.0,-0.031,0.271
65.38,0.0,0.024,0.271
65.4,0.0,0.079,0.271
65.42,0.0,0.133,0.271
65.44,0.0,0.185,0.271
65.46,0.0,0.234,0.271
65.48,0.0,0.279,0.271
65.5,0.0,0.323,0.271
65.52,0.0,0.36,0.271
65.54,0.0,0.391,0.271
65.56,0.0,0.419,0.271
65.58,0.0,0.44,0.271
65.6,0.0,0.454,0.271
65.62,0.0,0.463,0.271
65.64,0.0,0.464,0.271
65.66,0.0,0.461,0.271
65.68,0.0,0.449,0.271
65.7,0.0,0.433,0.271
65.72,0.0,0.408,0.271
65.74,0.0,0.379,0.271
65.76,0.0,0.344,0.271
65.78,0.0,0.304,0.271
65.8,0.0,0.262,0.271
65.82,0.0,0.213,0.271
65.84,0.0,0.162,0.271
65.86,0.0,0.11,0.271
65.88,0.0,0.056,0.271
65.9,0.0,-0.0,0.271
65.92,0.0,-0.056,0.271
65.94,0.0,-0.11,0.271
65.96,0.0,-0.162,0.271
65.98,0.0,-0.211,0.271
66.0,0.0,-0.258,0.271
66.02,0.0,-0.304,0.271
66.04,0.0,-0.342,0.271
66.06,0.0,-0.377,0.271
66.08,0.0,-0.405,0.271
66.1,0.0,-0.429,0.271
66.12,0.0,-0.447,0.271
66.14,0.0,-0.457,0.271
66.16,0.0,-0.463,0.271
66.18,0.0,-0.461,0.271
66.2,0.0,-0.452,0.271
66.22,0.0,-0.438,0.271
66.24,0.0,-0.417,0.271
66.26,0.0,-0.391,0.271
66.28,0.0,-0.358,0.271
66.3,0.0,-0.319,0.271
66.32,0.0,-0.279,0.271
66.34,0.0,-0.232,0.271
66.36,0.0,-0.183,0.271
66.38,0.0,-0.133,0.271
66.4,0.0,-0.079,0.271
66.42,0.0,-0.023,0.271
66.44,0.0,0.031,0.271
66.46,0.0,0.086,0.271
66.48,0.0,0.14,0.271
66.5,0.0,0.19,0.271
66.52,0.0,0.241,0.271
66.54,0.0,0.284,0.271
66.56,0.0,0.326,0.271
66.58,0.0,0.363,0.271
66.6,0.0,0.394,0.271
66.62,0.0,0.419,0.271
66.64,0.0,0.44,0.271
66.66,0.0,0.454,0.271
66.68,0.0,0.461,0.271
66.7,0.0,0.463,0.271
66.72,0.0,0.457,0.271
66.74,0.0,0.445,0.271
66.76,0.0,0.426,0.271
66.78,0.0,0.403,0.271
66.8,0.0,0.372,0.271
66.82,0.0,0.337,0.271
66.84,0.0,0.297,0.271
66.86,0.0,0.251,0.271
66.88,0.0,0.204,0.271
66.9,0.0,0.154,0.271
66.92,0.0,0.101,0.271
66.94,0.0,0.047,0.271
66.96,0.0,-0.007,0.271
66.98,0.0,-0.063,0.271
67.0,0.0,-0.117,0.271
67.02,0.0,-0.169,0.271
67.04,0.0,-0.218,0.271
67.06,0.0,-0.265,0.271
67.08,0.0,-0.309,0.271
67.1,0.0,-0.346,0.271
67.12,0.0,-0.379,0.271
67.14,0.0,-0.407,0.271
67.16,0.0,-0.429,0.271
67.18,0.0,-0.447,0.271
67.2,0.0,-0.456,0.271
67.22,0.0,-0.459,0.271
67.24,0.0,-0.459,0.271
67.26,0.0,-0.45,0.271
67.28,0.0,-0.433,0.271
67.3,0.0,-0.412,0.271
67.32,0.0,-0.384,0.271
67.34,0.0,-0.351,0.271
67.36,0.0,-0.312,0.271
67.38,0.0,-0.271,0.271
67.4,0.0,-0.225,0.271
67.42,0.0,-0.175,0.271
67.44,0.0,-0.122,0.271
67.46,0.0,-0.07,0.271
67.48,0.0,-0.014,0.271
67.5,0.0,0.04,0.271
67.52,0.0,0.094,0.271
67.54,0.0,0.147,0.271
67.56,0.0,0.197,0.271
67.58,0.0,0.246,0.271
67.6,0.0,0.291,0.271
67.62,0.0,0.33,0.271
67.64,0.0,0.367,0.271
67.66,0.0,0.396,0.271
67.68,0.0,0.421,0.271
67.7,0.0,0.442,0.271
67.72,0.0,0.452,0.271
67.74,0.0,0.459,0.271
67.76,0.0,0.461,0.271
67.78,0.0,0.454,0.271
67.8,0.0,0.442,0.271
67.82,0.0,0.421,0.271
67.84,0.0,0.396,0.271
67.86,0.0,0.365,0.271
67.88,0.0,0.33,0.271
67.9,0.0,0.29,0.271
67.92,0.0,0.244,0.271
67.94,0.0,0.195,0.271
67.96,0.0,0.145,0.271
67.98,0.0,0.093,0.271
68.0,0.0,0.038,0.271
68.02,0.0,-0.016,0.271
68.04,0.0,-0.07,0.271
68.06,0.0,-0.124,0.271
68.08,0.0,-0.175,0.271
68.1,0.0,-0.225,0.271
68.12,0.0,-0.271,0.271
68.14,0.0,-0.312,0.271
68.16,0.0,-0.349,0.271
68.18,0.0,-0.382,0.271
68.2,0.0,-0.41,0.271
68.22,0.0,-0.431,0.271
68.24,0.0,-0.447,0.271
68.26,0.0,-0.456,0.271
68.28,0.0,-0.457,0.271
68.3,0.0,-0.456,0.271
68.32,0.0,-0.445,0.271
68.34,0.0,-0.428,0.271
68.36,0.0,-0.405,0.271
68.38,0.0,-0.377,0.271
68.4,0.0,-0.344,0.271
68.42,0.0,-0.305,0.271
68.44,0.0,-0.262,0.271
68.46,0.0,-0.216,0.271
68.48,0.0,-0.166,0.271
68.5,0.0,-0.113,0.271
68.52,0.0,-0.061,0.271
68.54,0.0,-0.005,0.271
68.56,0.0,0.049,0.271
68.58,0.0,0.103,0.271
68.6,0.0,0.155,0.271
68.62,0.0,0.204,0.271
68.64,0.0,0.251,0.271
68.66,0.0,0.295,0.271
68.68,0.0,0.335,0.271
68.7,0.0,0.37,0.271
68.72,0.0,0.4,0.271
68.74,0.0,0.422,0.271
68.76,0.0,0.442,0.271
68.78,0.0,0.452,0.271
68.8,0.0,0.457,0.271
68.82,0.0,0.459,0.271
68.84,0.0,0.45,0.271
68.86,0.0,0.436,0.271
68.88,0.0,0.415,0.271
68.9,0.0,0.389,0.271
68.92,0.0,0.358,0.271
68.94,0.0,0.323,0.271
68.96,0.0,0.281,0.271
68.98,0.0,0.236,0.271
69.0,0.0,0.188,0.271
69.02,0.0,0.136,0.271
69.04,0.0,0.084,0.271
69.06,0.0,0.03,0.271
69.08,0.0,-0.024,0.271
69.1,0.0,-0.079,0.271
69.12,0.0,-0.133,0.271
69.14,0.0,-0.182,0.271
69.16,0.0,-0.23,0.271
69.18,0.0,-0.276,0.271
69.2,0.0,-0.318,0.271
69.22,0.0,-0.353,0.271
69.24,0.0,-0.386,0.271
69.26,0.0,-0.412,0.271
69.28,0.0,-0.431,0.271
69.3,0.0,-0.447,0.271
69.32,0.0,-0.454,0.271
69.34,0.0,-0.456,0.271
69.36,0.0,-0.452,0.271
69.38,0.0,-0.442,0.271
69.4,0.0,-0.424,0.271
69.42,0.0,-0.4,0.271
69.44,0.0,-0.37,0.271
69.46,0.0,-0.337,0.271
69.48,0.0,-0.297,0.271
69.5,0.0,-0.255,0.271
69.52,0.0,-0.208,0.271
69.54,0.0,-0.157,0.271
69.56,0.0,-0.105,0.271
69.58,0.0,-0.052,0.271
69.6,0.0,0.002,0.271
69.62,0.0,0.056,0.271
69.64,0.0,0.11,0.271
69.66,0.0,0.162,0.271
69.68,0.0,0.211,0.271
69.7,0.0,0.257,0.271
69.72,0.0,0.3,0.271
69.74,0.0,0.339,0.271
69.76,0.0,0.374,0.271
69.78,0.0,0.401,0.271
69.8,0.0,0.424,0.271
69.82,0.0,0.442,0.271
69.84,0.0,0.45,0.271
69.86,0.0,0.456,0.271
69.88,0.0,0.454,0.271
69.9,0.0,0.445,0.271
69.92,0.0,0.431,0.271
69.94,0.0,0.41,0.271
69.96,0.0,0.384,0.271
69.98,0.0,0.353,0.271
70.0,0.0,0.314,0.271
70.02,0.0,0.274,0.271
70.04,0.0,0.227,0.271
70.06,0.0,0.18,0.271
70.08,0.0,0.127,0.271
70.1,0.0,0.075,0.271
70.12,0.0,0.021,0.271
70.14,0.0,-0.033,0.271
70.16,0.0,-0.087,0.271
70.18,0.0,-0.14,0.271
70.2,0.0,-0.19,0.271
70.22,0.0,-0.237,0.271
70.24,0.0,-0.281,0.271
70.26,0.0,-0.321,0.271
70.28,0.0,-0.358,0.271
70.3,0.0,-0.389,0.271
70.32,0.0,-0.414,0.271
70.34,0.0,-0.433,0.271
70.36,0.0,-0.447,0.271
70.38,0.0,-0.452,0.271
70.4,0.0,-0.454,0.271
70.42,0.0,-0.449,0.271
70.44,0.0,-0.436,0.271
70.46,0.0,-0.419,0.271
70.48,0.0,-0.394,0.271
70.5,0.0,-0.365,0.271
70.52,0.0,-0.33,0.271
70.54,0.0,-0.29,0.271
70.56,0.0,-0.246,0.271
70.58,0.0,-0.199,0.271
70.6,0.0,-0.148,0.271
70.62,0.0,-0.096,0.271
70.64,0.0,-0.044,0.271
70.66,0.0,0.01,0.271
70.68,0.0,0.065,0.271
70.7,0.0,0.117,0.271
70.72,0.0,0.168,0.271
70.74,0.0,0.218,0.271
70.76,0.0,0.264,0.271
70.78,0.0,0.305,0.271
70.8,0.0,0.342,0.271
70.82,0.0,0.375,0.271
70.84,0.0,0.403,0.271
70.86,0.0,0.424,0.271
70.88,0.0,0.442,0.271
70.9,0.0,0.45,0.271
70.92,0.0,0.454,0.271
70.94,0.0,0.452,0.271
70.96,0.0,0.442,0.271
70.98,0.0,0.426,0.271
71.0,0.0,0.405,0.271
71.02,0.0,0.377,0.271
71.04,0.0,0.346,0.271
71.06,0.0,0.307,0.271
71.08,0.0,0.265,0.271
71.1,0.0,0.218,0.271
71.12,0.0,0.169,0.271
71.14,0.0,0.119,0.271
71.16,0.0,0.066,0.271
71.18,0.0,0.014,0.271
71.2,0.0,-0.04,0.271
71.22,0.0,-0.094,0.271
71.24,0.0,-0.147,0.271
71.26,0.0,-0.195,0.271
71.28,0.0,-0.243,0.271
71.3,0.0,-0.286,0.271
71.32,0.0,-0.326,0.271
71.34,0.0,-0.361,0.271
71.36,0.0,-0.391,0.271
71.38,0.0,-0.415,0.271
71.4,0.0,-0.433,0.271
71.42,0.0,-0.445,0.271
71.44,0.0,-0.452,0.271
71.46,0.0,-0.452,0.271
71.48,0.0,-0.445,0.271
71.5,0.0,-0.431,0.271
71.52,0.0,-0.414,0.271
71.54,0.0,-0.387,0.271
71.56,0.0,-0.358,0.271
71.58,0.0,-0.321,0.271
71.6,0.0,-0.281,0.271
71.62,0.0,-0.237,0.271
71.64,0.0,-0.19,0.271
71.66,0.0,-0.141,0.271
71.68,0.0,-0.089,0.271
71.7,0.0,-0.035,0.271
71.72,0.0,0.019,0.271
71.74,0.0,0.073,0.271
71.76,0.0,0.126,0.271
71.78,0.0,0.175,0.271
71.8,0.0,0.223,0.271
71.82,0.0,0.269,0.271
71.84,0.0,0.309,0.271
71.86,0.0,0.347,0.271
71.88,0.0,0.379,0.271
71.9,0.0,0.405,0.271
71.92,0.0,0.426,0.271
71.94,0.0,0.442,0.271
71.96,0.0,0.449,0.271
71.98,0.0,0.45,0.271
72.0,0.0,0.449,0.271
72.02,0.0,0.438,0.271
72.04,0.0,0.421,0.271
72.06,0.0,0.398,0.271
72.08,0.0,0.37,0.271
72.1,0.0,0.337,0.271
72.12,0.0,0.3,0.271
72.14,0.0,0.257,0.271
72.16,0.0,0.211,0.271
72.18,0.0,0.162,0.271
72.2,0.0,0.11,0.271
72.22,0.0,0.058,0.271
72.24,0.0,0.003,0.271
72.26,0.0,-0.049,0.271
72.28,0.0,-0.101,0.271
72.3,0.0,-0.154,0.271
72.32,0.0,-0.202,0.271
72.34,0.0,-0.25,0.271
72.36,0.0,-0.291,0.271
72.38,0.0,-0.33,0.271
72.4,0.0,-0.365,0.271
72.42,0.0,-0.393,0.271
72.44,0.0,-0.415,0.271
72.46,0.0,-0.433,0.271
72.48,0.0,-0.445,0.271
72.5,0.0,-0.45,0.271
72.52,0.0,-0.45,0.271
72.54,0.0,-0.442,0.271
72.56,0.0,-0.428,0.271
72.58,0.0,-0.407,0.271
72.6,0.0,-0.38,0.271
72.62,0.0,-0.351,0.271
72.64,0.0,-0.314,0.271
72.66,0.0,-0.274,0.271
72.68,0.0,-0.229,0.271
72.7,0.0,-0.182,0.271
72.72,0.0,-0.133,0.271
72.74,0.0,-0.08,0.271
72.76,0.0,-0.026,0.271
72.78,0.0,0.026,0.271
72.8,0.0,0.08,0.271
72.82,0.0,0.133,0.271
72.84,0.0,0.182,0.271
72.86,0.0,0.229,0.271
72.88,0.0,0.274,0.271
72.9,0.0,0.314,0.271
72.92,0.0,0.351,0.271
72.94,0.0,0.382,0.271
72.96,0.0,0.407,0.271
72.98,0.0,0.426,0.271
73.0,0.0,0.44,0.271
73.02,0.0,0.447,0.271
73.04,0.0,0.449,0.271
73.06,0.0,0.445,0.271
73.08,0.0,0.435,0.271
73.1,0.0,0.415,0.271
73.12,0.0,0.393,0.271
73.14,0.0,0.363,0.271
73.16,0.0,0.33,0.271
73.18,0.0,0.291,0.271
73.2,0.0,0.248,0.271
73.22,0.0,0.202,0.271
73.24,0.0,0.154,0.271
73.26,0.0,0.103,0.271
73.28,0.0,0.051,0.271
73.3,0.0,-0.003,0.271
73.32,0.0,-0.058,0.271
73.34,0.0,-0.11,0.271
73.36,0.0,-0.161,0.271
73.38,0.0,-0.208,0.271
73.4,0.0,-0.255,0.271
73.42,0.0,-0.295,0.271
73.44,0.0,-0.333,0.271
73.46,0.0,-0.367,0.271
73.48,0.0,-0.394,0.271
73.5,0.0,-0.417,0.271
73.52,0.0,-0.433,0.271
73.54,0.0,-0.443,0.271
73.56,0.0,-0.447,0.271
73.58,0.0,-0.447,0.271
73.6,0.0,-0.438,0.271
73.62,0.0,-0.422,0.271
73.64,0.0,-0.401,0.271
73.66,0.0,-0.375,0.271
73.68,0.0,-0.344,0.271
73.7,0.0,-0.307,0.271
73.72,0.0,-0.265,0.271
73.74,0.0,-0.222,0.271
73.76,0.0,-0.173,0.271
73.78,0.0,-0.124,0.271
73.8,0.0,-0.072,0.271
73.82,0.0,-0.017,0.271
73.84,0.0,0.035,0.271
73.86,0.0,0.087,0.271
73.88,0.0,0.138,0.271
73.9,0.0,0.188,0.271
73.92,0.0,0.236,0.271
73.94,0.0,0.279,0.271
73.96,0.0,0.319,0.271
73.98,0.0,0.354,0.271
74.0,0.0,0.384,0.271
74.02,0.0,0.408,0.271
74.04,0.0,0.426,0.271
74.06,0.0,0.44,0.271
74.08,0.0,0.445,0.271
74.1,0.0,0.447,0.271
74.12,0.0,0.442,0.271
74.14,0.0,0.429,0.271
74.16,0.0,0.412,0.271
74.18,0.0,0.387,0.271
74.2,0.0,0.358,0.271
74.22,0.0,0.323,0.271
74.24,0.0,0.284,0.271
74.26,0.0,0.241,0.271
74.28,0.0,0.194,0.271
74.3,0.0,0.145,0.271
74.32,0.0,0.094,0.271
74.34,0.0,0.042,0.271
74.36,0.0,-0.01,0.271
74.38,0.0,-0.065,0.271
74.4,0.0,-0.117,0.271
74.42,0.0,-0.168,0.271
74.44,0.0,-0.215,0.271
74.46,0.0,-0.258,0.271
74.48,0.0,-0.3,0.271
74.5,0.0,-0.337,0.271
74.52,0.0,-0.368,0.271
74.54,0.0,-0.396,0.271
74.56,0.0,-0.419,0.271
74.58,0.0,-0.433,0.271
74.6,0.0,-0.443,0.271
74.62,0.0,-0.445,0.271
74.64,0.0,-0.443,0.271
74.66,0.0,-0.433,0.271
74.68,0.0,-0.419,0.271
74.7,0.0,-0.396,0.271
74.72,0.0,-0.368,0.271
74.74,0.0,-0.337,0.271
74.76,0.0,-0.3,0.271
74.78,0.0,-0.258,0.271
74.8,0.0,-0.213,0.271
74.82,0.0,-0.166,0.271
74.84,0.0,-0.115,0.271
74.86,0.0,-0.063,0.271
74.88,0.0,-0.01,0.271
74.9,0.0,0.044,0.271
74.92,0.0,0.096,0.271
74.94,0.0,0.147,0.271
74.96,0.0,0.195,0.271
74.98,0.0,0.241,0.271
75.0,0.0,0.283,0.271
75.02,0.0,0.323,0.271
75.04,0.0,0.358,0.271
75.06,0.0,0.386,0.271
75.08,0.0,0.41,0.271
75.1,0.0,0.428,0.271
75.12,0.0,0.44,0.271
75.14,0.0,0.445,0.271
75.16,0.0,0.445,0.271
75.18,0.0,0.438,0.271
75.2,0.0,0.424,0.271
75.22,0.0,0.407,0.271
75.24,0.0,0.382,0.271
75.26,0.0,0.351,0.271
75.28,0.0,0.316,0.271
75.3,0.0,0.276,0.271
75.32,0.0,0.234,0.271
75.34,0.0,0.187,0.271
75.36,0.0,0.136,0.271
75.38,0.0,0.086,0.271
75.4,0.0,0.033,0.271
75.42,0.0,-0.019,0.271
75.44,0.0,-0.072,0.271
75.46,0.0,-0.124,0.271
75.48,0.0,-0.173,0.271
75.5,0.0,-0.222,0.271
75.52,0.0,-0.265,0.271
75.54,0.0,-0.305,0.271
75.56,0.0,-0.34,0.271
75.58,0.0,-0.372,0.271
75.6,0.0,-0.398,0.271
75.62,0.0,-0.419,0.271
75.64,0.0,-0.433,0.271
75.66,0.0,-0.442,0.271
75.68,0.0,-0.443,0.271
75.7,0.0,-0.44,0.271
75.72,0.0,-0.429,0.271
75.74,0.0,-0.414,0.271
75.76,0.0,-0.391,0.271
75.78,0.0,-0.363,0.271
75.8,0.0,-0.33,0.271
75.82,0.0,-0.291,0.271
75.84,0.0,-0.251,0.271
75.86,0.0,-0.204,0.271
75.88,0.0,-0.157,0.271
75.9,0.0,-0.106,0.271
75.92,0.0,-0.056,0.271
75.94,0.0,-0.002,0.271
75.96,0.0,0.051,0.271
75.98,0.0,0.103,0.271
76.0,0.0,0.154,0.271
76.02,0.0,0.201,0.271
76.04,0.0,0.246,0.271
76.06,0.0,0.29,0.271
76.08,0.0,0.326,0.271
76.1,0.0,0.36,0.271
76.12,0.0,0.387,0.271
76.14,0.0,0.41,0.271
76.16,0.0,0.428,0.271
76.18,0.0,0.438,0.271
76.2,0.0,0.442,0.271
76.22,0.0,0.442,0.271
76.24,0.0,0.435,0.271
76.26,0.0,0.421,0.271
76.28,0.0,0.401,0.271
76.3,0.0,0.375,0.271
76.32,0.0,0.344,0.271
76.34,0.0,0.309,0.271
76.36,0.0,0.269,0.271
76.38,0.0,0.225,0.271
76.4,0.0,0.178,0.271
76.42,0.0,0.129,0.271
76.44,0.0,0.079,0.271
76.46,0.0,0.024,0.271
76.48,0.0,-0.028,0.271
76.5,0.0,-0.08,0.271
76.52,0.0,-0.131,0.271
76.54,0.0,-0.18,0.271
76.56,0.0,-0.227,0.271
76.58,0.0,-0.269,0.271
76.6,0.0,-0.309,0.271
76.62,0.0,-0.344,0.271
76.64,0.0,-0.374,0.271
76.66,0.0,-0.4,0.271
76.68,0.0,-0.419,0.271
76.7,0.0,-0.431,0.271
76.72,0.0,-0.44,0.271
76.74,0.0,-0.442,0.271
76.76,0.0,-0.436,0.271
76.78,0.0,-0.426,0.271
76.8,0.0,-0.408,0.271
76.82,0.0,-0.386,0.271
76.84,0.0,-0.356,0.271
76.86,0.0,-0.323,0.271
76.88,0.0,-0.284,0.271
76.9,0.0,-0.243,0.271
76.92,0.0,-0.197,0.271
76.94,0.0,-0.148,0.271
76.96,0.0,-0.098,0.271
76.98,0.0,-0.047,0.271
77.0,0.0,0.005,0.271
77.02,0.0,0.058,0.271
77.04,0.0,0.11,0.271
77.06,0.0,0.161,0.271
77.08,0.0,0.208,0.271
77.1,0.0,0.251,0.271
77.12,0.0,0.293,0.271
