Tiempo ,ANGULO,ESTIMULO
-0.4,0.0,0.0
-0.38,0.0,0.0
-0.36,0.0,0.0
-0.34,0.0,0.0
-0.32,0.0,0.0
-0.3,0.0,0.0
-0.28,0.0,0.0
-0.26,0.0,0.0
-0.24,0.0,0.0
-0.22,0.0,0.0
-0.2,0.0,0.0
-0.18,0.0,0.0
-0.16,0.0,0.0
-0.14,0.0,0.0
-0.12,0.0,0.0
-0.1,0.0,0.0
-0.08,0.0,0.0
-0.06,0.0,0.0
-0.04,0.0,0.0
-0.02,0.0,0.0
0.0,-0.0,0.0
0.02,-0.0,0.0
0.04,-0.0,0.0
0.06,-0.0,0.0
0.08,-0.0,0.0
0.1,-0.0,0.0
0.12,-0.0,0.0
0.14,-0.0,0.0
0.16,-0.0,0.0
0.18,-0.0,0.0
0.2,-0.0,0.0
0.22,-0.0,0.0
0.24,-0.0,0.0
0.26,-0.0,0.0
0.28,-0.0,0.0
0.3,-0.0,0.0
0.32,-0.0,0.0
0.34,-0.0,0.0
0.36,-0.0,0.0
0.38,-0.0,0.0
0.4,-0.0,0.0
0.42,-0.0,0.0
0.44,-0.0,0.0
0.46,-0.0,0.0
0.48,-0.0,0.0
0.5,-0.0,0.0
0.52,-0.0,0.0
0.54,-0.0,0.0
0.56,-0.0,0.0
0.58,-0.0,0.0
0.6,-0.0,0.0
0.62,-0.0,0.0
0.64,-0.0,0.0
0.66,-0.0,0.0
0.68,-0.0,0.0
0.7,-0.0,0.0
0.72,-0.0,0.0
0.74,-0.0,0.0
0.76,-0.0,0.0
0.78,-0.0,0.0
0.8,-0.0,0.0
0.82,-0.0,0.0
0.84,-0.0,0.0
0.86,-0.0,0.0
0.88,-0.0,0.0
0.9,-0.0,0.0
0.92,-0.0,0.0
0.94,-0.0,0.0
0.96,-0.0,0.0
0.98,-0.0,0.0
1.0,-0.0,0.0
1.02,-0.0,0.0
1.04,-0.0,1.7
1.06,-0.0,1.7
1.08,-0.0,1.7
1.1,-0.0,1.7
1.12,-0.0,1.7
1.14,-0.0,1.7
1.16,0.002,1.7
1.18,0.003,1.7
1.2,0.005,1.7
1.22,0.01,1.7
1.24,0.017,1.7
1.26,0.028,1.7
1.28,0.04,1.7
1.3,0.056,1.7
1.32,0.075,1.7
1.34,0.098,1.7
1.36,0.122,1.7
1.38,0.15,1.7
1.4,0.18,1.7
1.42,0.213,1.7
1.44,0.248,1.7
1.46,0.284,1.7
1.48,0.325,1.7
1.5,0.365,1.7
1.52,0.407,1.7
1.54,0.45,1.7
1.56,0.494,1.7
1.58,0.539,1.7
1.6,0.583,1.7
1.62,0.628,1.7
1.64,0.672,1.7
1.66,0.714,1.7
1.68,0.756,1.7
1.7,0.798,1.7
1.72,0.838,1.7
1.74,0.876,1.7
1.76,0.913,1.7
1.78,0.946,1.7
1.8,0.979,1.7
1.82,1.009,1.7
1.84,1.037,1.7
1.86,1.063,1.7
1.88,1.087,1.7
1.9,1.108,1.7
1.92,1.126,1.7
1.94,1.141,1.7
1.96,1.154,1.7
1.98,1.164,1.7
2.0,1.173,1.7
2.02,1.178,1.7
2.04,1.18,1.7
2.06,1.18,1.7
2.08,1.176,1.7
2.1,1.171,1.7
2.12,1.162,1.7
2.14,1.152,1.7
2.16,1.138,1.7
2.18,1.122,1.7
2.2,1.105,1.7
2.22,1.084,1.7
2.24,1.061,1.7
2.26,1.035,1.7
2.28,1.009,1.7
2.3,0.979,1.7
2.32,0.949,1.7
2.34,0.916,1.7
2.36,0.881,1.7
2.38,0.846,1.7
2.4,0.81,1.7
2.42,0.773,1.7
2.44,0.735,1.7
2.46,0.695,1.7
2.48,0.656,1.7
2.5,0.616,1.7
2.52,0.576,1.7
2.54,0.538,1.7
2.56,0.499,1.7
2.58,0.463,1.7
2.6,0.426,1.7
2.62,0.391,1.7
2.64,0.358,1.7
2.66,0.325,1.7
