Tiempo ,CORRIENT,VELOCIDA,ENTRADA
  6.975, 0.004, 0.155, 0.000
  6.980, 0.005, 0.150, 0.000
  6.985, 0.005, 0.142, 0.000
  6.990, 0.005, 0.142, 0.000
  6.995, 0.006, 0.138, 0.000
  7.000, 0.007, 0.132, 0.000
  7.005, 0.007, 0.122, 0.000
  7.010, 0.008, 0.120, 0.000
  7.015, 0.009, 0.108, 0.000
  7.020, 0.009, 0.103, 0.000
  7.025, 0.010, 0.098, 0.000
  7.030, 0.011, 0.093, 0.000
  7.035, 0.010, 0.085, 0.000
  7.040, 0.012, 0.078, 0.000
  7.045, 0.012, 0.072, 0.000
  7.050, 0.013, 0.075, 0.000
  7.055, 0.012, 0.070, 0.000
  7.060, 0.014, 0.065, 0.000
  7.065, 0.014, 0.058, 0.000
  7.070, 0.015, 0.055, 0.000
  7.075, 0.015, 0.045, 0.000
  7.080, 0.016, 0.040, 0.000
  7.085, 0.016, 0.037, 0.000
  7.090, 0.018, 0.035, 0.000
  7.095, 0.017, 0.030, 0.000
  7.100, 0.018, 0.030, 0.000
  7.105, 0.018, 0.027, 0.000
  7.110, 0.019, 0.022, 0.000
  7.115, 0.019, 0.018, 0.000
  7.120, 0.020, 0.020, 0.000
  7.125, 0.019, 0.020, 0.000
  7.130, 0.020, 0.020, 0.000
  7.135, 0.019, 0.020, 0.000
  7.140, 0.019, 0.020, 0.000
  7.145, 0.020, 0.022, 0.000
  7.150, 0.019, 0.018, 0.000
  7.155, 0.019, 0.022, 0.000
  7.160, 0.019, 0.020, 0.000
  7.165, 0.020, 0.020, 0.000
  7.170, 0.019, 0.020, 0.000
  7.175, 0.020, 0.020, 0.000
  7.180, 0.019, 0.020, 0.000
  7.185, 0.019, 0.022, 0.000
  7.190, 0.019, 0.018, 0.000
  7.195, 0.019, 0.020, 0.000
  7.200, 0.019, 0.018, 0.000
  7.205, 0.020, 0.020, 0.000
  7.210, 0.019, 0.020, 0.000
  7.215, 0.019, 0.020, 0.000
  7.220, 0.019, 0.020, 0.000
  7.225, 0.019, 0.020, 0.000
  7.230, 0.019, 0.018, 0.000
  7.235, 0.019, 0.020, 0.000
  7.240, 0.019, 0.022, 0.000
  7.245, 0.020, 0.020, 0.000
  7.250, 0.019, 0.020, 0.000
  7.255, 0.020, 0.020, 0.000
  7.260, 0.020, 0.022, 0.000
  7.265, 0.019, 0.020, 0.000
  7.270, 0.019, 0.020, 0.000
  7.275, 0.020, 0.022, 0.000
  7.280, 0.019, 0.022, 0.000
  7.285, 0.019, 0.020, 0.000
  7.290, 0.019, 0.020, 0.000
  7.295, 0.019, 0.020, 0.000
  7.300, 0.019, 0.022, 0.000
  7.305, 0.019, 0.020, 0.000
  7.310, 0.020, 0.020, 0.000
  7.315, 0.019, 0.020, 0.000
  7.320, 0.019, 0.022, 0.000
  7.325, 0.019, 0.020, 0.000
  7.330, 0.019, 0.022, 0.000
  7.335, 0.019, 0.022, 0.000
  7.340, 0.019, 0.020, 0.000
  7.345, 0.019, 0.020, 0.000
  7.350, 0.019, 0.020, 0.000
  7.355, 0.019, 0.022, 0.000
  7.360, 0.019, 0.020, 0.000
  7.365, 0.019, 0.022, 0.000
  7.370, 0.020, 0.022, 0.000
  7.375, 0.019, 0.022, 0.000
  7.380, 0.019, 0.022, 0.000
  7.385, 0.019, 0.020, 0.000
  7.390, 0.019, 0.022, 0.000
  7.395, 0.019, 0.022, 0.000
  7.400, 0.019, 0.022, 0.000
  7.405, 0.019, 0.020, 0.000
  7.410, 0.020, 0.022, 0.000
  7.415, 0.019, 0.020, 0.000
  7.420, 0.020, 0.022, 0.000
  7.425, 0.019, 0.020, 0.000
  7.430, 0.019, 0.025, 0.000
  7.435, 0.020, 0.022, 0.000
  7.440, 0.019, 0.022, 0.000
  7.445, 0.019, 0.022, 0.000
  7.450, 0.019, 0.025, 0.000
  7.455, 0.019, 0.020, 0.000
  7.460, 0.019, 0.022, 0.000
  7.465, 0.019, 0.022, 0.000
  7.470, 0.019, 0.022, 0.000
  7.475, 0.019, 0.020, 0.000
  7.480, 0.019, 0.025, 0.000
  7.485, 0.019, 0.025, 0.000
  7.490, 0.019, 0.022, 0.000
  7.495, 0.019, 0.025, 0.000
  7.500, 0.019, 0.022, 0.000
  7.505, 0.019, 0.025, 0.000
  7.510, 0.461, 0.030, 3.000
  7.515, 0.581, 0.430, 3.000
  7.520, 0.542, 0.810, 3.000
  7.525, 0.521, 1.117, 3.000
  7.530, 0.496, 1.322, 3.000
  7.535, 0.475, 1.535, 3.000
  7.540, 0.443, 1.725, 3.000
  7.545, 0.447, 1.857, 3.000
  7.550, 0.428, 2.005, 3.000
  7.555, 0.405, 2.130, 3.000
  7.560, 0.401, 2.197, 3.000
  7.565, 0.387, 2.342, 3.000
  7.570, 0.388, 2.408, 3.000
  7.575, 0.366, 2.495, 3.000
  7.580, 0.377, 2.587, 3.000
  7.585, 0.352, 2.678, 3.000
  7.590, 0.347, 2.740, 3.000
  7.595, 0.336, 2.832, 3.000
  7.600, 0.345, 2.878, 3.000
  7.605, 0.321, 2.935, 3.000
  7.610, 0.324, 3.025, 3.000
  7.615, 0.305, 3.110, 3.000
  7.620, 0.310, 3.115, 3.000
  7.625, 0.278, 3.212, 3.000
  7.630, 0.306, 3.243, 3.000
  7.635, 0.287, 3.318, 3.000
  7.640, 0.287, 3.310, 3.000
  7.645, 0.290, 3.350, 3.000
  7.650, 0.252, 3.455, 3.000
  7.655, 0.282, 3.438, 3.000
  7.660, 0.276, 3.512, 3.000
  7.665, 0.250, 3.562, 3.000
  7.670, 0.274, 3.575, 3.000
  7.675, 0.269, 3.625, 3.000
  7.680, 0.240, 3.693, 3.000
  7.685, 0.264, 3.658, 3.000
  7.690, 0.258, 3.720, 3.000
  7.695, 0.228, 3.780, 3.000
  7.700, 0.252, 3.780, 3.000
  7.705, 0.244, 3.805, 3.000
  7.710, 0.207, 3.845, 3.000
  7.715, 0.227, 3.823, 3.000
  7.720, 0.236, 3.837, 3.000
  7.725, 0.215, 3.918, 3.000
  7.730, 0.219, 3.915, 3.000
  7.735, 0.241, 3.885, 3.000
  7.740, 0.229, 3.963, 3.000
  7.745, 0.191, 4.003, 3.000
  7.750, 0.203, 3.995, 3.000
  7.755, 0.219, 4.020, 3.000
  7.760, 0.212, 4.113, 3.000
  7.765, 0.189, 4.102, 3.000
  7.770, 0.205, 4.053, 3.000
  7.775, 0.211, 4.075, 3.000
  7.780, 0.200, 4.173, 3.000
  7.785, 0.186, 4.173, 3.000
  7.790, 0.198, 4.117, 3.000
  7.795, 0.203, 4.145, 3.000
  7.800, 0.208, 4.233, 3.000
  7.805, 0.171, 4.198, 3.000
  7.810, 0.182, 4.198, 3.000
  7.815, 0.213, 4.198, 3.000
  7.820, 0.204, 4.220, 3.000
  7.825, 0.175, 4.285, 3.000
  7.830, 0.184, 4.240, 3.000
  7.835, 0.201, 4.253, 3.000
  7.840, 0.202, 4.257, 3.000
  7.845, 0.178, 4.318, 3.000
  7.850, 0.166, 4.330, 3.000
  7.855, 0.175, 4.278, 3.000
  7.860, 0.207, 4.295, 3.000
  7.865, 0.190, 4.310, 3.000
  7.870, 0.172, 4.352, 3.000
  7.875, 0.168, 4.365, 3.000
  7.880, 0.182, 4.325, 3.000
  7.885, 0.188, 4.330, 3.000
  7.890, 0.189, 4.375, 3.000
  7.895, 0.160, 4.400, 3.000
  7.900, 0.169, 4.355, 3.000
  7.905, 0.187, 4.378, 3.000
  7.910, 0.183, 4.347, 3.000
  7.915, 0.189, 4.415, 3.000
  7.920, 0.154, 4.435, 3.000
  7.925, 0.163, 4.395, 3.000
  7.930, 0.181, 4.400, 3.000
  7.935, 0.179, 4.385, 3.000
  7.940, 0.181, 4.430, 3.000
  7.945, 0.159, 4.460, 3.000
  7.950, 0.161, 4.432, 3.000
  7.955, 0.171, 4.400, 3.000
  7.960, 0.190, 4.420, 3.000
  7.965, 0.178, 4.428, 3.000
  7.970, 0.162, 4.457, 3.000
  7.975, 0.156, 4.497, 3.000
  7.980, 0.159, 4.423, 3.000
  7.985, 0.190, 4.405, 3.000
  7.990, 0.183, 4.470, 3.000
  7.995, 0.163, 4.490, 3.000
  8.000, 0.144, 4.470, 3.000
  8.005, 0.164, 4.467, 3.000
  8.010, 0.178, 4.457, 3.000
  8.015, 0.176, 4.423, 3.000
  8.020, 0.180, 4.512, 3.000
  8.025, 0.152, 4.517, 3.000
  8.030, 0.156, 4.490, 3.000
  8.035, 0.162, 4.452, 3.000
  8.040, 0.190, 4.480, 3.000
  8.045, 0.175, 4.490, 3.000
  8.050, 0.155, 4.507, 3.000
  8.055, 0.140, 4.520, 3.000
  8.060, 0.161, 4.500, 3.000
  8.065, 0.179, 4.460, 3.000
  8.070, 0.172, 4.452, 3.000
  8.075, 0.180, 4.540, 3.000
  8.080, 0.152, 4.535, 3.000
  8.085, 0.153, 4.525, 3.000
  8.090, 0.156, 4.477, 3.000
  8.095, 0.189, 4.477, 3.000
  8.100, 0.181, 4.520, 3.000
  8.105, 0.159, 4.550, 3.000
  8.110, 0.137, 4.523, 3.000
  8.115, 0.159, 4.503, 3.000
  8.120, 0.174, 4.515, 3.000
  8.125, 0.174, 4.490, 3.000
  8.130, 0.169, 4.505, 3.000
  8.135, 0.155, 4.535, 3.000
  8.140, 0.144, 4.565, 3.000
  8.145, 0.155, 4.523, 3.000
  8.150, 0.177, 4.475, 3.000
  8.155, 0.170, 4.487, 3.000
  8.160, 0.178, 4.570, 3.000
  8.165, 0.150, 4.570, 3.000
  8.170, 0.152, 4.555, 3.000
  8.175, 0.154, 4.495, 3.000
  8.180, 0.182, 4.480, 3.000
  8.185, 0.177, 4.532, 3.000
  8.190, 0.168, 4.585, 3.000
  8.195, 0.138, 4.543, 3.000
  8.200, 0.153, 4.523, 3.000
  8.205, 0.162, 4.520, 3.000
  8.210, 0.181, 4.525, 3.000
  8.215, 0.176, 4.538, 3.000
  8.220, 0.155, 4.562, 3.000
  8.225, 0.136, 4.550, 3.000
  8.230, 0.163, 4.530, 3.000
  8.235, 0.172, 4.530, 3.000
  8.240, 0.174, 4.510, 3.000
  8.245, 0.176, 4.528, 3.000
  8.250, 0.156, 4.548, 3.000
  8.255, 0.147, 4.585, 3.000
  8.260, 0.158, 4.548, 3.000
  8.265, 0.176, 4.517, 3.000
  8.270, 0.167, 4.497, 3.000
  8.275, 0.173, 4.555, 3.000
  8.280, 0.156, 4.580, 3.000
  8.285, 0.150, 4.593, 3.000
  8.290, 0.154, 4.525, 3.000
  8.295, 0.176, 4.477, 3.000
  8.300, 0.173, 4.512, 3.000
  8.305, 0.175, 4.600, 3.000
  8.310, 0.148, 4.580, 3.000
  8.315, 0.154, 4.570, 3.000
  8.320, 0.152, 4.517, 3.000
  8.325, 0.183, 4.495, 3.000
  8.330, 0.175, 4.545, 3.000
  8.335, 0.175, 4.605, 3.000
  8.340, 0.142, 4.575, 3.000
  8.345, 0.154, 4.543, 3.000
  8.350, 0.158, 4.512, 3.000
  8.355, 0.185, 4.523, 3.000
  8.360, 0.176, 4.557, 3.000
  8.365, 0.161, 4.597, 3.000
  8.370, 0.134, 4.560, 3.000
  8.375, 0.155, 4.535, 3.000
  8.380, 0.162, 4.538, 3.000
  8.385, 0.185, 4.538, 3.000
  8.390, 0.172, 4.555, 3.000
  8.395, 0.156, 4.565, 3.000
  8.400, 0.137, 4.565, 3.000
  8.405, 0.160, 4.543, 3.000
  8.410, 0.170, 4.545, 3.000
  8.415, 0.173, 4.538, 3.000
  8.420, 0.171, 4.548, 3.000
  8.425, 0.153, 4.573, 3.000
  8.430, 0.135, 4.575, 3.000
  8.435, 0.164, 4.555, 3.000
  8.440, 0.172, 4.550, 3.000
  8.445, 0.173, 4.525, 3.000
  8.450, 0.169, 4.545, 3.000
  8.455, 0.153, 4.562, 3.000
  8.460, 0.139, 4.590, 3.000
  8.465, 0.157, 4.560, 3.000
  8.470, 0.172, 4.545, 3.000
  8.475, 0.168, 4.517, 3.000
  8.480, 0.167, 4.550, 3.000
  8.485, 0.150, 4.580, 3.000
  8.490, 0.140, 4.600, 3.000
  8.495, 0.156, 4.560, 3.000
  8.500, 0.169, 4.532, 3.000
  8.505,-0.319, 4.500, 0.000
  8.510,-0.447, 4.205, 0.000
  8.515,-0.420, 3.815, 0.000
  8.520,-0.380, 3.490, 0.000
  8.525,-0.366, 3.282, 0.000
  8.530,-0.336, 3.052, 0.000
  8.535,-0.315, 2.895, 0.000
  8.540,-0.303, 2.745, 0.000
  8.545,-0.282, 2.625, 0.000
  8.550,-0.273, 2.497, 0.000
  8.555,-0.266, 2.388, 0.000
  8.560,-0.246, 2.267, 0.000
  8.565,-0.247, 2.225, 0.000
  8.570,-0.221, 2.122, 0.000
  8.575,-0.218, 2.050, 0.000
  8.580,-0.213, 1.980, 0.000
  8.585,-0.198, 1.880, 0.000
  8.590,-0.191, 1.855, 0.000
  8.595,-0.191, 1.768, 0.000
  8.600,-0.176, 1.658, 0.000
  8.605,-0.172, 1.643, 0.000
  8.610,-0.171, 1.590, 0.000
  8.615,-0.157, 1.500, 0.000
  8.620,-0.149, 1.450, 0.000
  8.625,-0.146, 1.425, 0.000
  8.630,-0.140, 1.392, 0.000
  8.635,-0.134, 1.320, 0.000
  8.640,-0.126, 1.260, 0.000
  8.645,-0.124, 1.255, 0.000
  8.650,-0.123, 1.195, 0.000
  8.655,-0.116, 1.153, 0.000
  8.660,-0.106, 1.087, 0.000
  8.665,-0.105, 1.080, 0.000
  8.670,-0.104, 1.055, 0.000
  8.675,-0.101, 1.002, 0.000
  8.680,-0.095, 0.972, 0.000
  8.685,-0.090, 0.940, 0.000
  8.690,-0.083, 0.910, 0.000
  8.695,-0.082, 0.880, 0.000
  8.700,-0.082, 0.857, 0.000
  8.705,-0.076, 0.822, 0.000
  8.710,-0.072, 0.793, 0.000
  8.715,-0.067, 0.757, 0.000
  8.720,-0.067, 0.737, 0.000
  8.725,-0.062, 0.723, 0.000
  8.730,-0.060, 0.702, 0.000
  8.735,-0.058, 0.692, 0.000
  8.740,-0.056, 0.665, 0.000
  8.745,-0.055, 0.642, 0.000
  8.750,-0.052, 0.623, 0.000
  8.755,-0.051, 0.605, 0.000
  8.760,-0.047, 0.577, 0.000
  8.765,-0.042, 0.550, 0.000
  8.770,-0.042, 0.542, 0.000
  8.775,-0.040, 0.527, 0.000
  8.780,-0.036, 0.507, 0.000
  8.785,-0.036, 0.502, 0.000
  8.790,-0.034, 0.472, 0.000
  8.795,-0.033, 0.465, 0.000
  8.800,-0.032, 0.448, 0.000
  8.805,-0.030, 0.432, 0.000
  8.810,-0.028, 0.413, 0.000
  8.815,-0.026, 0.403, 0.000
  8.820,-0.024, 0.385, 0.000
  8.825,-0.023, 0.377, 0.000
  8.830,-0.022, 0.368, 0.000
  8.835,-0.021, 0.365, 0.000
  8.840,-0.019, 0.350, 0.000
  8.845,-0.019, 0.347, 0.000
  8.850,-0.018, 0.338, 0.000
  8.855,-0.016, 0.335, 0.000
  8.860,-0.016, 0.327, 0.000
  8.865,-0.014, 0.315, 0.000
  8.870,-0.015, 0.312, 0.000
  8.875,-0.014, 0.305, 0.000
  8.880,-0.014, 0.292, 0.000
  8.885,-0.013, 0.285, 0.000
  8.890,-0.012, 0.275, 0.000
  8.895,-0.009, 0.262, 0.000
  8.900,-0.009, 0.252, 0.000
  8.905,-0.007, 0.248, 0.000
  8.910,-0.005, 0.240, 0.000
  8.915,-0.005, 0.233, 0.000
  8.920,-0.004, 0.225, 0.000
  8.925,-0.004, 0.218, 0.000
  8.930,-0.002, 0.213, 0.000
  8.935,-0.002, 0.203, 0.000
  8.940,-0.001, 0.195, 0.000
  8.945,-0.001, 0.190, 0.000
  8.950, 0.001, 0.185, 0.000
  8.955, 0.002, 0.178, 0.000
  8.960, 0.003, 0.170, 0.000
  8.965, 0.002, 0.170, 0.000
  8.970, 0.004, 0.165, 0.000
  8.975, 0.004, 0.155, 0.000
  8.980, 0.004, 0.153, 0.000
  8.985, 0.004, 0.150, 0.000
  8.990, 0.006, 0.140, 0.000
  8.995, 0.006, 0.132, 0.000
  9.000, 0.007, 0.125, 0.000
  9.005, 0.007, 0.117, 0.000
  9.010, 0.009, 0.113, 0.000
  9.015, 0.009, 0.103, 0.000
  9.020, 0.010, 0.103, 0.000
  9.025, 0.010, 0.098, 0.000
  9.030, 0.011, 0.087, 0.000
  9.035, 0.012, 0.080, 0.000
  9.040, 0.013, 0.075, 0.000
  9.045, 0.013, 0.072, 0.000
  9.050, 0.013, 0.068, 0.000
  9.055, 0.013, 0.065, 0.000
  9.060, 0.013, 0.065, 0.000
  9.065, 0.014, 0.065, 0.000
  9.070, 0.014, 0.060, 0.000
  9.075, 0.014, 0.055, 0.000
  9.080, 0.014, 0.052, 0.000
  9.085, 0.015, 0.047, 0.000
  9.090, 0.015, 0.045, 0.000
  9.095, 0.015, 0.040, 0.000
  9.100, 0.015, 0.045, 0.000
  9.105, 0.016, 0.040, 0.000
  9.110, 0.015, 0.037, 0.000
  9.115, 0.016, 0.037, 0.000
  9.120, 0.018, 0.040, 0.000
  9.125, 0.019, 0.037, 0.000
  9.130, 0.016, 0.032, 0.000
  9.135, 0.018, 0.030, 0.000
  9.140, 0.019, 0.025, 0.000
  9.145, 0.019, 0.022, 0.000
  9.150, 0.019, 0.020, 0.000
  9.155, 0.019, 0.022, 0.000
  9.160, 0.018, 0.020, 0.000
  9.165, 0.019, 0.022, 0.000
  9.170, 0.019, 0.018, 0.000
  9.175, 0.019, 0.022, 0.000
  9.180, 0.019, 0.020, 0.000
  9.185, 0.019, 0.020, 0.000
  9.190, 0.019, 0.018, 0.000
  9.195, 0.019, 0.025, 0.000
  9.200, 0.018, 0.022, 0.000
  9.205, 0.019, 0.020, 0.000
  9.210, 0.019, 0.020, 0.000
  9.215, 0.019, 0.022, 0.000
  9.220, 0.019, 0.020, 0.000
  9.225, 0.019, 0.020, 0.000
  9.230, 0.019, 0.022, 0.000
  9.235, 0.019, 0.022, 0.000
  9.240, 0.019, 0.020, 0.000
  9.245, 0.019, 0.020, 0.000
  9.250, 0.019, 0.020, 0.000
  9.255, 0.019, 0.020, 0.000
  9.260, 0.019, 0.020, 0.000
  9.265, 0.019, 0.020, 0.000
  9.270, 0.019, 0.022, 0.000
  9.275, 0.019, 0.020, 0.000
  9.280, 0.019, 0.020, 0.000
  9.285, 0.019, 0.020, 0.000
  9.290, 0.019, 0.022, 0.000
  9.295, 0.019, 0.022, 0.000
  9.300, 0.020, 0.020, 0.000
  9.305, 0.019, 0.020, 0.000
  9.310, 0.019, 0.025, 0.000
  9.315, 0.019, 0.020, 0.000
  9.320, 0.019, 0.020, 0.000
  9.325, 0.018, 0.020, 0.000
  9.330, 0.019, 0.020, 0.000
  9.335, 0.019, 0.020, 0.000
  9.340, 0.019, 0.018, 0.000
  9.345, 0.019, 0.022, 0.000
  9.350, 0.020, 0.022, 0.000
  9.355, 0.019, 0.018, 0.000
  9.360, 0.019, 0.018, 0.000
  9.365, 0.018, 0.022, 0.000
  9.370, 0.019, 0.020, 0.000
  9.375, 0.019, 0.018, 0.000
  9.380, 0.019, 0.018, 0.000
  9.385, 0.019, 0.020, 0.000
  9.390, 0.019, 0.018, 0.000
  9.395, 0.019, 0.018, 0.000
  9.400, 0.019, 0.018, 0.000
  9.405, 0.019, 0.022, 0.000
  9.410, 0.019, 0.018, 0.000
  9.415, 0.019, 0.018, 0.000
  9.420, 0.019, 0.018, 0.000
  9.425, 0.019, 0.022, 0.000
  9.430, 0.019, 0.018, 0.000
  9.435, 0.019, 0.015, 0.000
  9.440, 0.019, 0.018, 0.000
  9.445, 0.019, 0.020, 0.000
  9.450, 0.019, 0.018, 0.000
  9.455, 0.019, 0.018, 0.000
  9.460, 0.020, 0.018, 0.000
  9.465, 0.020, 0.020, 0.000
  9.470, 0.019, 0.018, 0.000
  9.475, 0.019, 0.020, 0.000
  9.480, 0.019, 0.018, 0.000
  9.485, 0.019, 0.020, 0.000
  9.490, 0.018, 0.018, 0.000
  9.495, 0.019, 0.020, 0.000
  9.500, 0.019, 0.018, 0.000
  9.505, 0.019, 0.020, 0.000
  9.510, 0.019, 0.018, 0.000
  9.515, 0.019, 0.018, 0.000
  9.520, 0.019, 0.020, 0.000
  9.525, 0.019, 0.020, 0.000
  9.530, 0.019, 0.018, 0.000
  9.535, 0.019, 0.020, 0.000
  9.540, 0.019, 0.018, 0.000
  9.545, 0.019, 0.018, 0.000
  9.550, 0.019, 0.018, 0.000
  9.555, 0.019, 0.018, 0.000
  9.560, 0.019, 0.020, 0.000
  9.565, 0.019, 0.018, 0.000
  9.570, 0.019, 0.018, 0.000
  9.575, 0.019, 0.022, 0.000
  9.580, 0.019, 0.020, 0.000
  9.585, 0.019, 0.018, 0.000
  9.590, 0.019, 0.018, 0.000
  9.595, 0.019, 0.020, 0.000
  9.600, 0.019, 0.020, 0.000
  9.605, 0.019, 0.015, 0.000
  9.610, 0.019, 0.020, 0.000
  9.615, 0.019, 0.020, 0.000
  9.620, 0.020, 0.018, 0.000
  9.625, 0.019, 0.018, 0.000
  9.630, 0.020, 0.020, 0.000
  9.635, 0.019, 0.022, 0.000
  9.640, 0.019, 0.020, 0.000
  9.645, 0.019, 0.018, 0.000
  9.650, 0.019, 0.020, 0.000
  9.655, 0.018, 0.020, 0.000
  9.660, 0.019, 0.020, 0.000
  9.665, 0.019, 0.018, 0.000
  9.670, 0.020, 0.020, 0.000
  9.675, 0.019, 0.018, 0.000
  9.680, 0.019, 0.020, 0.000
  9.685, 0.019, 0.020, 0.000
  9.690, 0.019, 0.020, 0.000
  9.695, 0.019, 0.020, 0.000
  9.700, 0.019, 0.018, 0.000
  9.705, 0.019, 0.018, 0.000
  9.710, 0.019, 0.018, 0.000
