Tiempo ,CORRIENT,VELOCIDA,ENTRADA
  6.900,-0.007, 0.240, 0.000
  6.905,-0.005, 0.227, 0.000
  6.910,-0.005, 0.220, 0.000
  6.915,-0.004, 0.215, 0.000
  6.920,-0.003, 0.207, 0.000
  6.925,-0.002, 0.198, 0.000
  6.930,-0.001, 0.192, 0.000
  6.935,-0.001, 0.192, 0.000
  6.940, 0.001, 0.190, 0.000
  6.945,-0.000, 0.180, 0.000
  6.950, 0.002, 0.172, 0.000
  6.955, 0.002, 0.178, 0.000
  6.960, 0.002, 0.175, 0.000
  6.965, 0.001, 0.170, 0.000
  6.970, 0.002, 0.168, 0.000
  6.975, 0.002, 0.162, 0.000
  6.980, 0.003, 0.165, 0.000
  6.985, 0.004, 0.157, 0.000
  6.990, 0.004, 0.157, 0.000
  6.995, 0.004, 0.153, 0.000
  7.000, 0.004, 0.150, 0.000
  7.005, 0.004, 0.145, 0.000
  7.010, 0.004, 0.148, 0.000
  7.015, 0.005, 0.142, 0.000
  7.020, 0.005, 0.140, 0.000
  7.025, 0.005, 0.138, 0.000
  7.030, 0.005, 0.135, 0.000
  7.035, 0.006, 0.130, 0.000
  7.040, 0.007, 0.125, 0.000
  7.045, 0.007, 0.125, 0.000
  7.050, 0.007, 0.122, 0.000
  7.055, 0.007, 0.120, 0.000
  7.060, 0.007, 0.117, 0.000
  7.065, 0.007, 0.115, 0.000
  7.070, 0.007, 0.113, 0.000
  7.075, 0.008, 0.110, 0.000
  7.080, 0.008, 0.105, 0.000
  7.085, 0.009, 0.103, 0.000
  7.090, 0.009, 0.100, 0.000
  7.095, 0.010, 0.095, 0.000
  7.100, 0.009, 0.090, 0.000
  7.105, 0.010, 0.098, 0.000
  7.110, 0.010, 0.095, 0.000
  7.115, 0.010, 0.087, 0.000
  7.120, 0.010, 0.082, 0.000
  7.125, 0.010, 0.085, 0.000
  7.130, 0.012, 0.082, 0.000
  7.135, 0.011, 0.078, 0.000
  7.140, 0.010, 0.078, 0.000
  7.145, 0.012, 0.075, 0.000
  7.150, 0.013, 0.065, 0.000
  7.155, 0.014, 0.062, 0.000
  7.160, 0.014, 0.060, 0.000
  7.165, 0.014, 0.065, 0.000
  7.170, 0.014, 0.060, 0.000
  7.175, 0.014, 0.060, 0.000
  7.180, 0.013, 0.062, 0.000
  7.185, 0.013, 0.062, 0.000
  7.190, 0.013, 0.062, 0.000
  7.195, 0.014, 0.055, 0.000
  7.200, 0.013, 0.058, 0.000
  7.205, 0.014, 0.055, 0.000
  7.210, 0.014, 0.055, 0.000
  7.215, 0.014, 0.052, 0.000
  7.220, 0.014, 0.055, 0.000
  7.225, 0.016, 0.055, 0.000
  7.230, 0.015, 0.050, 0.000
  7.235, 0.015, 0.045, 0.000
  7.240, 0.016, 0.043, 0.000
  7.245, 0.015, 0.037, 0.000
  7.250, 0.016, 0.037, 0.000
  7.255, 0.016, 0.032, 0.000
  7.260, 0.016, 0.032, 0.000
  7.265, 0.017, 0.027, 0.000
  7.270, 0.019, 0.025, 0.000
  7.275, 0.018, 0.020, 0.000
  7.280, 0.019, 0.022, 0.000
  7.285, 0.019, 0.018, 0.000
  7.290, 0.019, 0.020, 0.000
  7.295, 0.019, 0.022, 0.000
  7.300, 0.019, 0.020, 0.000
  7.305, 0.018, 0.018, 0.000
  7.310, 0.019, 0.020, 0.000
  7.315, 0.019, 0.020, 0.000
  7.320, 0.020, 0.018, 0.000
  7.325, 0.019, 0.020, 0.000
  7.330, 0.019, 0.018, 0.000
  7.335, 0.019, 0.020, 0.000
  7.340, 0.019, 0.020, 0.000
  7.345, 0.019, 0.018, 0.000
  7.350, 0.019, 0.018, 0.000
  7.355, 0.019, 0.020, 0.000
  7.360, 0.019, 0.018, 0.000
  7.365, 0.019, 0.018, 0.000
  7.370, 0.019, 0.018, 0.000
  7.375, 0.019, 0.020, 0.000
  7.380, 0.019, 0.018, 0.000
  7.385, 0.020, 0.018, 0.000
  7.390, 0.019, 0.020, 0.000
  7.395, 0.019, 0.020, 0.000
  7.400, 0.019, 0.018, 0.000
  7.405, 0.019, 0.018, 0.000
  7.410, 0.019, 0.020, 0.000
  7.415, 0.019, 0.020, 0.000
  7.420, 0.019, 0.018, 0.000
  7.425, 0.019, 0.015, 0.000
  7.430, 0.019, 0.018, 0.000
  7.435, 0.019, 0.020, 0.000
  7.440, 0.019, 0.020, 0.000
  7.445, 0.019, 0.018, 0.000
  7.450, 0.019, 0.020, 0.000
  7.455, 0.019, 0.020, 0.000
  7.460, 0.019, 0.018, 0.000
  7.465, 0.019, 0.018, 0.000
  7.470, 0.018, 0.020, 0.000
  7.475, 0.019, 0.020, 0.000
  7.480, 0.019, 0.018, 0.000
  7.485, 0.019, 0.018, 0.000
  7.490, 0.019, 0.020, 0.000
  7.495, 0.020, 0.020, 0.000
  7.500, 0.019, 0.018, 0.000
  7.505, 0.019, 0.020, 0.000
  7.510, 0.463, 0.027, 3.000
  7.515, 0.589, 0.413, 3.000
  7.520, 0.544, 0.770, 3.000
  7.525, 0.531, 1.080, 3.000
  7.530, 0.496, 1.330, 3.000
  7.535, 0.476, 1.558, 3.000
  7.540, 0.462, 1.705, 3.000
  7.545, 0.444, 1.840, 3.000
  7.550, 0.422, 2.013, 3.000
  7.555, 0.415, 2.087, 3.000
  7.560, 0.400, 2.240, 3.000
  7.565, 0.403, 2.327, 3.000
  7.570, 0.386, 2.418, 3.000
  7.575, 0.360, 2.535, 3.000
  7.580, 0.377, 2.557, 3.000
  7.585, 0.352, 2.668, 3.000
  7.590, 0.361, 2.735, 3.000
  7.595, 0.331, 2.805, 3.000
  7.600, 0.345, 2.862, 3.000
  7.605, 0.315, 2.977, 3.000
  7.610, 0.325, 2.977, 3.000
  7.615, 0.322, 3.043, 3.000
  7.620, 0.307, 3.105, 3.000
  7.625, 0.315, 3.130, 3.000
  7.630, 0.280, 3.217, 3.000
  7.635, 0.305, 3.240, 3.000
  7.640, 0.271, 3.363, 3.000
  7.645, 0.273, 3.355, 3.000
  7.650, 0.285, 3.363, 3.000
  7.655, 0.248, 3.483, 3.000
  7.660, 0.276, 3.465, 3.000
  7.665, 0.266, 3.535, 3.000
  7.670, 0.242, 3.587, 3.000
  7.675, 0.267, 3.613, 3.000
  7.680, 0.262, 3.630, 3.000
  7.685, 0.233, 3.705, 3.000
  7.690, 0.255, 3.710, 3.000
  7.695, 0.248, 3.728, 3.000
  7.700, 0.215, 3.763, 3.000
  7.705, 0.244, 3.767, 3.000
  7.710, 0.245, 3.815, 3.000
  7.715, 0.211, 3.885, 3.000
  7.720, 0.220, 3.882, 3.000
  7.725, 0.231, 3.890, 3.000
  7.730, 0.219, 3.972, 3.000
  7.735, 0.205, 3.997, 3.000
  7.740, 0.227, 3.967, 3.000
  7.745, 0.229, 3.985, 3.000
  7.750, 0.202, 4.030, 3.000
  7.755, 0.202, 4.015, 3.000
  7.760, 0.225, 3.997, 3.000
  7.765, 0.213, 4.062, 3.000
  7.770, 0.184, 4.117, 3.000
  7.775, 0.199, 4.088, 3.000
  7.780, 0.221, 4.060, 3.000
  7.785, 0.210, 4.130, 3.000
  7.790, 0.181, 4.182, 3.000
  7.795, 0.190, 4.142, 3.000
  7.800, 0.207, 4.140, 3.000
  7.805, 0.203, 4.195, 3.000
  7.810, 0.179, 4.202, 3.000
  7.815, 0.176, 4.233, 3.000
  7.820, 0.197, 4.218, 3.000
  7.825, 0.197, 4.185, 3.000
  7.830, 0.187, 4.302, 3.000
  7.835, 0.160, 4.270, 3.000
  7.840, 0.174, 4.265, 3.000
  7.845, 0.207, 4.230, 3.000
  7.850, 0.189, 4.293, 3.000
  7.855, 0.168, 4.310, 3.000
  7.860, 0.166, 4.335, 3.000
  7.865, 0.189, 4.287, 3.000
  7.870, 0.184, 4.300, 3.000
  7.875, 0.189, 4.332, 3.000
  7.880, 0.157, 4.372, 3.000
  7.885, 0.165, 4.332, 3.000
  7.890, 0.188, 4.355, 3.000
  7.895, 0.178, 4.320, 3.000
  7.900, 0.187, 4.408, 3.000
  7.905, 0.148, 4.398, 3.000
  7.910, 0.164, 4.363, 3.000
  7.915, 0.183, 4.398, 3.000
  7.920, 0.177, 4.347, 3.000
  7.925, 0.181, 4.430, 3.000
  7.930, 0.148, 4.432, 3.000
  7.935, 0.157, 4.400, 3.000
  7.940, 0.178, 4.408, 3.000
  7.945, 0.176, 4.390, 3.000
  7.950, 0.176, 4.430, 3.000
  7.955, 0.155, 4.465, 3.000
  7.960, 0.150, 4.463, 3.000
  7.965, 0.161, 4.408, 3.000
  7.970, 0.188, 4.423, 3.000
  7.975, 0.174, 4.445, 3.000
  7.980, 0.153, 4.457, 3.000
  7.985, 0.145, 4.490, 3.000
  7.990, 0.159, 4.443, 3.000
  7.995, 0.178, 4.400, 3.000
  8.000, 0.179, 4.443, 3.000
  8.005, 0.170, 4.525, 3.000
  8.010, 0.135, 4.483, 3.000
  8.015, 0.155, 4.455, 3.000
  8.020, 0.169, 4.467, 3.000
  8.025, 0.177, 4.450, 3.000
  8.030, 0.169, 4.470, 3.000
  8.035, 0.149, 4.497, 3.000
  8.040, 0.146, 4.530, 3.000
  8.045, 0.150, 4.472, 3.000
  8.050, 0.176, 4.440, 3.000
  8.055, 0.177, 4.475, 3.000
  8.060, 0.172, 4.550, 3.000
  8.065, 0.137, 4.523, 3.000
  8.070, 0.148, 4.487, 3.000
  8.075, 0.162, 4.480, 3.000
  8.080, 0.180, 4.500, 3.000
  8.085, 0.169, 4.507, 3.000
  8.090, 0.148, 4.512, 3.000
  8.095, 0.137, 4.528, 3.000
  8.100, 0.156, 4.510, 3.000
  8.105, 0.172, 4.495, 3.000
  8.110, 0.170, 4.465, 3.000
  8.115, 0.173, 4.532, 3.000
  8.120, 0.149, 4.548, 3.000
  8.125, 0.144, 4.557, 3.000
  8.130, 0.146, 4.503, 3.000
  8.135, 0.179, 4.467, 3.000
  8.140, 0.172, 4.503, 3.000
  8.145, 0.171, 4.580, 3.000
  8.150, 0.138, 4.555, 3.000
  8.155, 0.148, 4.523, 3.000
  8.160, 0.155, 4.490, 3.000
  8.165, 0.181, 4.510, 3.000
  8.170, 0.175, 4.538, 3.000
  8.175, 0.151, 4.565, 3.000
  8.180, 0.128, 4.540, 3.000
  8.185, 0.152, 4.520, 3.000
  8.190, 0.163, 4.523, 3.000
  8.195, 0.175, 4.523, 3.000
  8.200, 0.165, 4.530, 3.000
  8.205, 0.145, 4.540, 3.000
  8.210, 0.134, 4.565, 3.000
  8.215, 0.152, 4.545, 3.000
  8.220, 0.171, 4.532, 3.000
  8.225, 0.166, 4.507, 3.000
  8.230, 0.164, 4.540, 3.000
  8.235, 0.146, 4.565, 3.000
  8.240, 0.139, 4.588, 3.000
  8.245, 0.150, 4.540, 3.000
  8.250, 0.171, 4.510, 3.000
  8.255, 0.164, 4.495, 3.000
  8.260, 0.170, 4.568, 3.000
  8.265, 0.147, 4.580, 3.000
  8.270, 0.141, 4.590, 3.000
  8.275, 0.145, 4.528, 3.000
  8.280, 0.172, 4.500, 3.000
  8.285, 0.167, 4.515, 3.000
  8.290, 0.172, 4.593, 3.000
  8.295, 0.145, 4.590, 3.000
  8.300, 0.143, 4.580, 3.000
  8.305, 0.147, 4.507, 3.000
  8.310, 0.178, 4.495, 3.000
  8.315, 0.172, 4.538, 3.000
  8.320, 0.168, 4.605, 3.000
  8.325, 0.135, 4.582, 3.000
  8.330, 0.145, 4.570, 3.000
  8.335, 0.147, 4.515, 3.000
  8.340, 0.179, 4.510, 3.000
  8.345, 0.174, 4.560, 3.000
  8.350, 0.166, 4.605, 3.000
  8.355, 0.133, 4.577, 3.000
  8.360, 0.144, 4.550, 3.000
  8.365, 0.153, 4.520, 3.000
  8.370, 0.180, 4.525, 3.000
  8.375, 0.171, 4.562, 3.000
  8.380, 0.156, 4.605, 3.000
  8.385, 0.131, 4.570, 3.000
  8.390, 0.146, 4.543, 3.000
  8.395, 0.155, 4.540, 3.000
  8.400, 0.183, 4.540, 3.000
  8.405, 0.170, 4.568, 3.000
  8.410, 0.153, 4.595, 3.000
  8.415, 0.131, 4.568, 3.000
  8.420, 0.147, 4.543, 3.000
  8.425, 0.159, 4.545, 3.000
  8.430, 0.178, 4.545, 3.000
  8.435, 0.169, 4.562, 3.000
  8.440, 0.148, 4.590, 3.000
  8.445, 0.128, 4.568, 3.000
  8.450, 0.148, 4.543, 3.000
  8.455, 0.160, 4.550, 3.000
  8.460, 0.178, 4.550, 3.000
  8.465, 0.170, 4.568, 3.000
  8.470, 0.147, 4.573, 3.000
  8.475, 0.129, 4.570, 3.000
  8.480, 0.150, 4.552, 3.000
  8.485, 0.166, 4.557, 3.000
  8.490, 0.171, 4.548, 3.000
  8.495, 0.168, 4.565, 3.000
  8.500, 0.146, 4.585, 3.000
  8.505,-0.340, 4.562, 0.000
  8.510,-0.458, 4.170, 0.000
  8.515,-0.412, 3.778, 0.000
  8.520,-0.395, 3.525, 0.000
  8.525,-0.359, 3.262, 0.000
  8.530,-0.337, 3.065, 0.000
  8.535,-0.319, 2.928, 0.000
  8.540,-0.299, 2.702, 0.000
  8.545,-0.287, 2.652, 0.000
  8.550,-0.272, 2.492, 0.000
  8.555,-0.261, 2.385, 0.000
  8.560,-0.255, 2.303, 0.000
  8.565,-0.235, 2.205, 0.000
  8.570,-0.234, 2.155, 0.000
  8.575,-0.219, 2.017, 0.000
  8.580,-0.207, 1.967, 0.000
  8.585,-0.210, 1.900, 0.000
  8.590,-0.188, 1.822, 0.000
  8.595,-0.184, 1.758, 0.000
  8.600,-0.186, 1.697, 0.000
  8.605,-0.171, 1.612, 0.000
  8.610,-0.163, 1.567, 0.000
  8.615,-0.161, 1.520, 0.000
  8.620,-0.155, 1.457, 0.000
  8.625,-0.142, 1.402, 0.000
  8.630,-0.140, 1.375, 0.000
  8.635,-0.137, 1.335, 0.000
  8.640,-0.132, 1.277, 0.000
  8.645,-0.125, 1.235, 0.000
  8.650,-0.116, 1.175, 0.000
  8.655,-0.113, 1.168, 0.000
  8.660,-0.113, 1.110, 0.000
  8.665,-0.108, 1.072, 0.000
  8.670,-0.101, 1.033, 0.000
  8.675,-0.094, 0.990, 0.000
  8.680,-0.093, 0.978, 0.000
  8.685,-0.091, 0.955, 0.000
  8.690,-0.090, 0.928, 0.000
  8.695,-0.084, 0.882, 0.000
  8.700,-0.079, 0.847, 0.000
  8.705,-0.073, 0.822, 0.000
  8.710,-0.073, 0.798, 0.000
  8.715,-0.069, 0.780, 0.000
  8.720,-0.067, 0.752, 0.000
  8.725,-0.066, 0.733, 0.000
  8.730,-0.062, 0.698, 0.000
  8.735,-0.056, 0.665, 0.000
  8.740,-0.053, 0.642, 0.000
  8.745,-0.052, 0.630, 0.000
  8.750,-0.050, 0.618, 0.000
  8.755,-0.049, 0.610, 0.000
  8.760,-0.047, 0.585, 0.000
  8.765,-0.045, 0.570, 0.000
  8.770,-0.045, 0.558, 0.000
  8.775,-0.041, 0.530, 0.000
  8.780,-0.040, 0.512, 0.000
  8.785,-0.036, 0.495, 0.000
  8.790,-0.033, 0.470, 0.000
  8.795,-0.032, 0.468, 0.000
  8.800,-0.030, 0.445, 0.000
  8.805,-0.029, 0.440, 0.000
  8.810,-0.027, 0.425, 0.000
  8.815,-0.026, 0.417, 0.000
  8.820,-0.024, 0.395, 0.000
  8.825,-0.023, 0.385, 0.000
  8.830,-0.023, 0.368, 0.000
  8.835,-0.021, 0.365, 0.000
  8.840,-0.020, 0.347, 0.000
  8.845,-0.019, 0.333, 0.000
  8.850,-0.017, 0.325, 0.000
  8.855,-0.014, 0.315, 0.000
  8.860,-0.014, 0.308, 0.000
  8.865,-0.013, 0.295, 0.000
  8.870,-0.011, 0.290, 0.000
  8.875,-0.012, 0.287, 0.000
  8.880,-0.009, 0.280, 0.000
  8.885,-0.008, 0.270, 0.000
  8.890,-0.009, 0.272, 0.000
  8.895,-0.009, 0.268, 0.000
  8.900,-0.008, 0.257, 0.000
  8.905,-0.007, 0.255, 0.000
  8.910,-0.007, 0.252, 0.000
  8.915,-0.007, 0.245, 0.000
