Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
-0.4,0.0,0.0,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.02,0.0,0.0,0.0,-0.0,0.0,0.0
0.04,0.019,0.019,0.0,-0.0,0.6,0.0
0.06,0.038,0.038,0.0,-0.0,0.6,0.0
0.08,0.057,0.057,0.0,-0.0,0.6,0.0
0.1,0.075,0.075,0.0,-0.0,0.6,0.0
0.12,0.094,0.094,0.0,-0.0,0.6,0.0
0.14,0.113,0.113,0.0,-0.0,0.6,0.0
0.16,0.132,0.132,0.0,-0.0,0.6,0.0
0.18,0.151,0.151,0.0,-0.0,0.6,0.0
0.2,0.17,0.17,0.0,-0.0,0.6,0.0
0.22,0.188,0.188,0.0,-0.0,0.6,0.0
0.24,0.207,0.207,0.0,-0.0,0.6,0.0
0.26,0.226,0.226,0.0,-0.0,0.6,0.0
0.28,0.245,0.245,0.0,-0.0,0.6,0.0
0.3,0.264,0.264,0.0,-0.0,0.6,0.0
0.32,0.283,0.283,0.0,-0.0,0.6,0.0
0.34,0.301,0.301,0.0,-0.0,0.6,0.0
0.36,0.32,0.32,0.0,-0.0,0.6,0.0
0.38,0.339,0.339,0.0,-0.0,0.6,0.0
0.4,0.358,0.358,0.0,-0.0,0.6,0.0
0.42,0.377,0.377,0.0,-0.0,0.6,0.0
0.44,0.396,0.396,0.0,-0.0,0.6,0.0
0.46,0.414,0.414,0.0,-0.0,0.6,0.0
0.48,0.433,0.433,0.0,-0.0,0.6,0.0
0.5,0.452,0.452,0.0,-0.0,0.6,0.0
0.52,0.471,0.471,0.0,-0.0,0.6,0.0
0.54,0.461,0.461,0.026,0.002,0.6,0.0
0.56,0.465,0.465,0.041,0.002,0.6,0.0
0.58,0.479,0.479,0.044,0.003,0.6,0.0
0.6,0.469,0.469,0.071,0.005,0.6,0.0
0.62,0.501,0.501,0.058,0.005,0.6,0.0
0.64,0.502,0.502,0.074,0.009,0.6,0.0
0.66,0.481,0.481,0.111,0.01,0.6,0.0
0.68,0.48,0.48,0.128,0.014,0.6,0.0
0.7,0.465,0.465,0.159,0.017,0.6,0.0
0.72,0.468,0.468,0.173,0.021,0.6,0.0
0.74,0.482,0.482,0.176,0.024,0.6,0.0
0.76,0.499,0.499,0.175,0.028,0.6,0.0
0.78,0.46,0.46,0.228,0.035,0.6,0.0
0.8,0.418,0.418,0.282,0.04,0.6,0.0
0.82,0.439,0.439,0.278,0.045,0.6,0.0
0.84,0.466,0.466,0.267,0.051,0.6,0.0
0.86,0.459,0.459,0.289,0.058,0.6,0.0
0.88,0.432,0.432,0.328,0.065,0.6,0.0
0.9,0.428,0.428,0.347,0.072,0.6,0.0
0.92,0.439,0.439,0.351,0.079,0.6,0.0
0.94,0.425,0.425,0.377,0.087,0.6,0.0
0.96,0.425,0.425,0.39,0.094,0.6,0.0
0.98,0.464,0.464,0.367,0.101,0.6,0.0
1.0,0.465,0.465,0.379,0.11,0.6,0.0
1.02,0.468,0.468,0.389,0.117,0.6,0.0
1.04,0.477,0.477,0.393,0.126,0.6,0.0
1.06,0.49,0.49,0.393,0.133,0.6,0.0
1.08,0.503,0.503,0.393,0.141,0.6,0.0
1.1,0.516,0.516,0.393,0.148,0.6,0.0
1.12,0.557,0.557,0.366,0.155,0.6,0.0
1.14,0.584,0.584,0.352,0.162,0.6,0.0
1.16,0.629,0.629,0.322,0.168,0.6,0.0
1.18,0.656,0.656,0.308,0.175,0.6,0.0
1.2,0.643,0.643,0.331,0.182,0.6,0.0
1.22,0.668,0.668,0.319,0.187,0.6,0.0
1.24,0.719,0.719,0.283,0.192,0.6,0.0
1.26,0.749,0.749,0.265,0.197,0.6,0.0
1.28,0.765,0.765,0.26,0.202,0.6,0.0
1.3,0.805,0.805,0.234,0.206,0.6,0.0
1.32,0.859,0.859,0.194,0.209,0.6,0.0
1.34,0.861,0.861,0.203,0.215,0.6,0.0
1.36,0.861,0.861,0.213,0.218,0.6,0.0
1.38,0.896,0.896,0.191,0.222,0.6,0.0
1.4,0.95,0.95,0.152,0.223,0.6,0.0
1.42,0.981,0.981,0.133,0.227,0.6,0.0
1.44,0.968,0.968,0.156,0.23,0.6,0.0
1.46,0.963,0.963,0.17,0.234,0.6,0.0
1.48,0.968,0.968,0.175,0.237,0.6,0.0
1.5,1.007,1.007,0.149,0.239,0.6,0.0
1.52,1.033,1.033,0.134,0.243,0.6,0.0
1.54,1.02,1.02,0.157,0.246,0.6,0.0
1.56,1.044,1.044,0.144,0.248,0.6,0.0
1.58,1.065,1.065,0.134,0.251,0.6,0.0
1.6,1.05,1.05,0.157,0.255,0.6,0.0
1.62,1.046,1.046,0.171,0.258,0.6,0.0
1.64,1.023,1.023,0.201,0.264,0.6,0.0
1.66,1.017,1.017,0.216,0.267,0.6,0.0
1.68,1.051,1.051,0.193,0.271,0.6,0.0
1.7,1.076,1.076,0.179,0.274,0.6,0.0
1.72,1.062,1.062,0.2,0.279,0.6,0.0
1.74,1.056,1.056,0.214,0.283,0.6,0.0
1.76,1.06,1.06,0.219,0.288,0.6,0.0
1.78,1.04,1.04,0.245,0.293,0.6,0.0
1.8,1.034,1.034,0.259,0.298,0.6,0.0
1.82,1.038,1.038,0.263,0.304,0.6,0.0
1.84,1.047,1.047,0.263,0.309,0.6,0.0
1.86,1.055,1.055,0.262,0.314,0.6,0.0
1.88,1.063,1.063,0.262,0.319,0.6,0.0
1.9,1.071,1.071,0.262,0.325,0.6,0.0
1.92,1.078,1.078,0.262,0.33,0.6,0.0
1.94,1.085,1.085,0.262,0.335,0.6,0.0
1.96,1.121,1.121,0.235,0.339,0.6,0.0
1.98,1.143,1.143,0.221,0.344,0.6,0.0
2.0,1.126,1.126,0.244,0.349,0.6,0.0
2.02,1.118,1.118,0.258,0.354,0.6,0.0
2.04,1.148,1.148,0.236,0.358,0.6,0.0
2.06,1.169,1.169,0.222,0.363,0.6,0.0
2.08,1.181,1.181,0.218,0.367,0.6,0.0
2.1,1.187,1.187,0.217,0.372,0.6,0.0
2.12,1.193,1.193,0.218,0.375,0.6,0.0
2.14,1.227,1.227,0.192,0.379,0.6,0.0
2.16,1.248,1.248,0.178,0.382,0.6,0.0
2.18,1.23,1.23,0.2,0.387,0.6,0.0
2.2,1.249,1.249,0.188,0.389,0.6,0.0
2.22,1.294,1.294,0.152,0.393,0.6,0.0
2.24,1.29,1.29,0.16,0.396,0.6,0.0
2.26,1.285,1.285,0.17,0.4,0.6,0.0
2.28,1.286,1.286,0.174,0.403,0.6,0.0
2.3,1.32,1.32,0.149,0.405,0.6,0.0
2.32,1.34,1.34,0.134,0.408,0.6,0.0
2.34,1.35,1.35,0.13,0.41,0.6,0.0
2.36,1.356,1.356,0.13,0.414,0.6,0.0
2.38,1.36,1.36,0.131,0.415,0.6,0.0
2.4,1.365,1.365,0.131,0.419,0.6,0.0
2.42,1.37,1.37,0.131,0.421,0.6,0.0
2.44,1.404,1.404,0.105,0.422,0.6,0.0
2.46,1.396,1.396,0.117,0.426,0.6,0.0
2.48,1.361,1.361,0.153,0.429,0.6,0.0
2.5,1.375,1.375,0.145,0.431,0.6,0.0
2.52,1.39,1.39,0.135,0.435,0.6,0.0
2.54,1.399,1.399,0.131,0.436,0.6,0.0
2.56,1.404,1.404,0.13,0.44,0.6,0.0
2.58,1.38,1.38,0.157,0.443,0.6,0.0
2.6,1.397,1.397,0.145,0.445,0.6,0.0
2.62,1.412,1.412,0.135,0.449,0.6,0.0
2.64,1.392,1.392,0.157,0.452,0.6,0.0
2.66,1.41,1.41,0.145,0.454,0.6,0.0
2.68,1.425,1.425,0.134,0.457,0.6,0.0
2.7,1.404,1.404,0.157,0.461,0.6,0.0
2.72,1.393,1.393,0.171,0.464,0.6,0.0
2.74,1.42,1.42,0.149,0.466,0.6,0.0
2.76,1.439,1.439,0.135,0.469,0.6,0.0
2.78,1.418,1.418,0.157,0.473,0.6,0.0
2.8,1.435,1.435,0.144,0.475,0.6,0.0
2.82,1.449,1.449,0.134,0.478,0.6,0.0
2.84,1.456,1.456,0.131,0.48,0.6,0.0
2.86,1.46,1.46,0.13,0.483,0.6,0.0
2.88,1.463,1.463,0.131,0.485,0.6,0.0
2.9,1.494,1.494,0.104,0.487,0.6,0.0
2.92,1.484,1.484,0.117,0.49,0.6,0.0
2.94,1.476,1.476,0.127,0.492,0.6,0.0
2.96,1.503,1.503,0.104,0.494,0.6,0.0
2.98,1.52,1.52,0.091,0.496,0.6,0.0
3.0,1.528,1.528,0.087,0.497,0.6,0.0
3.02,1.531,1.531,0.086,0.499,0.6,0.0
3.04,1.533,1.533,0.087,0.501,0.6,0.0
3.06,1.535,1.535,0.087,0.503,0.6,0.0
3.08,1.538,1.538,0.087,0.504,0.6,0.0
3.1,1.54,1.54,0.087,0.506,0.6,0.0
3.12,1.543,1.543,0.087,0.508,0.6,0.0
3.14,1.546,1.546,0.087,0.51,0.6,0.0
3.16,1.548,1.548,0.087,0.511,0.6,0.0
3.18,1.55,1.55,0.087,0.513,0.6,0.0
3.2,1.553,1.553,0.087,0.515,0.6,0.0
3.22,1.584,1.584,0.061,0.515,0.6,0.0
3.24,1.601,1.601,0.047,0.517,0.6,0.0
3.26,1.579,1.579,0.069,0.518,0.6,0.0
3.28,1.566,1.566,0.083,0.52,0.6,0.0
3.3,1.592,1.592,0.061,0.52,0.6,0.0
3.32,1.609,1.609,0.047,0.522,0.6,0.0
3.34,1.588,1.588,0.07,0.524,0.6,0.0
3.36,1.603,1.603,0.057,0.524,0.6,0.0
3.38,1.616,1.616,0.047,0.525,0.6,0.0
3.4,1.593,1.593,0.07,0.527,0.6,0.0
3.42,1.581,1.581,0.084,0.529,0.6,0.0
3.44,1.607,1.607,0.061,0.529,0.6,0.0
3.46,1.623,1.623,0.047,0.531,0.6,0.0
3.48,1.602,1.602,0.07,0.532,0.6,0.0
3.5,1.589,1.589,0.083,0.534,0.6,0.0
3.52,1.614,1.614,0.061,0.534,0.6,0.0
3.54,1.631,1.631,0.047,0.536,0.6,0.0
3.56,1.609,1.609,0.07,0.538,0.6,0.0
3.58,1.595,1.595,0.083,0.539,0.6,0.0
3.6,1.621,1.621,0.061,0.539,0.6,0.0
3.62,1.637,1.637,0.047,0.541,0.6,0.0
3.64,1.615,1.615,0.07,0.543,0.6,0.0
3.66,1.63,1.63,0.057,0.543,0.6,0.0
3.68,1.642,1.642,0.047,0.545,0.6,0.0
3.7,1.619,1.619,0.07,0.546,0.6,0.0
3.72,1.606,1.606,0.084,0.548,0.6,0.0
3.74,1.631,1.631,0.061,0.548,0.6,0.0
3.76,1.647,1.647,0.047,0.55,0.6,0.0
3.78,1.625,1.625,0.07,0.552,0.6,0.0
3.8,1.64,1.64,0.057,0.552,0.6,0.0
3.82,1.652,1.652,0.047,0.553,0.6,0.0
3.84,1.628,1.628,0.07,0.555,0.6,0.0
3.86,1.643,1.643,0.057,0.555,0.6,0.0
3.88,1.655,1.655,0.047,0.557,0.6,0.0
3.9,1.632,1.632,0.07,0.559,0.6,0.0
3.92,1.646,1.646,0.057,0.559,0.6,0.0
3.94,1.658,1.658,0.047,0.56,0.6,0.0
3.96,1.663,1.663,0.044,0.56,0.6,0.0
3.98,1.665,1.665,0.043,0.562,0.6,0.0
4.0,1.666,1.666,0.043,0.562,0.6,0.0
4.02,1.666,1.666,0.044,0.564,0.6,0.0
4.04,1.667,1.667,0.044,0.564,0.6,0.0
4.06,1.668,1.668,0.044,0.565,0.6,0.0
4.08,1.669,1.669,0.044,0.565,0.6,0.0
4.1,1.67,1.67,0.044,0.567,0.6,0.0
4.12,1.671,1.671,0.044,0.567,0.6,0.0
4.14,1.7,1.7,0.017,0.567,0.6,0.0
4.16,1.688,1.688,0.029,0.569,0.6,0.0
4.18,1.677,1.677,0.04,0.569,0.6,0.0
4.2,1.703,1.703,0.017,0.569,0.6,0.0
4.22,1.69,1.69,0.03,0.571,0.6,0.0
4.24,1.68,1.68,0.04,0.571,0.6,0.0
4.26,1.705,1.705,0.017,0.571,0.6,0.0
4.28,1.692,1.692,0.03,0.572,0.6,0.0
4.3,1.682,1.682,0.04,0.572,0.6,0.0
4.32,1.707,1.707,0.017,0.572,0.6,0.0
4.34,1.723,1.723,0.004,0.572,0.6,0.0
4.36,1.699,1.699,0.026,0.574,0.6,0.0
4.38,1.685,1.685,0.04,0.574,0.6,0.0
4.4,1.71,1.71,0.018,0.574,0.6,0.0
4.42,1.697,1.697,0.03,0.576,0.6,0.0
4.44,1.687,1.687,0.04,0.576,0.6,0.0
4.46,1.712,1.712,0.017,0.576,0.6,0.0
4.48,1.699,1.699,0.03,0.578,0.6,0.0
4.5,1.689,1.689,0.04,0.578,0.6,0.0
4.52,1.714,1.714,0.017,0.578,0.6,0.0
4.54,1.701,1.701,0.03,0.579,0.6,0.0
4.56,1.69,1.69,0.04,0.579,0.6,0.0
4.58,1.715,1.715,0.017,0.579,0.6,0.0
4.6,1.702,1.702,0.03,0.581,0.6,0.0
4.62,1.692,1.692,0.04,0.581,0.6,0.0
4.64,1.717,1.717,0.017,0.581,0.6,0.0
4.66,1.703,1.703,0.03,0.583,0.6,0.0
4.68,1.693,1.693,0.04,0.583,0.6,0.0
4.7,1.718,1.718,0.017,0.583,0.6,0.0
4.72,1.705,1.705,0.03,0.585,0.6,0.0
4.74,1.694,1.694,0.04,0.585,0.6,0.0
4.76,1.719,1.719,0.017,0.585,0.6,0.0
4.78,1.734,1.734,0.004,0.585,0.6,0.0
4.8,1.711,1.711,0.026,0.586,0.6,0.0
4.82,1.696,1.696,0.04,0.586,0.6,0.0
4.84,1.72,1.72,0.018,0.586,0.6,0.0
4.86,1.707,1.707,0.03,0.588,0.6,0.0
4.88,1.696,1.696,0.04,0.588,0.6,0.0
4.9,1.721,1.721,0.017,0.588,0.6,0.0
4.92,1.736,1.736,0.004,0.588,0.6,0.0
4.94,1.741,1.741,-0.001,0.588,0.6,0.0
4.96,1.713,1.713,0.026,0.59,0.6,0.0
4.98,1.698,1.698,0.04,0.59,0.6,0.0
5.0,1.722,1.722,0.018,0.59,0.6,0.0
5.02,1.737,1.737,0.004,0.59,0.6,0.0
5.04,1.742,1.742,-0.0,0.59,0.6,0.0
5.06,1.743,1.743,-0.001,0.59,0.6,0.0
5.08,1.743,1.743,-0.0,0.59,0.6,0.0
5.1,1.714,1.714,0.026,0.592,0.6,0.0
5.12,1.699,1.699,0.041,0.592,0.6,0.0
5.14,1.724,1.724,0.018,0.592,0.6,0.0
5.16,1.739,1.739,0.004,0.592,0.6,0.0
5.18,1.744,1.744,-0.0,0.592,0.6,0.0
5.2,1.745,1.745,-0.001,0.592,0.6,0.0
5.22,1.744,1.744,-0.0,0.592,0.6,0.0
5.24,1.744,1.744,-0.0,0.592,0.6,0.0
5.26,1.744,1.744,0.0,0.592,0.6,0.0
5.28,1.745,1.745,0.0,0.592,0.6,0.0
5.3,1.745,1.745,0.0,0.592,0.6,0.0
5.32,1.745,1.745,0.0,0.592,0.6,0.0
5.34,1.717,1.717,0.026,0.593,0.6,0.0
5.36,1.702,1.702,0.041,0.593,0.6,0.0
5.38,1.726,1.726,0.018,0.593,0.6,0.0
5.4,1.742,1.742,0.004,0.593,0.6,0.0
5.42,1.718,1.718,0.026,0.595,0.6,0.0
5.44,1.703,1.703,0.04,0.595,0.6,0.0
5.46,1.727,1.727,0.018,0.595,0.6,0.0
5.48,1.742,1.742,0.004,0.595,0.6,0.0
5.5,1.718,1.718,0.026,0.597,0.6,0.0
5.52,1.703,1.703,0.04,0.597,0.6,0.0
5.54,1.727,1.727,0.018,0.597,0.6,0.0
5.56,1.742,1.742,0.004,0.597,0.6,0.0
5.58,1.747,1.747,-0.0,0.597,0.6,0.0
5.6,1.747,1.747,-0.001,0.597,0.6,0.0
5.62,1.718,1.718,0.026,0.599,0.6,0.0
5.64,1.703,1.703,0.041,0.599,0.6,0.0
5.66,1.727,1.727,0.018,0.599,0.6,0.0
5.68,1.742,1.742,0.004,0.599,0.6,0.0
5.7,1.747,1.747,-0.0,0.599,0.6,0.0
5.72,1.747,1.747,-0.001,0.599,0.6,0.0
5.74,1.747,1.747,-0.0,0.599,0.6,0.0
5.76,1.746,1.746,-0.0,0.599,0.6,0.0
5.78,1.746,1.746,0.0,0.599,0.6,0.0
5.8,1.746,1.746,0.0,0.599,0.6,0.0
5.82,1.746,1.746,0.0,0.599,0.6,0.0
5.84,1.746,1.746,0.0,0.599,0.6,0.0
5.86,1.746,1.746,0.0,0.599,0.6,0.0
5.88,1.746,1.746,0.0,0.599,0.6,0.0
5.9,1.746,1.746,0.0,0.599,0.6,0.0
5.92,1.747,1.747,0.0,0.599,0.6,0.0
5.94,1.718,1.718,0.026,0.6,0.6,0.0
5.96,1.703,1.703,0.041,0.6,0.6,0.0
5.98,1.727,1.727,0.018,0.6,0.6,0.0
6.0,1.742,1.742,0.004,0.6,0.6,0.0
6.02,1.747,1.747,-0.0,0.6,0.6,0.0
6.04,1.747,1.747,-0.001,0.6,0.6,0.0
6.06,1.746,1.746,-0.0,0.6,0.6,0.0
6.08,1.718,1.718,0.026,0.602,0.6,0.0
6.1,1.702,1.702,0.041,0.602,0.6,0.0
6.12,1.726,1.726,0.018,0.602,0.6,0.0
6.14,1.741,1.741,0.004,0.602,0.6,0.0
6.16,1.746,1.746,-0.0,0.602,0.6,0.0
6.18,1.746,1.746,-0.001,0.602,0.6,0.0
6.2,1.746,1.746,-0.0,0.602,0.6,0.0
6.22,1.745,1.745,-0.0,0.602,0.6,0.0
6.24,1.745,1.745,0.0,0.602,0.6,0.0
6.26,1.745,1.745,0.0,0.602,0.6,0.0
6.28,1.745,1.745,0.0,0.602,0.6,0.0
6.3,1.745,1.745,0.0,0.602,0.6,0.0
6.32,1.774,1.774,-0.026,0.6,0.6,0.0
6.34,1.789,1.789,-0.041,0.6,0.6,0.0
6.36,1.765,1.765,-0.018,0.6,0.6,0.0
6.38,1.749,1.749,-0.004,0.6,0.6,0.0
6.4,1.745,1.745,0.0,0.6,0.6,0.0
6.42,1.744,1.744,0.001,0.6,0.6,0.0
6.44,1.745,1.745,0.0,0.6,0.6,0.0
6.46,1.716,1.716,0.026,0.602,0.6,0.0
6.48,1.701,1.701,0.041,0.602,0.6,0.0
6.5,1.725,1.725,0.018,0.602,0.6,0.0
6.52,1.74,1.74,0.004,0.602,0.6,0.0
6.54,1.745,1.745,-0.0,0.602,0.6,0.0
6.56,1.745,1.745,-0.001,0.602,0.6,0.0
6.58,1.745,1.745,-0.0,0.602,0.6,0.0
6.6,1.744,1.744,-0.0,0.602,0.6,0.0
6.62,1.744,1.744,0.0,0.602,0.6,0.0
6.64,1.744,1.744,0.0,0.602,0.6,0.0
6.66,1.744,1.744,0.0,0.602,0.6,0.0
6.68,1.744,1.744,0.0,0.602,0.6,0.0
6.7,1.744,1.744,0.0,0.602,0.6,0.0
6.72,1.744,1.744,0.0,0.602,0.6,0.0
6.74,1.744,1.744,0.0,0.602,0.6,0.0
6.76,1.744,1.744,0.0,0.602,0.6,0.0
6.78,1.744,1.744,0.0,0.602,0.6,0.0
6.8,1.744,1.744,0.0,0.602,0.6,0.0
6.82,1.744,1.744,0.0,0.602,0.6,0.0
6.84,1.743,1.743,0.0,0.602,0.6,0.0
6.86,1.772,1.772,-0.026,0.6,0.6,0.0
6.88,1.787,1.787,-0.041,0.6,0.6,0.0
6.9,1.763,1.763,-0.018,0.6,0.6,0.0
6.92,1.748,1.748,-0.004,0.6,0.6,0.0
6.94,1.743,1.743,0.0,0.6,0.6,0.0
6.96,1.743,1.743,0.001,0.6,0.6,0.0
6.98,1.743,1.743,0.0,0.6,0.6,0.0
7.0,1.744,1.744,0.0,0.6,0.6,0.0
7.02,1.744,1.744,-0.0,0.6,0.6,0.0
7.04,1.744,1.744,-0.0,0.6,0.6,0.0
7.06,1.772,1.772,-0.026,0.599,0.6,0.0
7.08,1.788,1.788,-0.041,0.599,0.6,0.0
7.1,1.764,1.764,-0.018,0.599,0.6,0.0
7.12,1.748,1.748,-0.004,0.599,0.6,0.0
7.14,1.744,1.744,0.0,0.599,0.6,0.0
7.16,1.743,1.743,0.001,0.599,0.6,0.0
7.18,1.744,1.744,0.0,0.599,0.6,0.0
7.2,1.744,1.744,0.0,0.599,0.6,0.0
7.22,1.744,1.744,-0.0,0.599,0.6,0.0
7.24,1.745,1.745,-0.0,0.599,0.6,0.0
7.26,1.745,1.745,-0.0,0.599,0.6,0.0
7.28,1.773,1.773,-0.026,0.597,0.6,0.0
7.3,1.789,1.789,-0.041,0.597,0.6,0.0
7.32,1.765,1.765,-0.018,0.597,0.6,0.0
7.34,1.721,1.721,0.022,0.599,0.6,0.0
7.36,1.701,1.701,0.041,0.599,0.6,0.0
7.38,1.725,1.725,0.019,0.599,0.6,0.0
7.4,1.74,1.74,0.004,0.599,0.6,0.0
7.42,1.745,1.745,-0.0,0.599,0.6,0.0
7.44,1.746,1.746,-0.001,0.599,0.6,0.0
7.46,1.746,1.746,-0.0,0.599,0.6,0.0
7.48,1.745,1.745,-0.0,0.599,0.6,0.0
7.5,1.745,1.745,0.0,0.599,0.6,0.0
7.52,1.745,1.745,0.0,0.599,0.6,0.0
7.54,1.745,1.745,0.0,0.599,0.6,0.0
7.56,1.745,1.745,0.0,0.599,0.6,0.0
7.58,1.745,1.745,0.0,0.599,0.6,0.0
7.6,1.745,1.745,0.0,0.599,0.6,0.0
7.62,1.745,1.745,0.0,0.599,0.6,0.0
7.64,1.717,1.717,0.026,0.6,0.6,0.0
7.66,1.702,1.702,0.041,0.6,0.6,0.0
7.68,1.726,1.726,0.018,0.6,0.6,0.0
7.7,1.741,1.741,0.004,0.6,0.6,0.0
7.72,1.746,1.746,-0.0,0.6,0.6,0.0
7.74,1.746,1.746,-0.001,0.6,0.6,0.0
7.76,1.745,1.745,-0.0,0.6,0.6,0.0
7.78,1.745,1.745,-0.0,0.6,0.6,0.0
7.8,1.745,1.745,0.0,0.6,0.6,0.0
7.82,1.745,1.745,0.0,0.6,0.6,0.0
7.84,1.745,1.745,0.0,0.6,0.6,0.0
7.86,1.745,1.745,0.0,0.6,0.6,0.0
7.88,1.745,1.745,0.0,0.6,0.6,0.0
7.9,1.745,1.745,0.0,0.6,0.6,0.0
7.92,1.745,1.745,0.0,0.6,0.6,0.0
7.94,1.745,1.745,0.0,0.6,0.6,0.0
7.96,1.745,1.745,0.0,0.6,0.6,0.0
7.98,1.745,1.745,0.0,0.6,0.6,0.0
8.0,1.745,1.745,0.0,0.6,0.6,0.0
8.02,1.745,1.745,0.0,0.6,0.6,0.0
8.04,1.745,1.745,0.0,0.6,0.6,0.0
8.06,1.745,1.745,0.0,0.6,0.6,0.0
8.08,1.716,1.716,0.026,0.602,0.6,0.0
8.1,1.701,1.701,0.041,0.602,0.6,0.0
8.12,1.725,1.725,0.018,0.602,0.6,0.0
8.14,1.74,1.74,0.004,0.602,0.6,0.0
8.16,1.745,1.745,-0.0,0.602,0.6,0.0
8.18,1.745,1.745,-0.001,0.602,0.6,0.0
8.2,1.744,1.744,-0.0,0.602,0.6,0.0
8.22,1.744,1.744,-0.0,0.602,0.6,0.0
8.24,1.744,1.744,0.0,0.602,0.6,0.0
8.26,1.772,1.772,-0.026,0.6,0.6,0.0
8.28,1.788,1.788,-0.041,0.6,0.6,0.0
8.3,1.764,1.764,-0.018,0.6,0.6,0.0
8.32,1.748,1.748,-0.004,0.6,0.6,0.0
8.34,1.744,1.744,0.0,0.6,0.6,0.0
8.36,1.743,1.743,0.001,0.6,0.6,0.0
8.38,1.744,1.744,0.0,0.6,0.6,0.0
8.4,1.744,1.744,0.0,0.6,0.6,0.0
8.42,1.744,1.744,-0.0,0.6,0.6,0.0
8.44,1.744,1.744,-0.0,0.6,0.6,0.0
8.46,1.773,1.773,-0.026,0.599,0.6,0.0
8.48,1.788,1.788,-0.041,0.599,0.6,0.0
8.5,1.764,1.764,-0.018,0.599,0.6,0.0
8.52,1.749,1.749,-0.004,0.599,0.6,0.0
8.54,1.744,1.744,0.0,0.599,0.6,0.0
8.56,1.744,1.744,0.001,0.599,0.6,0.0
8.58,1.744,1.744,0.0,0.599,0.6,0.0
8.6,1.745,1.745,0.0,0.599,0.6,0.0
8.62,1.745,1.745,-0.0,0.599,0.6,0.0
8.64,1.745,1.745,-0.0,0.599,0.6,0.0
8.66,1.745,1.745,-0.0,0.599,0.6,0.0
8.68,1.745,1.745,-0.0,0.599,0.6,0.0
8.7,1.745,1.745,0.0,0.599,0.6,0.0
8.72,1.745,1.745,0.0,0.599,0.6,0.0
8.74,1.745,1.745,0.0,0.599,0.6,0.0
8.76,1.745,1.745,0.0,0.599,0.6,0.0
8.78,1.745,1.745,0.0,0.599,0.6,0.0
8.8,1.745,1.745,0.0,0.599,0.6,0.0
8.82,1.745,1.745,0.0,0.599,0.6,0.0
8.84,1.745,1.745,0.0,0.599,0.6,0.0
8.86,1.745,1.745,0.0,0.599,0.6,0.0
8.88,1.745,1.745,0.0,0.599,0.6,0.0
8.9,1.745,1.745,0.0,0.599,0.6,0.0
8.92,1.717,1.717,0.026,0.6,0.6,0.0
8.94,1.702,1.702,0.041,0.6,0.6,0.0
8.96,1.726,1.726,0.018,0.6,0.6,0.0
8.98,1.741,1.741,0.004,0.6,0.6,0.0
9.0,1.746,1.746,-0.0,0.6,0.6,0.0
9.02,1.746,1.746,-0.001,0.6,0.6,0.0
9.04,1.745,1.745,-0.0,0.6,0.6,0.0
9.06,1.745,1.745,-0.0,0.6,0.6,0.0
9.08,1.745,1.745,0.0,0.6,0.6,0.0
9.1,1.745,1.745,0.0,0.6,0.6,0.0
9.12,1.745,1.745,0.0,0.6,0.6,0.0
9.14,1.745,1.745,0.0,0.6,0.6,0.0
9.16,1.745,1.745,0.0,0.6,0.6,0.0
9.18,1.745,1.745,0.0,0.6,0.6,0.0
9.2,1.745,1.745,0.0,0.6,0.6,0.0
9.22,1.745,1.745,0.0,0.6,0.6,0.0
9.24,1.745,1.745,0.0,0.6,0.6,0.0
9.26,1.745,1.745,0.0,0.6,0.6,0.0
9.28,1.745,1.745,0.0,0.6,0.6,0.0
9.3,1.745,1.745,0.0,0.6,0.6,0.0
9.32,1.745,1.745,0.0,0.6,0.6,0.0
9.34,1.745,1.745,0.0,0.6,0.6,0.0
9.36,1.745,1.745,0.0,0.6,0.6,0.0
9.38,1.745,1.745,0.0,0.6,0.6,0.0
9.4,1.745,1.745,0.0,0.6,0.6,0.0
9.42,1.745,1.745,0.0,0.6,0.6,0.0
9.44,1.745,1.745,0.0,0.6,0.6,0.0
