Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
26.96,1.777,1.777,-0.0,0.597,0.6,0.0
26.98,1.746,1.746,0.026,0.599,0.6,0.0
27.0,1.73,1.73,0.04,0.599,0.6,0.0
27.02,1.755,1.755,0.018,0.599,0.6,0.0
27.04,1.739,1.739,0.03,0.6,0.6,0.0
27.06,1.728,1.728,0.04,0.6,0.6,0.0
27.08,1.754,1.754,0.017,0.6,0.6,0.0
27.1,1.769,1.769,0.004,0.6,0.6,0.0
27.12,1.742,1.742,0.026,0.602,0.6,0.0
27.14,1.726,1.726,0.04,0.602,0.6,0.0
27.16,1.751,1.751,0.018,0.602,0.6,0.0
27.18,1.767,1.767,0.004,0.602,0.6,0.0
27.2,1.771,1.771,-0.0,0.602,0.6,0.0
27.22,1.772,1.772,-0.001,0.602,0.6,0.0
27.24,1.771,1.771,-0.0,0.602,0.6,0.0
27.26,1.771,1.771,-0.0,0.602,0.6,0.0
27.28,1.77,1.77,0.0,0.602,0.6,0.0
27.3,1.77,1.77,0.0,0.602,0.6,0.0
27.32,1.77,1.77,0.0,0.602,0.6,0.0
27.34,1.802,1.802,-0.026,0.6,0.6,0.0
27.36,1.818,1.818,-0.041,0.6,0.6,0.0
27.38,1.792,1.792,-0.018,0.6,0.6,0.0
27.4,1.776,1.776,-0.004,0.6,0.6,0.0
27.42,1.771,1.771,0.0,0.6,0.6,0.0
27.44,1.771,1.771,0.001,0.6,0.6,0.0
27.46,1.771,1.771,0.0,0.6,0.6,0.0
27.48,1.772,1.772,0.0,0.6,0.6,0.0
27.5,1.772,1.772,-0.0,0.6,0.6,0.0
27.52,1.772,1.772,-0.0,0.6,0.6,0.0
27.54,1.772,1.772,-0.0,0.6,0.6,0.0
27.56,1.772,1.772,-0.0,0.6,0.6,0.0
27.58,1.772,1.772,0.0,0.6,0.6,0.0
27.6,1.772,1.772,0.0,0.6,0.6,0.0
27.62,1.772,1.772,0.0,0.6,0.6,0.0
27.64,1.772,1.772,0.0,0.6,0.6,0.0
27.66,1.772,1.772,0.0,0.6,0.6,0.0
27.68,1.772,1.772,0.0,0.6,0.6,0.0
27.7,1.772,1.772,0.0,0.6,0.6,0.0
27.72,1.772,1.772,0.0,0.6,0.6,0.0
27.74,1.772,1.772,0.0,0.6,0.6,0.0
27.76,1.772,1.772,0.0,0.6,0.6,0.0
27.78,1.772,1.772,0.0,0.6,0.6,0.0
27.8,1.771,1.771,0.0,0.6,0.6,0.0
27.82,1.771,1.771,0.0,0.6,0.6,0.0
27.84,1.771,1.771,0.0,0.6,0.6,0.0
27.86,1.771,1.771,0.0,0.6,0.6,0.0
27.88,1.771,1.771,0.0,0.6,0.6,0.0
27.9,1.771,1.771,0.0,0.6,0.6,0.0
27.92,1.771,1.771,0.0,0.6,0.6,0.0
27.94,1.771,1.771,0.0,0.6,0.6,0.0
27.96,1.771,1.771,0.0,0.6,0.6,0.0
27.98,1.771,1.771,0.0,0.6,0.6,0.0
28.0,1.771,1.771,0.0,0.6,0.6,0.0
28.02,1.771,1.771,0.0,0.6,0.6,0.0
28.04,1.771,1.771,0.0,0.6,0.6,0.0
28.06,1.771,1.771,0.0,0.6,0.6,0.0
28.08,1.771,1.771,0.0,0.6,0.6,0.0
28.1,1.771,1.771,0.0,0.6,0.6,0.0
28.12,1.771,1.771,0.0,0.6,0.6,0.0
28.14,1.771,1.771,0.0,0.6,0.6,0.0
28.16,1.771,1.771,0.0,0.6,0.6,0.0
28.18,1.771,1.771,0.0,0.6,0.6,0.0
28.2,1.771,1.771,0.0,0.6,0.6,0.0
28.22,1.771,1.771,0.0,0.6,0.6,0.0
28.24,1.771,1.771,0.0,0.6,0.6,0.0
28.26,1.771,1.771,0.0,0.6,0.6,0.0
28.28,1.771,1.771,0.0,0.6,0.6,0.0
28.3,1.771,1.771,0.0,0.6,0.6,0.0
28.32,1.771,1.771,0.0,0.6,0.6,0.0
28.34,1.771,1.771,0.0,0.6,0.6,0.0
28.36,1.771,1.771,0.0,0.6,0.6,0.0
28.38,1.771,1.771,0.0,0.6,0.6,0.0
28.4,1.771,1.771,0.0,0.6,0.6,0.0
28.42,1.803,1.803,-0.026,0.599,0.6,0.0
28.44,1.819,1.819,-0.041,0.599,0.6,0.0
28.46,1.793,1.793,-0.018,0.599,0.6,0.0
28.48,1.777,1.777,-0.004,0.599,0.6,0.0
28.5,1.773,1.773,0.0,0.599,0.6,0.0
28.52,1.772,1.772,0.001,0.599,0.6,0.0
28.54,1.773,1.773,0.0,0.599,0.6,0.0
28.56,1.773,1.773,0.0,0.599,0.6,0.0
28.58,1.742,1.742,0.026,0.6,0.6,0.0
28.6,1.726,1.726,0.041,0.6,0.6,0.0
28.62,1.751,1.751,0.018,0.6,0.6,0.0
28.64,1.767,1.767,0.004,0.6,0.6,0.0
28.66,1.772,1.772,-0.0,0.6,0.6,0.0
28.68,1.772,1.772,-0.001,0.6,0.6,0.0
28.7,1.772,1.772,-0.0,0.6,0.6,0.0
28.72,1.771,1.771,-0.0,0.6,0.6,0.0
28.74,1.771,1.771,0.0,0.6,0.6,0.0
28.76,1.771,1.771,0.0,0.6,0.6,0.0
28.78,1.771,1.771,0.0,0.6,0.6,0.0
28.8,1.771,1.771,0.0,0.6,0.6,0.0
28.82,1.771,1.771,0.0,0.6,0.6,0.0
28.84,1.771,1.771,0.0,0.6,0.6,0.0
28.86,1.771,1.771,0.0,0.6,0.6,0.0
28.88,1.771,1.771,0.0,0.6,0.6,0.0
28.9,1.771,1.771,0.0,0.6,0.6,0.0
28.92,1.771,1.771,0.0,0.6,0.6,0.0
28.94,1.771,1.771,0.0,0.6,0.6,0.0
28.96,1.771,1.771,0.0,0.6,0.6,0.0
28.98,1.771,1.771,0.0,0.6,0.6,0.0
29.0,1.803,1.803,-0.026,0.599,0.6,0.0
29.02,1.819,1.819,-0.041,0.599,0.6,0.0
29.04,1.793,1.793,-0.018,0.599,0.6,0.0
29.06,1.778,1.778,-0.004,0.599,0.6,0.0
29.08,1.773,1.773,0.0,0.599,0.6,0.0
29.1,1.772,1.772,0.001,0.599,0.6,0.0
29.12,1.773,1.773,0.0,0.599,0.6,0.0
29.14,1.773,1.773,0.0,0.599,0.6,0.0
29.16,1.774,1.774,-0.0,0.599,0.6,0.0
29.18,1.774,1.774,-0.0,0.599,0.6,0.0
29.2,1.774,1.774,-0.0,0.599,0.6,0.0
29.22,1.774,1.774,-0.0,0.599,0.6,0.0
29.24,1.774,1.774,0.0,0.599,0.6,0.0
29.26,1.774,1.774,0.0,0.599,0.6,0.0
29.28,1.774,1.774,0.0,0.599,0.6,0.0
29.3,1.774,1.774,0.0,0.599,0.6,0.0
29.32,1.774,1.774,0.0,0.599,0.6,0.0
29.34,1.742,1.742,0.026,0.6,0.6,0.0
29.36,1.726,1.726,0.041,0.6,0.6,0.0
29.38,1.752,1.752,0.018,0.6,0.6,0.0
29.4,1.768,1.768,0.004,0.6,0.6,0.0
29.42,1.773,1.773,-0.0,0.6,0.6,0.0
29.44,1.773,1.773,-0.001,0.6,0.6,0.0
29.46,1.804,1.804,-0.027,0.599,0.6,0.0
29.48,1.82,1.82,-0.041,0.599,0.6,0.0
29.5,1.795,1.795,-0.018,0.599,0.6,0.0
29.52,1.779,1.779,-0.004,0.599,0.6,0.0
29.54,1.774,1.774,0.0,0.599,0.6,0.0
29.56,1.774,1.774,0.001,0.599,0.6,0.0
29.58,1.774,1.774,0.0,0.599,0.6,0.0
29.6,1.775,1.775,0.0,0.599,0.6,0.0
29.62,1.775,1.775,-0.0,0.599,0.6,0.0
29.64,1.775,1.775,-0.0,0.599,0.6,0.0
29.66,1.775,1.775,-0.0,0.599,0.6,0.0
29.68,1.775,1.775,-0.0,0.599,0.6,0.0
29.7,1.775,1.775,0.0,0.599,0.6,0.0
29.72,1.743,1.743,0.026,0.6,0.6,0.0
29.74,1.727,1.727,0.041,0.6,0.6,0.0
29.76,1.753,1.753,0.018,0.6,0.6,0.0
29.78,1.769,1.769,0.004,0.6,0.6,0.0
29.8,1.774,1.774,-0.0,0.6,0.6,0.0
29.82,1.774,1.774,-0.001,0.6,0.6,0.0
29.84,1.773,1.773,-0.0,0.6,0.6,0.0
29.86,1.805,1.805,-0.026,0.599,0.6,0.0
29.88,1.821,1.821,-0.041,0.599,0.6,0.0
29.9,1.795,1.795,-0.018,0.599,0.6,0.0
29.92,1.78,1.78,-0.004,0.599,0.6,0.0
29.94,1.775,1.775,0.0,0.599,0.6,0.0
29.96,1.774,1.774,0.001,0.599,0.6,0.0
29.98,1.775,1.775,0.0,0.599,0.6,0.0
30.0,1.775,1.775,0.0,0.599,0.6,0.0
30.02,1.743,1.743,-0.0,0.599,0.0,0.0
30.04,1.71,1.71,-0.0,0.599,0.0,0.0
30.06,1.677,1.677,-0.0,0.599,0.0,0.0
30.08,1.644,1.644,-0.0,0.599,0.0,0.0
30.1,1.611,1.611,0.0,0.599,0.0,0.0
30.12,1.579,1.579,0.0,0.599,0.0,0.0
30.14,1.578,1.578,-0.026,0.597,0.0,0.0
30.16,1.561,1.561,-0.041,0.597,0.0,0.0
30.18,1.503,1.503,-0.018,0.597,0.0,0.0
30.2,1.486,1.486,-0.03,0.595,0.0,0.0
30.22,1.496,1.496,-0.067,0.593,0.0,0.0
30.24,1.486,1.486,-0.084,0.592,0.0,0.0
30.26,1.46,1.46,-0.089,0.59,0.0,0.0
30.28,1.461,1.461,-0.115,0.586,0.0,0.0
30.3,1.446,1.446,-0.128,0.585,0.0,0.0
30.32,1.422,1.422,-0.132,0.581,0.0,0.0
30.34,1.456,1.456,-0.185,0.576,0.0,0.0
30.36,1.46,1.46,-0.212,0.572,0.0,0.0
30.38,1.443,1.443,-0.22,0.567,0.0,0.0
30.4,1.448,1.448,-0.246,0.562,0.0,0.0
30.42,1.438,1.438,-0.259,0.557,0.0,0.0
30.44,1.448,1.448,-0.289,0.55,0.0,0.0
30.46,1.44,1.44,-0.303,0.545,0.0,0.0
30.48,1.422,1.422,-0.307,0.538,0.0,0.0
30.5,1.43,1.43,-0.333,0.531,0.0,0.0
30.52,1.456,1.456,-0.373,0.522,0.0,0.0
30.54,1.456,1.456,-0.391,0.515,0.0,0.0
30.56,1.442,1.442,-0.394,0.506,0.0,0.0
30.58,1.421,1.421,-0.394,0.499,0.0,0.0
30.6,1.403,1.403,-0.393,0.49,0.0,0.0
30.62,1.384,1.384,-0.393,0.483,0.0,0.0
30.64,1.367,1.367,-0.393,0.475,0.0,0.0
30.66,1.349,1.349,-0.393,0.468,0.0,0.0
30.68,1.333,1.333,-0.393,0.459,0.0,0.0
30.7,1.316,1.316,-0.393,0.452,0.0,0.0
30.72,1.301,1.301,-0.393,0.443,0.0,0.0
30.74,1.285,1.285,-0.393,0.436,0.0,0.0
30.76,1.239,1.239,-0.366,0.429,0.0,0.0
30.78,1.208,1.208,-0.352,0.422,0.0,0.0
30.8,1.188,1.188,-0.348,0.415,0.0,0.0
30.82,1.173,1.173,-0.348,0.408,0.0,0.0
30.84,1.159,1.159,-0.349,0.401,0.0,0.0
30.86,1.114,1.114,-0.323,0.396,0.0,0.0
30.88,1.052,1.052,-0.282,0.391,0.0,0.0
30.9,1.048,1.048,-0.29,0.384,0.0,0.0
30.92,1.045,1.045,-0.301,0.379,0.0,0.0
30.94,1.005,1.005,-0.279,0.374,0.0,0.0
30.96,0.976,0.976,-0.265,0.368,0.0,0.0
30.98,0.957,0.957,-0.261,0.363,0.0,0.0
31.0,0.943,0.943,-0.261,0.358,0.0,0.0
31.02,0.93,0.93,-0.261,0.353,0.0,0.0
31.04,0.917,0.917,-0.262,0.347,0.0,0.0
31.06,0.904,0.904,-0.262,0.342,0.0,0.0
31.08,0.891,0.891,-0.262,0.337,0.0,0.0
31.1,0.878,0.878,-0.262,0.332,0.0,0.0
31.12,0.834,0.834,-0.235,0.328,0.0,0.0
31.14,0.806,0.806,-0.221,0.323,0.0,0.0
31.16,0.82,0.82,-0.244,0.318,0.0,0.0
31.18,0.824,0.824,-0.258,0.312,0.0,0.0
31.2,0.818,0.818,-0.262,0.307,0.0,0.0
31.22,0.808,0.808,-0.263,0.302,0.0,0.0
31.24,0.797,0.797,-0.262,0.297,0.0,0.0
31.26,0.786,0.786,-0.262,0.291,0.0,0.0
31.28,0.776,0.776,-0.262,0.286,0.0,0.0
31.3,0.798,0.798,-0.288,0.279,0.0,0.0
31.32,0.805,0.805,-0.302,0.274,0.0,0.0
31.34,0.77,0.77,-0.28,0.269,0.0,0.0
31.36,0.746,0.746,-0.266,0.264,0.0,0.0
31.38,0.732,0.732,-0.261,0.258,0.0,0.0
31.4,0.724,0.724,-0.261,0.253,0.0,0.0
31.42,0.716,0.716,-0.261,0.248,0.0,0.0
31.44,0.709,0.709,-0.262,0.243,0.0,0.0
31.46,0.702,0.702,-0.262,0.237,0.0,0.0
31.48,0.695,0.695,-0.262,0.232,0.0,0.0
31.5,0.688,0.688,-0.262,0.227,0.0,0.0
31.52,0.681,0.681,-0.262,0.222,0.0,0.0
31.54,0.675,0.675,-0.262,0.216,0.0,0.0
31.56,0.669,0.669,-0.262,0.211,0.0,0.0
31.58,0.632,0.632,-0.235,0.208,0.0,0.0
31.6,0.61,0.61,-0.221,0.202,0.0,0.0
31.62,0.631,0.631,-0.244,0.197,0.0,0.0
31.64,0.61,0.61,-0.231,0.194,0.0,0.0
31.66,0.563,0.563,-0.195,0.19,0.0,0.0
31.68,0.536,0.536,-0.178,0.187,0.0,0.0
31.7,0.525,0.525,-0.173,0.183,0.0,0.0
31.72,0.519,0.519,-0.173,0.18,0.0,0.0
31.74,0.514,0.514,-0.174,0.176,0.0,0.0
31.76,0.509,0.509,-0.174,0.173,0.0,0.0
31.78,0.503,0.503,-0.175,0.169,0.0,0.0
31.8,0.466,0.466,-0.148,0.168,0.0,0.0
31.82,0.445,0.445,-0.134,0.164,0.0,0.0
31.84,0.466,0.466,-0.156,0.161,0.0,0.0
